Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Charlie Blackmon RF,156,626,119,182,31,7,29,70,314,59,134,12,.291,.358,.502,.860,0.8
Trevor Story SS,157,598,88,174,42,6,37,108,339,47,168,27,.291,.348,.567,.914,5.6
Nolan Arenado 3B,156,590,104,175,38,2,38,110,331,73,122,2,.297,.374,.561,.935,5.6
Ian Desmond CF,160,555,82,131,21,8,22,88,234,53,146,20,.236,.307,.422,.729,-0.6
DJ LeMahieu 2B,128,533,90,147,32,2,15,62,228,37,82,6,.276,.321,.428,.749,3.0
Carlos Gonzalez RF,132,463,71,128,32,4,16,64,216,37,113,5,.276,.329,.467,.796,0.4
Gerardo Parra CF,142,401,52,114,17,0,6,53,149,32,75,11,.284,.342,.372,.714,0.5
Chris Iannetta C,110,299,36,67,13,1,11,36,115,50,87,0,.224,.345,.385,.730,-0.4
David Dahl LF,77,249,31,68,11,3,16,48,133,19,68,5,.273,.325,.534,.859,0.6
Tony Wolters C,74,182,19,31,4,4,3,27,52,26,33,2,.170,.292,.286,.577,0.3
Ryan McMahon 2B,91,181,17,42,9,1,5,19,68,18,64,1,.232,.307,.376,.683,0.1
Noel Cuevas LF,75,146,16,34,4,1,2,10,46,6,24,1,.233,.268,.315,.583,-1.5
Pat Valaika 3B,68,122,8,19,5,0,2,5,30,9,30,0,.156,.214,.246,.460,-1.3
Tom Murphy C,37,93,5,21,7,1,2,11,36,3,44,0,.226,.250,.387,.637,-0.3
Kyle Freeland SP,30,65,5,6,2,0,0,2,8,2,40,0,.092,.119,.123,.242,-0.2
German Marquez SP,31,60,4,18,0,0,1,5,21,0,11,0,.300,.300,.350,.650,0.7
Matt Holliday LF,25,53,3,15,2,0,2,3,23,12,18,0,.283,.415,.434,.849,0.1
Jon Gray SP,29,52,2,4,2,0,0,2,6,3,30,0,.077,.127,.115,.243,-0.1
Tyler Anderson SP,32,50,7,5,0,0,0,1,5,3,32,0,.100,.167,.100,.267,-0.1
Daniel Castro SS,18,46,2,8,1,0,1,6,12,1,7,0,.174,.191,.261,.452,-0.7
Garrett Hampson 2B,24,40,3,11,3,1,0,4,16,7,12,2,.275,.396,.400,.796,0.3
Chad Bettis RP,26,34,2,3,0,0,0,2,3,2,18,0,.088,.139,.088,.227,-0.2
Mike Tauchman CF,21,32,5,3,1,0,0,0,4,4,15,1,.094,.194,.125,.319,-0.5
Raimel Tapia LF,25,25,6,5,2,1,1,6,12,2,7,0,.200,.259,.480,.739,0.0
Antonio Senzatela SP,22,24,1,2,1,0,0,3,3,0,13,0,.083,.083,.125,.208,-0.1
Drew Butera C *,10,14,2,3,0,0,1,3,6,2,2,0,.214,.313,.429,.741,0.0
Chris Rusin RP,45,4,0,2,0,0,0,0,2,0,1,0,.500,.500,.500,1.000,0.1
Harrison Musgrave RP,32,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Yency Almonte RP,14,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jeff Hoffman SP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,163,5541,780,1418,280,42,210,748,2412,507,1397,95,.256,.322,.435,.757,
