Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Charlie Blackmon RF,154,593,82,171,27,3,19,72,261,31,96,28,.288,.335,.440,.775,2.1
Justin Morneau DH,135,502,62,160,32,3,17,82,249,34,60,0,.319,.364,.496,.860,3.2
DJ LeMahieu 2B,149,494,59,132,15,5,5,42,172,33,97,10,.267,.315,.348,.663,1.6
Corey Dickerson LF,131,436,74,136,27,6,24,76,247,37,101,8,.312,.364,.567,.931,3.4
Nolan Arenado 3B,111,432,58,124,34,2,18,61,216,25,58,2,.287,.328,.500,.828,4.1
Drew Stubbs CF,132,388,67,112,22,4,15,43,187,30,136,20,.289,.339,.482,.821,2.7
Wilin Rosario C,106,382,46,102,25,0,13,54,166,23,70,1,.267,.305,.435,.739,-0.1
Troy Tulowitzki SS,91,315,71,107,18,1,21,52,190,50,57,1,.340,.432,.603,1.035,5.5
Josh Rutledge 3B,105,309,44,83,16,7,4,33,125,20,83,2,.269,.323,.405,.728,-0.7
Brandon Barnes LF,132,292,37,75,17,4,8,27,124,15,100,5,.257,.293,.425,.718,0.7
Carlos Gonzalez RF,70,260,35,62,15,1,11,38,112,19,70,3,.238,.292,.431,.723,-0.7
Charlie Culberson SS,95,210,17,41,7,2,3,24,61,12,62,2,.195,.253,.290,.544,-0.9
Michael Cuddyer LF,49,190,32,63,15,1,10,31,110,14,30,3,.332,.376,.579,.955,1.2
Michael McKenry C,57,168,23,53,9,0,8,22,86,22,42,0,.315,.398,.512,.910,2.0
Jordan Patrick Pacheco C *,22,72,4,17,6,1,0,8,25,6,15,0,.236,.300,.347,.647,-0.4
Rafael Ynoa LF,19,67,5,23,6,1,0,13,31,4,9,0,.343,.380,.463,.843,0.3
Ben Paulsen 1B,31,63,8,20,4,0,4,10,36,2,19,0,.317,.348,.571,.920,0.5
Jorge De La Rosa RP,32,60,5,9,0,0,0,1,9,1,26,0,.150,.164,.150,.314,-0.1
Ryan Wheeler 3B,31,56,6,13,2,0,2,13,21,5,12,0,.232,.281,.375,.656,-0.6
Jordan Lyles SP,23,48,4,9,3,0,1,3,15,3,21,0,.188,.235,.313,.548,0.3
Tyler Matzek RP,21,38,2,7,1,0,0,0,8,2,13,0,.184,.225,.211,.436,0.1
Matt McBride C,21,31,6,7,2,0,2,6,15,2,12,0,.226,.294,.484,.778,0.5
Franklin Morales RP,38,30,2,3,0,0,0,0,3,3,15,0,.100,.182,.100,.282,0.0
Kyle Parker LF,18,26,1,5,1,0,0,1,6,0,14,0,.192,.192,.231,.423,-0.4
Juan Nicasio RP,33,24,0,2,0,0,0,4,2,0,13,0,.083,.080,.083,.163,-0.2
Christian Bergman SP,10,19,0,1,0,0,0,0,1,0,6,0,.053,.053,.053,.105,-0.2
Cristhian Adames SS,7,15,1,1,0,0,0,0,1,0,5,0,.067,.067,.067,.133,-0.2
Jhoulys Chacin SP,12,15,2,5,1,0,0,0,6,1,4,0,.333,.375,.400,.775,0.3
Jackson Williams C,7,14,1,3,0,0,1,3,6,2,4,0,.214,.313,.429,.741,0.0
Brett Anderson SP,8,14,0,2,2,0,0,1,4,0,7,0,.143,.143,.286,.429,0.0
Yohan Flande RP,16,12,0,1,0,0,0,1,1,1,6,0,.083,.154,.083,.237,0.0
Tyler Chatwood RP,4,10,0,1,0,0,0,0,1,0,5,0,.100,.100,.100,.200,-0.1
Eddie Butler RP,3,6,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Christian Friedrich P,16,5,0,1,0,0,0,0,1,0,2,0,.200,.200,.200,.400,0.0
Jason Pridie CF,2,4,1,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.1
Chad Bettis RP,21,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Tommy Kahnle RP,54,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Pedro Hernandez SP,1,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Jair Jurrjens SP,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Belisle RP,66,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brooks Brown RP,28,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
LaTroy Hawkins RP,57,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Chris Martin RP,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Adam Ottavino RP,75,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rob Scahill RP,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Boone Logan RP,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Nick Masset RP,51,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Wilton Lopez RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rex Brothers RP,74,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5612,755,1551,307,41,186,721,2498,397,1281,85,.276,.327,.445,.772,
