Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Troy Tulowitzki SS,143,537,81,162,36,2,30,105,292,59,79,9,.302,.372,.544,.916,5.9
Dexter Fowler RF,125,481,84,128,35,15,5,45,208,68,130,12,.266,.363,.432,.796,2.5
Carlos Gonzalez RF,127,481,92,142,27,3,26,92,253,48,105,20,.295,.363,.526,.889,4.2
Seth Smith RF,147,476,67,135,32,9,15,59,230,46,93,10,.284,.347,.483,.830,0.4
Todd Helton 1B,124,421,59,127,27,0,14,69,196,59,71,0,.302,.385,.466,.850,2.3
Ty Wigginton 3B,130,401,52,97,21,2,15,47,167,38,84,8,.242,.315,.416,.731,-0.4
Chris Iannetta C,112,345,51,82,17,1,14,55,143,70,89,6,.238,.370,.414,.785,3.1
Jonathan Herrera 2B,104,281,28,68,5,1,3,14,84,28,40,4,.242,.313,.299,.612,0.3
Mark Ellis 2B *,70,263,34,72,13,0,6,25,103,14,43,7,.274,.317,.392,.708,1.5
Ryan Spilborghs RF,98,200,22,42,8,1,3,22,61,19,49,2,.210,.283,.305,.588,-1.6
Eric Young Jr. LF,77,198,34,49,4,3,0,10,59,26,38,27,.247,.342,.298,.640,-0.3
Chris Nelson 3B,63,180,20,45,10,1,4,16,69,7,35,3,.250,.280,.383,.664,-0.8
Jason Giambi DH,64,131,20,34,6,0,13,32,79,17,45,0,.260,.355,.603,.958,1.1
Jose Lopez SP *,38,125,10,26,4,0,2,8,36,3,15,2,.208,.233,.288,.521,-0.3
Ian Stewart 3B,48,122,14,19,6,1,0,6,27,14,37,3,.156,.243,.221,.464,-0.8
Kevin Kouzmanoff 3B *,27,98,11,25,5,0,3,16,39,4,19,0,.255,.315,.398,.713,-0.2
Charlie Blackmon RF,27,98,9,25,1,0,1,8,29,3,8,5,.255,.277,.296,.573,-0.7
Jordan Patrick Pacheco C,21,84,5,24,1,0,2,14,31,3,9,0,.286,.318,.369,.687,-0.5
Eliezer Alfonzo C,25,75,2,20,1,0,1,9,24,3,13,0,.267,.304,.320,.624,0.0
Jhoulys Chacin SP,33,61,3,10,1,0,0,4,11,1,12,0,.164,.190,.180,.371,-0.1
Jose Morales C,22,60,6,16,3,0,0,7,19,9,12,0,.267,.352,.317,.669,-0.2
Wilin Rosario C,16,54,6,11,3,1,3,8,25,2,20,0,.204,.228,.463,.691,-0.2
Tommy Field SS,16,48,4,13,0,0,0,3,13,3,14,0,.271,.314,.271,.585,0.2
Jason Hammel SP,33,46,3,7,1,0,1,4,11,1,15,0,.152,.170,.239,.409,0.2
Ubaldo Jimenez SP *,21,35,0,4,0,0,0,3,4,2,18,0,.114,.162,.114,.276,-0.1
Aaron Cook SP,23,34,1,5,0,0,0,2,5,0,11,0,.147,.147,.147,.294,-0.1
Alfredo Amézaga SS *,20,33,5,8,1,0,0,2,9,3,7,0,.242,.297,.273,.570,-0.4
Esmil Rogers RP,22,27,2,7,1,0,0,0,8,0,12,0,.259,.259,.296,.556,0.0
Juan Nicasio RP,13,22,0,3,2,0,0,0,5,0,16,0,.136,.136,.227,.364,-0.1
Matt Pagnozzi C *,7,21,2,6,0,0,0,2,6,1,8,0,.286,.348,.286,.634,0.0
Jorge De La Rosa RP,10,21,1,5,0,0,0,3,5,0,10,0,.238,.238,.238,.476,0.1
Kevin Millwood SP,9,19,3,3,0,0,2,3,9,1,8,0,.158,.200,.474,.674,0.3
Alex White SP *,7,13,1,1,1,0,0,0,2,0,6,0,.077,.077,.154,.231,-0.1
Clayton Mortensen SP,16,13,1,0,0,0,0,1,0,1,9,0,.000,.067,.000,.067,-0.2
Cole Garner RF,4,9,1,2,0,0,0,3,2,1,6,0,.222,.300,.222,.522,-0.1
Greg Reynolds SP,13,8,0,1,0,0,0,0,1,0,4,0,.125,.125,.125,.250,0.0
Hector Alexis Gomez 2B,2,6,1,2,0,0,0,0,2,1,2,0,.333,.429,.333,.762,0.0
Drew Pomeranz RP,4,5,0,1,0,0,0,0,1,0,3,0,.200,.200,.200,.400,0.0
Edgmer Escalona SP,14,3,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,0.0
Matt Reynolds RP,73,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Eric Stults SP,6,2,0,1,1,0,0,0,2,0,0,0,.500,.500,1.000,1.500,0.1
Matt Belisle RP,74,2,0,1,1,0,0,0,2,0,0,0,.500,.500,1.000,1.500,0.1
Huston Street RP,62,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Alan Johnson SP,1,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Rex Brothers RP,48,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Franklin Morales RP *,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Lindstrom RP,63,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rafael Betancourt RP,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jim Miller RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Daley RP,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Felipe Paulino SP *,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Josh Roenicke RP,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bruce Billings RP *,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
J.C. Romero RP *,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Edgar G Gonzalez RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5544,735,1429,274,40,163,697,2272,555,1201,118,.258,.329,.410,.739,
