Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Garrett Atkins 1B,138,519,62,149,31,1,13,89,221,45,72,0,.287,.347,.426,.773,2.0
Todd Helton 1B,144,509,92,163,45,2,20,79,272,106,80,3,.320,.445,.534,.979,4.4
Matt Holliday LF,125,479,68,147,24,7,19,87,242,36,79,14,.307,.361,.505,.866,2.6
Luis Gonzalez 2B,128,404,51,118,25,0,9,44,170,20,63,3,.292,.333,.421,.753,0.2
Cory Sullivan CF,139,378,64,111,15,4,4,30,146,28,83,12,.294,.343,.386,.729,0.7
Clint Barmes SS,81,350,55,101,19,1,10,46,152,16,36,6,.289,.330,.434,.764,2.5
Aaron Miles 2B,99,324,37,91,12,3,2,28,115,8,38,4,.281,.306,.355,.661,-1.0
Brad Hawpe 1B,101,305,38,80,10,3,9,47,123,43,70,2,.262,.350,.403,.754,0.1
Preston Wilson RF *,71,267,39,69,15,1,15,47,131,25,77,3,.258,.322,.491,.813,-0.9
Dustan Mohr LF,98,266,34,57,10,3,17,38,124,23,94,1,.214,.280,.466,.746,-0.1
JD Closser C,92,237,31,52,12,2,7,27,89,32,48,1,.219,.314,.376,.689,-0.4
Desi Relaford SS,73,210,24,47,13,2,1,16,67,22,42,3,.224,.308,.319,.627,-0.7
Danny Ardoin C,80,210,28,48,10,0,6,22,76,20,69,1,.229,.320,.362,.681,1.0
Omar Quintanilla SS,39,128,16,28,1,1,0,7,31,9,15,2,.219,.270,.242,.512,-0.1
Todd Greene C,38,126,10,32,4,0,7,23,57,7,21,0,.254,.299,.452,.751,-0.5
Jorge Piedra OF,61,112,19,35,8,1,6,16,63,10,15,2,.313,.371,.563,.933,0.1
Ryan Shealy 1B,36,91,14,30,7,0,2,16,43,13,22,1,.330,.413,.473,.886,0.6
Eddy Garabito 2B,42,88,15,27,5,0,1,8,35,8,12,3,.307,.384,.398,.782,-0.1
Larry Bigbie LF *,23,66,5,14,1,1,0,2,17,3,18,2,.212,.257,.258,.515,-0.6
Jeff Francis RP,33,58,7,6,2,0,0,4,8,7,27,0,.103,.200,.138,.338,0.0
Jamey Wright RP,35,55,2,8,1,0,0,3,9,1,21,0,.145,.161,.164,.324,-0.1
Eric Byrnes LF *,15,53,2,10,2,0,0,5,12,7,11,2,.189,.283,.226,.510,0.0
Jason Jennings RP,22,38,0,6,1,0,0,1,7,2,12,0,.158,.200,.184,.384,-0.1
Byung-Hyun Kim RP,40,38,0,3,0,0,0,2,3,2,6,0,.079,.122,.079,.201,-0.4
Jeff G Baker 1B,12,38,6,8,4,0,1,4,15,5,12,0,.211,.302,.395,.697,-0.1
Michael Restovich RF *,14,31,5,9,2,0,1,3,14,3,5,0,.290,.353,.452,.805,0.4
Aaron Cook SP,13,30,3,5,0,1,0,0,7,1,12,0,.167,.194,.233,.427,0.0
Joe Kennedy SP *,16,29,1,5,0,0,0,1,5,1,8,0,.172,.200,.172,.372,0.0
Choo Freeman CF,18,22,6,6,1,1,0,0,9,0,5,0,.273,.273,.409,.682,0.0
Shawn Chacon SP *,13,20,0,3,0,0,0,1,3,2,8,0,.150,.227,.150,.377,-0.1
Sun-Woo Kim RP *,12,15,2,2,0,0,0,3,2,0,4,0,.133,.125,.133,.258,0.1
Anderson Machado SS *,4,10,1,0,0,0,0,2,0,2,5,0,.000,.154,.000,.154,-0.4
Jose Acevedo RP,36,8,0,1,0,0,0,0,1,1,6,0,.125,.300,.125,.425,0.0
Mike Esposito P,3,5,0,1,0,0,0,0,1,0,0,0,.200,.200,.200,.400,0.0
Marcos Carvajal RP,39,4,0,1,0,0,0,2,1,0,3,0,.250,.250,.250,.500,0.0
Ryan Spilborghs RF,1,4,0,2,0,0,0,1,2,0,1,0,.500,.500,.500,1.000,0.1
Alfredo Amézaga SS *,2,3,1,1,0,0,0,0,1,0,0,0,.333,.333,.333,.667,0.0
Zach Day SP *,5,3,1,1,0,0,0,0,1,0,0,0,.333,.333,.333,.667,0.0
David Cortes RP,50,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ryan Speier RP,22,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tim Olson SS,3,2,0,0,0,0,0,0,0,1,2,0,.000,.333,.000,.333,0.0
Aquilino Lopez RP *,1,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.1
Blaine Neal RP *,11,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Scott Dohmann RP,32,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Javier Lopez RP *,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jay Witasick RP *,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Anderson RP,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dan Miceli RP,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike DeJean RP *,38,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Allan Simpson P *,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bobby Seay RP,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chin-Hui Tsao RP,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Randy Williams RP *,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brian Fuentes RP,78,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5542,740,1477,280,34,150,704,2275,509,1103,65,.267,.333,.411,.744,
