Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Trevor Story SS,145,588,111,173,38,5,35,85,326,58,174,23,.294,.363,.554,.917,6.4
Nolan Arenado 3B,155,588,102,185,31,2,41,118,343,62,93,3,.315,.379,.583,.962,5.7
Charlie Blackmon RF,140,580,112,182,42,7,32,86,334,40,104,2,.314,.364,.576,.940,2.3
Ryan McMahon 2B,141,480,70,120,22,1,24,83,216,56,160,5,.250,.329,.450,.779,1.5
Ian Desmond CF,140,443,64,113,31,4,20,65,212,34,119,3,.255,.310,.479,.788,-1.7
Daniel Murphy 1B,132,438,56,122,35,1,13,78,198,32,74,1,.279,.328,.452,.780,0.2
Raimel Tapia LF,138,426,54,117,23,5,9,44,177,21,100,9,.275,.309,.415,.724,-0.9
David Dahl LF,100,374,67,113,28,5,15,61,196,28,110,4,.302,.353,.524,.877,0.4
Tony Wolters C,121,359,42,94,17,2,1,42,118,36,68,0,.262,.337,.329,.666,1.4
Garrett Hampson 2B,105,299,40,74,9,4,8,27,115,24,88,15,.247,.302,.385,.686,-0.2
Chris Iannetta C,52,144,20,32,10,0,6,21,60,18,54,0,.222,.311,.417,.728,-0.4
Mark Reynolds 1B,78,135,13,23,7,0,4,20,42,22,57,2,.170,.290,.311,.601,-1.0
Yonathan Daza CF,44,97,7,20,1,1,0,3,23,7,21,1,.206,.257,.237,.494,-0.8
Pat Valaika 3B,40,79,11,15,5,1,1,4,25,7,34,0,.190,.256,.316,.572,-0.6
Sam Hilliard RF,27,77,13,21,4,2,7,13,50,9,23,2,.273,.356,.649,1.006,0.6
Brendan Rodgers SS,25,76,8,17,2,0,0,7,19,4,27,0,.224,.272,.250,.522,-0.8
Yonder Alonso 1B *,54,73,11,19,7,0,3,10,35,10,17,0,.260,.357,.479,.837,0.2
Josh Fuentes 3B,24,55,8,12,1,0,3,7,22,1,20,1,.218,.232,.400,.632,-0.1
German Marquez SP,25,48,5,11,4,1,0,11,17,0,14,0,.229,.229,.354,.583,0.3
Jon Gray SP,27,47,1,3,0,0,0,1,3,3,22,0,.064,.120,.064,.184,-0.5
Drew Butera C,16,43,6,7,3,0,0,3,10,4,14,0,.163,.229,.233,.462,-0.4
Antonio Senzatela SP,24,40,2,1,0,0,0,3,1,1,24,0,.025,.049,.025,.074,-0.6
Dom Nunez C,16,39,4,7,3,0,2,4,16,3,17,0,.179,.233,.410,.643,-0.2
Peter Lambert SP,21,28,3,9,0,0,0,2,9,3,10,0,.321,.387,.321,.709,0.4
Chi Chi Gonzalez SP,13,24,0,1,0,0,0,2,1,0,15,0,.042,.042,.042,.083,-0.3
Kyle Freeland SP,19,23,1,2,0,0,0,0,2,3,15,0,.087,.192,.087,.279,-0.1
Jeff Hoffman SP,18,21,2,5,0,0,0,1,5,0,9,0,.238,.238,.238,.476,0.0
Tim Melville SP,7,8,0,2,0,0,0,2,2,0,3,0,.250,.250,.250,.500,0.0
Tyler Anderson SP,5,7,1,1,0,0,0,0,1,0,4,0,.143,.143,.143,.286,-0.1
Jesus Tinoco RP,23,5,1,1,0,0,0,0,1,0,4,0,.200,.200,.200,.400,0.0
Yency Almonte RP,27,5,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Chad Bettis RP,35,5,0,0,0,0,0,0,0,2,2,0,.000,.286,.000,.286,0.0
Noel Cuevas LF,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Wes Parsons RP *,15,1,0,0,0,0,0,0,0,1,1,0,.000,.500,.000,.500,0.0
Rico Garcia SP,2,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Sam Howard RP,19,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Scott Oberg RP,45,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Total,162,5660,835,1502,323,41,224,803,2579,489,1503,71,.265,.326,.456,.782,
