Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Clint Barmes SS,154,550,69,135,32,3,23,76,242,31,121,12,.245,.294,.440,.734,2.0
Todd Helton 1B,151,544,79,177,38,3,15,86,266,89,73,0,.325,.416,.489,.904,3.0
Troy Tulowitzki SS,151,543,101,161,25,9,32,92,300,73,112,20,.297,.377,.552,.930,6.3
Brad Hawpe 1B,145,501,82,143,42,3,23,86,260,79,145,1,.285,.384,.519,.903,1.1
Dexter Fowler RF,135,433,73,115,29,10,4,34,176,67,116,27,.266,.363,.406,.770,1.0
Ian Stewart 3B,147,425,74,97,19,3,25,70,197,56,138,7,.228,.322,.464,.785,0.5
Garrett Atkins 1B,126,354,37,80,12,1,9,48,121,41,58,0,.226,.308,.342,.650,-1.3
Ryan Spilborghs RF,133,352,55,85,24,3,8,48,139,34,79,9,.241,.310,.395,.705,0.0
Seth Smith RF,133,335,61,98,20,4,15,55,171,46,67,4,.293,.378,.510,.889,2.2
Chris Iannetta C,93,289,41,66,15,2,16,52,133,43,75,0,.228,.344,.460,.804,1.6
Carlos Gonzalez RF,89,278,53,79,14,7,13,29,146,28,70,16,.284,.353,.525,.878,1.7
Yorvit Torrealba C,64,213,27,62,11,1,2,31,81,21,42,1,.291,.351,.380,.732,0.3
Jason Marquis SP,38,64,7,11,3,0,0,8,14,2,14,0,.172,.197,.219,.416,0.1
Ubaldo Jimenez SP,33,59,5,13,0,0,0,2,13,6,15,0,.220,.292,.220,.513,0.4
Omar Quintanilla SS,58,58,7,10,2,0,0,2,12,8,27,0,.172,.273,.207,.480,-0.2
Jorge De La Rosa RP,33,57,3,7,2,0,0,3,9,1,30,0,.123,.138,.158,.296,-0.3
Eric Young Jr. LF,30,57,7,14,1,0,1,1,18,4,12,4,.246,.295,.316,.611,-0.4
Jason Hammel SP,34,55,1,6,1,0,0,0,7,2,25,0,.109,.140,.127,.268,-0.3
Matt Murton LF,29,52,7,13,5,0,1,6,21,4,14,2,.250,.304,.404,.707,-0.1
Paul Phillips C,17,45,5,14,2,0,1,9,19,7,3,0,.311,.396,.422,.818,0.2
Aaron Cook SP,28,44,3,5,1,0,0,6,6,7,14,0,.114,.245,.136,.382,0.3
Jason Giambi DH *,19,24,4,7,1,0,2,11,14,7,8,0,.292,.452,.583,1.035,0.2
Jeff G Baker 1B *,12,23,0,3,0,1,0,3,5,1,7,1,.130,.167,.217,.384,-0.3
Josh Fogg RP,24,9,0,1,0,0,0,0,1,1,1,0,.111,.200,.111,.311,0.0
Edwin Bellorin C,2,8,1,2,0,0,0,0,2,1,1,0,.250,.333,.250,.583,-0.1
Glendon Rusch RP,11,6,0,2,1,0,0,0,3,0,2,0,.333,.333,.500,.833,0.1
Franklin Morales RP,40,5,0,2,0,0,0,1,2,0,2,0,.400,.400,.400,.800,0.0
Mike McCoy 2B,12,5,1,0,0,0,0,0,0,0,2,2,.000,.000,.000,.000,0.0
Matt Belisle RP,24,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Jose Contreras RP *,7,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Jason Grilli RP *,22,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Juan Rincon RP *,26,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Esmil Rogers RP,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jhoulys Chacin SP,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joel Peralta RP,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rafael Betancourt RP *,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ryan Speier RP,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joe Ronald Beimel RP *,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Huston Street RP,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Herges RP *,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Adam Eaton P *,4,0,1,0,0,0,0,1,0,1,0,0,.000,1.000,.000,1.000,0.0
Manny Corpas RP,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Alan Embree RP,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Randy Flores RP,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Daley RP,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5398,804,1408,300,50,190,760,2378,660,1277,106,.261,.343,.441,.784,
