Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Nolan Arenado 3B,157,616,97,177,43,4,42,130,354,34,110,2,.287,.323,.575,.898,5.7
Charlie Blackmon RF,157,614,93,176,31,9,17,58,276,46,112,43,.287,.347,.450,.797,2.3
DJ LeMahieu 2B,150,564,85,170,21,5,6,61,219,50,107,23,.301,.358,.388,.746,2.3
Carlos Gonzalez RF,153,554,87,150,25,2,40,97,299,46,133,2,.271,.325,.540,.864,3.0
Nick Hundley C,103,366,45,110,21,5,10,43,171,21,76,5,.301,.339,.467,.807,1.8
Ben Paulsen 1B,116,325,42,90,19,4,11,49,150,23,92,1,.277,.326,.462,.787,0.8
Troy Tulowitzki SS *,87,323,46,97,19,0,12,53,152,24,72,0,.300,.348,.471,.818,1.5
Brandon Barnes LF,106,255,30,64,13,2,2,17,87,21,67,4,.251,.314,.341,.655,-1.1
Wilin Rosario C,87,231,22,62,14,1,6,29,96,8,56,2,.268,.295,.416,.710,-1.4
Corey Dickerson LF,65,224,30,68,18,2,10,31,120,10,56,0,.304,.333,.536,.869,0.5
Jose Reyes SS *,47,193,21,50,8,2,3,19,71,9,24,8,.259,.291,.368,.659,-0.3
Daniel Descalso 2B,101,185,22,38,3,2,5,22,60,20,45,1,.205,.283,.324,.607,-0.6
Justin Morneau DH,49,168,19,52,10,3,3,15,77,13,25,0,.310,.363,.458,.821,0.4
Rafael Ynoa LF,72,127,14,33,8,1,0,9,43,3,28,1,.260,.277,.339,.616,-0.6
Michael McKenry C,58,127,20,26,7,3,4,17,51,22,41,2,.205,.329,.402,.731,-0.2
Kyle Parker LF,46,106,10,19,3,1,3,11,33,6,37,1,.179,.223,.311,.535,-1.2
Drew Stubbs CF *,51,102,14,22,3,2,5,10,44,9,50,2,.216,.286,.431,.717,0.2
Dustin Garneau C,22,70,6,11,3,0,2,8,20,6,14,0,.157,.224,.286,.509,-0.2
Cristhian Adames SS,26,53,4,13,1,1,0,3,16,3,11,0,.245,.298,.302,.600,0.3
Jorge De La Rosa RP,26,48,0,3,0,0,0,3,3,0,18,0,.063,.063,.063,.125,-0.4
Chris Rusin RP,27,46,5,10,0,0,1,4,13,0,7,0,.217,.217,.283,.500,0.2
Kyle Kendrick SP,27,43,6,8,2,0,1,2,13,3,16,0,.186,.239,.302,.541,0.3
Matt McBride C,20,42,5,7,0,0,0,0,7,0,4,0,.167,.186,.167,.353,-0.6
Tom Murphy C,11,35,5,9,1,0,3,9,19,4,10,0,.257,.333,.543,.876,0.2
Chad Bettis RP,20,29,2,2,0,0,0,1,2,4,13,0,.069,.182,.069,.251,0.0
Eddie Butler RP,16,23,0,1,0,0,0,0,1,0,13,0,.043,.043,.043,.087,-0.4
David Hale RP,17,23,1,2,0,0,0,0,2,0,9,0,.087,.087,.087,.174,-0.2
Yohan Flande RP,19,21,1,3,0,0,0,1,3,0,10,0,.143,.143,.143,.286,-0.1
Jordan Lyles SP,11,19,0,0,0,0,0,0,0,0,11,0,.000,.000,.000,.000,-0.3
Christian Bergman SP,30,12,1,2,0,0,0,0,2,1,4,0,.167,.231,.167,.397,0.1
Jon Gray SP,9,11,1,0,0,0,0,0,0,2,6,0,.000,.154,.000,.154,-0.1
Tyler Matzek RP,6,8,3,3,1,0,0,0,4,0,1,0,.375,.375,.500,.875,0.2
Christian Friedrich P,68,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Justin Miller RP,34,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Aaron Laffey SP,3,2,0,1,0,0,0,0,1,0,1,0,.500,.500,.500,1.000,0.0
Gonzalez Germen RP *,29,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
LaTroy Hawkins RP *,24,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Adam Ottavino RP,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jorge Rondon RP *,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rafael Betancourt RP,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Miguel Castro RP *,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
John Axford RP,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kenny Roberts RP *,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Boone Logan RP,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jairo Diaz RP,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brooks Brown RP,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Scott Oberg RP,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rex Brothers RP,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Simon Castro SP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tommy Kahnle RP,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jason Gurka RP,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5572,737,1479,274,49,186,702,2409,388,1283,97,.265,.315,.432,.748,
