Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Juan Pierre LF,152,592,90,170,20,5,1,35,203,31,52,47,.287,.332,.343,.675,0.4
Juan Uribe 3B,155,566,69,136,25,7,6,49,193,34,120,9,.240,.286,.341,.627,-0.4
Todd Helton 1B,156,553,107,182,39,4,30,109,319,99,91,5,.329,.429,.577,1.006,6.0
Todd Zeile 1B,144,506,61,138,23,0,18,87,215,66,92,1,.273,.353,.425,.778,0.5
Larry Walker RF,136,477,95,161,40,4,26,104,287,65,73,6,.338,.421,.602,1.023,5.8
Brent Butler 2B,113,344,55,89,18,4,9,42,142,10,40,2,.259,.287,.413,.699,0.0
Todd Hollandsworth LF *,95,298,39,88,21,1,11,48,144,26,71,7,.295,.352,.483,.835,0.9
Gary Bennett C,90,291,26,77,10,2,4,26,103,15,45,1,.265,.314,.354,.668,-0.9
Terry Shumpert DH,106,234,30,55,12,1,6,21,87,21,41,4,.235,.304,.372,.676,-1.0
Jose Ortiz 2B,65,192,22,48,7,1,1,12,60,16,30,2,.250,.315,.313,.627,-0.3
Jay Payton LF *,47,170,36,57,14,4,8,28,103,8,20,3,.335,.376,.606,.982,2.4
Greg Norton LF,113,168,19,37,8,1,7,37,68,24,52,2,.220,.314,.405,.719,-0.6
Gabe Kapler LF *,40,119,12,37,4,3,2,17,53,8,23,6,.311,.359,.445,.805,0.6
Benny Agbayani LF *,48,117,10,24,5,0,4,19,41,10,35,1,.205,.266,.350,.616,-0.7
Sandy Alomar Jr. C *,38,116,8,31,4,0,0,12,35,4,19,0,.267,.292,.302,.593,-0.2
Bobby Estalella C,38,112,17,23,8,0,8,25,55,14,33,0,.205,.285,.491,.776,0.0
Mark Little OF *,61,105,20,21,5,2,0,5,30,13,28,2,.200,.311,.286,.597,-0.1
Ben Petrick LF,38,95,10,20,3,1,5,11,40,9,33,0,.211,.283,.421,.704,-0.2
Jack Cust LF,35,65,8,11,2,0,1,8,16,12,32,0,.169,.295,.246,.541,-0.5
Mike Hampton SP,36,64,9,22,2,0,3,5,33,1,13,1,.344,.354,.516,.869,1.0
Jason Jennings RP,32,62,6,19,4,0,0,11,23,3,13,0,.306,.348,.371,.719,0.7
Denny Neagle SP,35,45,5,12,4,0,0,1,16,0,11,0,.267,.267,.356,.622,0.2
Denny Stark SP,33,41,4,7,3,0,1,4,13,0,19,0,.171,.167,.317,.484,0.0
Jason Romano 2B *,18,37,9,12,0,1,0,1,14,3,11,4,.324,.375,.378,.753,-0.1
Shawn Chacon SP,21,35,3,9,1,0,0,2,10,0,14,0,.257,.257,.286,.543,0.2
John Thomson SP *,21,34,2,6,0,0,0,2,6,2,12,0,.176,.216,.176,.393,0.0
Ross Gload 1B,26,31,4,8,1,0,1,4,12,3,7,0,.258,.324,.387,.711,-0.1
Walt McKeel C,5,13,1,4,0,0,0,0,4,0,3,0,.308,.308,.308,.615,-0.2
Aaron Cook SP,9,11,0,1,0,0,0,1,1,0,0,0,.091,.091,.091,.182,-0.1
Randy Flores RP *,8,4,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Justin Speier RP,63,3,0,1,0,0,0,0,1,0,2,0,.333,.333,.333,.667,0.0
Chris Nichting RP,29,3,1,1,0,0,0,0,1,0,0,0,.333,.333,.333,.667,0.0
Todd Jones RP,79,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Victor Santos RP,24,2,0,1,0,0,0,0,1,0,0,0,.500,.500,.500,1.000,0.0
Sean Lowe RP *,8,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Kent Mercker RP,58,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Cory Vance RP,2,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Mark Corey RP *,14,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Mike James RP,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rick White RP *,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dennys Reyes RP *,43,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jose Jimenez P,74,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brian Fuentes RP,31,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5512,778,1508,283,41,152,726,2329,497,1043,103,.274,.337,.423,.760,
