Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Anthony Rizzo 1B,157,572,99,156,32,3,32,109,290,91,90,10,.273,.392,.507,.899,4.4
Kris Bryant 3B,151,549,111,162,38,4,29,73,295,95,128,7,.295,.409,.537,.946,6.1
Javier Baez SS,145,469,75,128,24,2,23,75,225,30,144,10,.273,.317,.480,.796,2.9
Ben Zobrist RF,128,435,58,101,20,3,12,50,163,54,71,2,.232,.318,.375,.693,0.5
Jason Heyward RF,126,432,59,112,15,4,11,59,168,41,67,4,.259,.326,.389,.715,2.3
Kyle Schwarber LF,129,422,67,89,16,1,30,59,197,59,150,1,.211,.315,.467,.782,0.0
Jon Jay RF,141,379,65,112,18,3,2,34,142,37,80,6,.296,.374,.375,.749,1.1
Willson Contreras C,117,377,50,104,21,0,21,74,188,45,98,5,.276,.356,.499,.855,3.9
Ian Happ CF,115,364,62,92,17,3,24,68,187,39,129,8,.253,.328,.514,.842,1.8
Addison Russell 2B,110,352,52,84,21,3,12,43,147,29,91,2,.239,.304,.418,.722,2.4
Albert Almora Jr. CF,132,299,39,89,18,1,8,46,133,19,53,1,.298,.338,.445,.782,1.0
Tommy La Stella 2B,73,125,18,36,8,0,5,22,59,20,18,0,.288,.389,.472,.861,0.3
Miguel Montero C *,44,98,12,28,3,0,4,8,43,11,24,1,.286,.366,.439,.805,0.1
Alex Avila C *,35,92,11,22,2,1,3,17,35,19,40,0,.239,.369,.380,.750,0.7
Jake Arrieta SP,32,61,2,8,0,1,1,5,13,1,32,0,.131,.145,.213,.358,0.1
Victor Caratini C,31,59,6,15,3,0,1,2,21,4,13,0,.254,.333,.356,.689,0.1
Jon Lester SP,32,54,5,8,3,0,1,6,14,4,26,1,.148,.203,.259,.463,0.2
John Lackey SP,32,53,2,7,1,0,0,1,8,3,23,1,.132,.179,.151,.330,-0.1
Kyle Hendricks SP,25,50,3,5,1,0,0,5,6,0,28,0,.100,.100,.120,.220,-0.2
Rene Rivera C *,20,44,8,15,5,0,2,12,26,5,16,0,.341,.408,.591,.999,0.3
Jeimer Candelario 3B *,11,33,2,5,2,0,1,3,10,1,12,0,.152,.222,.303,.525,-0.2
Mike Montgomery RP,44,27,5,5,1,0,1,3,9,0,10,0,.185,.185,.333,.519,0.2
Mike Freeman 2B *,15,25,3,4,2,0,0,0,6,2,8,0,.160,.222,.240,.462,-0.1
Jose Quintana SP *,14,22,2,2,0,0,0,3,2,1,15,0,.091,.130,.091,.221,-0.1
Matt Szczur CF *,15,19,2,4,1,0,0,3,5,2,4,0,.211,.273,.263,.536,-0.1
Eddie Butler RP,13,15,0,1,0,0,0,0,1,1,6,0,.067,.125,.067,.192,0.0
Mark Zagunis RF,7,14,0,0,0,0,0,1,0,4,6,2,.000,.222,.000,.222,0.0
Leonys Martin CF *,15,13,2,2,1,0,0,1,3,3,4,1,.154,.313,.231,.543,0.3
Taylor Davis C,8,13,1,3,1,0,0,1,4,0,4,0,.231,.231,.308,.538,-0.1
Brett Anderson SP *,6,7,0,1,0,0,0,1,1,1,3,0,.143,.250,.143,.393,0.0
Brian Duensing RP,68,4,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Dylan Floro RP,3,4,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Justin Grimm RP,50,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Felix Pena RP,25,3,0,0,0,0,0,0,0,1,1,0,.000,.250,.000,.250,0.0
Rob Zastryzny RP,4,3,0,1,0,0,0,0,1,0,0,0,.333,.333,.333,.667,0.0
Hector Rondon RP,61,2,0,1,0,0,0,0,1,0,0,0,.500,.500,.500,1.000,0.0
Pedro Strop RP,69,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Carl Edwards Jr. RP,74,1,1,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jen-Ho Tseng RP,2,1,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,0.0
Dillon Maples RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Pierce Johnson RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jack Leathersich RP *,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Seth Frankoff SP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Wade Davis RP,59,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Zac Rosscup RP *,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Koji Uehara RP,49,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Justin Wilson RP *,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5496,822,1402,274,29,223,785,2403,622,1401,62,.255,.338,.437,.775,
