Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Dexter Fowler RF,156,596,102,149,29,8,17,46,245,84,154,20,.250,.346,.411,.757,2.2
Anthony Rizzo 1B,160,586,94,163,38,3,31,101,300,78,105,17,.278,.387,.512,.899,6.3
Kris Bryant 3B,151,559,87,154,31,5,26,99,273,77,199,13,.275,.369,.488,.858,6.0
Starlin Castro 2B,151,547,52,145,23,2,11,69,205,21,91,5,.265,.296,.375,.671,0.7
Addison Russell 2B,142,475,60,115,29,1,13,54,185,42,149,4,.242,.307,.389,.696,3.4
Chris Coghlan 3B,148,440,64,110,25,6,16,41,195,58,94,11,.250,.341,.443,.784,1.9
Jorge Soler RF,101,366,39,96,18,1,10,47,146,32,121,3,.262,.324,.399,.723,-0.1
Miguel Montero C,113,347,36,86,11,0,15,53,142,49,103,1,.248,.345,.409,.754,1.8
Kyle Schwarber LF,69,232,52,57,6,1,16,43,113,36,77,3,.246,.355,.487,.842,1.8
Chris Denorfia LF,103,212,18,57,11,1,3,18,79,15,56,0,.269,.319,.373,.691,-0.3
David Ross C,72,159,6,28,9,0,1,9,40,20,61,1,.176,.267,.252,.518,-0.1
Jonathan Herrera 2B,73,126,14,29,5,1,2,14,42,2,23,3,.230,.242,.333,.576,-0.4
Jake Arrieta SP,33,79,5,12,1,1,2,2,21,1,45,0,.152,.163,.266,.428,0.3
Javier Baez SS,28,76,4,22,6,0,1,4,31,4,24,1,.289,.325,.408,.733,0.6
Austin Jackson CF *,29,72,10,17,7,0,1,10,27,5,19,2,.236,.304,.375,.679,0.2
Matt Szczur CF,47,72,5,16,5,0,1,8,24,6,15,2,.222,.278,.333,.612,-0.5
Tommy La Stella 2B,33,67,4,18,6,0,1,11,27,5,7,2,.269,.324,.403,.727,0.5
Jason Hammel SP,32,65,6,11,1,0,0,4,12,1,18,0,.169,.179,.185,.364,0.1
Jon Lester SP,32,62,6,4,0,0,0,0,4,3,30,0,.065,.108,.065,.172,-0.3
Kyle Hendricks SP,32,60,2,3,1,0,0,1,4,1,24,0,.050,.066,.067,.132,-0.4
Junior Lake CF *,21,58,2,13,4,0,1,5,20,4,20,4,.224,.274,.345,.619,-0.4
Mike Baxter RF,34,57,6,14,1,0,0,2,15,7,14,0,.246,.348,.263,.612,0.0
Welington Castillo C *,24,43,5,7,2,0,2,5,15,3,12,0,.163,.234,.349,.583,0.0
Travis Wood SP,60,30,0,3,0,0,0,2,3,2,16,0,.100,.156,.100,.256,-0.1
Arismendy Alcantara CF,11,26,5,2,0,0,0,1,2,5,11,1,.077,.226,.077,.303,-0.1
Dan Haren SP *,11,17,1,1,0,0,0,1,1,3,4,0,.059,.190,.059,.249,0.0
Taylor Teagarden C,8,15,0,3,0,0,0,2,3,0,4,0,.200,.200,.200,.400,-0.2
Mike Olt 3B *,6,15,1,2,0,0,1,1,5,0,6,0,.133,.188,.333,.521,0.1
Clayton Richard SP,23,14,1,2,2,0,0,3,4,1,6,0,.143,.200,.286,.486,0.1
Tsuyoshi Wada SP,8,8,1,0,0,0,0,0,0,1,5,0,.000,.111,.000,.111,-0.1
Dallas Beeler SP,3,3,0,1,1,0,0,0,2,0,1,0,.333,.333,.667,1.000,0.0
Trevor Cahill SP *,11,2,0,0,0,0,0,0,0,1,0,0,.000,.333,.000,.333,0.0
James Russell RP,49,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Justin Grimm RP,62,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Donn Roach RP,1,1,0,1,0,0,0,1,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Carl Edwards Jr. RP,5,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Quintin Berry RF,8,1,1,0,0,0,0,0,0,0,1,2,.000,.000,.000,.000,0.0
Yoervis Medina RP *,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Hector Rondon RP,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tommy Hunter RP *,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Phil Coke RP *,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Gonzalez Germen RP *,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Pedro Strop RP,76,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jason Motte RP,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Edwin Jackson SP *,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Zac Rosscup RP,33,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brian Schlitter RP,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Neil Ramirez RP,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Fernando Rodney RP *,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rafael Soriano RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5491,689,1341,272,30,171,657,2186,567,1518,95,.244,.321,.398,.719,
