Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Starlin Castro 2B,158,674,91,207,36,9,10,66,291,35,96,22,.307,.341,.432,.773,3.0
Aramis Ramirez 3B,149,565,80,173,35,1,26,93,288,43,69,1,.306,.361,.510,.871,2.5
Darwin Barney 2B,143,529,66,146,23,6,2,43,187,22,67,9,.276,.313,.353,.666,1.5
Carlos Pena 1B,153,493,72,111,27,3,28,80,228,101,161,2,.225,.357,.462,.819,2.3
Alfonso Soriano RF,137,475,50,116,27,1,26,88,223,27,113,2,.244,.289,.469,.759,-0.3
Marlon Byrd RF,119,446,51,123,22,2,9,35,176,25,78,3,.276,.324,.395,.719,1.7
Geovany Soto C,125,421,46,96,26,0,17,54,173,45,124,0,.228,.310,.411,.721,1.5
Kosuke Fukudome LF *,87,293,33,80,15,2,3,13,108,46,57,2,.273,.374,.369,.742,1.2
Reed Johnson LF,111,246,33,76,22,1,5,28,115,5,63,2,.309,.348,.467,.816,1.1
Blake DeWitt 3B,121,230,21,61,11,4,5,26,95,12,31,1,.265,.305,.413,.718,0.1
Tyler Eugene Colvin LF,80,206,17,31,8,3,6,20,63,14,58,0,.150,.204,.306,.509,-1.1
Jeff G Baker 1B,81,201,20,54,12,1,3,23,77,10,46,0,.269,.302,.383,.685,-0.1
Tony Campana CF,95,143,24,37,3,0,1,6,43,8,30,24,.259,.303,.301,.603,1.0
Koyie Hill C,46,134,15,26,3,1,2,9,37,14,40,1,.194,.268,.276,.545,-0.6
Matt Garza SP,31,64,2,6,0,0,0,1,6,1,42,0,.094,.121,.094,.215,-0.3
DJ LeMahieu 2B,37,60,3,15,2,0,0,4,17,1,12,0,.250,.262,.283,.546,-0.3
Bryan LaHair 1B,20,59,9,17,5,1,2,6,30,9,18,0,.288,.377,.508,.885,0.2
Ryan Dempster SP,35,58,1,5,0,0,0,0,5,1,19,0,.086,.102,.086,.188,-0.5
Luis Montanez RF,36,54,6,12,4,0,1,9,19,2,9,0,.222,.263,.352,.615,-0.4
Carlos Zambrano SP,25,44,8,14,2,0,2,5,22,2,14,0,.318,.348,.500,.848,0.8
Randy Wells SP,23,43,2,6,0,0,0,1,6,1,13,0,.140,.159,.140,.299,-0.1
Rodrigo Lopez SP,26,30,1,2,0,0,0,0,2,1,11,0,.067,.097,.067,.163,-0.3
Casey Coleman SP,21,25,1,4,1,1,0,0,7,0,6,0,.160,.160,.280,.440,0.1
Welington Castillo C,4,13,0,2,0,0,0,0,2,0,4,0,.154,.154,.154,.308,-0.1
Doug Davis SP,9,10,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.2
Brad Snyder RF,8,9,1,1,0,0,0,0,1,0,6,0,.111,.111,.111,.222,-0.2
James Russell RP,64,8,0,1,0,0,0,0,1,0,3,0,.125,.125,.125,.250,0.0
Jeff Samardzija SP,75,4,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Steve Clevenger C,2,4,1,1,1,0,0,0,2,0,0,0,.250,.400,.500,.900,0.1
Jeff Stevens RP,4,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Justin Berg RP,8,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Ramon Ortiz SP,22,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.1
Marcos Mateo RP,23,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Andrew Cashner SP,7,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Carlos Marmol RP,75,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Sean Marshall RP,78,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
John Grabow RP,58,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Scott Maine SP,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kerry Wood RP,55,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chris Carpenter RP,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rafael Dolis RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
John Gaub RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5549,654,1423,285,36,148,610,2224,425,1202,69,.256,.314,.401,.715,
