Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Jeromy Burnitz RF,160,605,84,156,31,2,24,87,263,57,109,5,.258,.322,.435,.757,0.0
Derrek Lee 1B,158,594,120,199,50,3,46,107,393,85,109,15,.335,.418,.662,1.080,7.5
Neifi Perez SS,154,572,59,157,33,1,9,54,219,18,47,8,.274,.298,.383,.681,2.1
Aramis Ramirez 3B,123,463,72,140,30,0,31,92,263,35,60,0,.302,.358,.568,.926,3.4
Corey Patterson LF,126,451,47,97,15,3,13,34,157,23,118,15,.215,.254,.348,.602,-1.3
Michael Barrett C,133,424,48,117,32,3,16,61,203,40,61,0,.276,.345,.479,.824,1.8
Todd Walker 1B,110,397,50,121,25,3,12,40,188,31,40,1,.305,.355,.474,.829,1.6
Jerry Hairston Jr. 3B,114,380,51,99,25,2,4,30,140,31,46,8,.261,.336,.368,.704,0.5
Todd Hollandsworth LF *,107,268,23,68,17,2,5,35,104,18,53,4,.254,.301,.388,.689,-1.0
Nomar Garciaparra 1B,62,230,28,65,12,0,9,30,104,12,24,0,.283,.320,.452,.772,0.1
Jose Macias 3B,112,177,15,45,8,0,1,13,56,6,24,4,.254,.274,.316,.591,-0.5
Henry Blanco C,54,161,16,39,6,0,6,25,63,11,24,0,.242,.287,.391,.679,0.7
Jason Dubois OF *,52,142,15,34,12,0,7,22,67,7,49,0,.239,.289,.472,.761,-0.6
Matt Murton LF,51,140,19,45,3,2,7,14,73,16,22,2,.321,.386,.521,.908,1.0
Carlos Zambrano SP,34,80,8,24,6,2,1,6,37,0,25,0,.300,.300,.463,.763,1.0
Ronny Cedeno SS,41,80,13,24,3,0,1,6,30,5,11,1,.300,.356,.375,.731,0.0
Matt Lawton CF *,19,78,8,19,2,0,1,5,24,4,8,1,.244,.289,.308,.597,-0.5
Greg Maddux SP,35,76,4,13,0,0,1,5,16,0,15,1,.171,.171,.211,.382,0.2
Mark Prior SP,27,48,5,11,2,0,0,3,13,2,14,0,.229,.260,.271,.531,0.4
Glendon Rusch RP,46,41,2,6,2,0,0,0,8,1,9,0,.146,.186,.195,.381,0.0
Jerome Williams RP *,18,30,1,3,1,0,0,0,4,0,16,0,.100,.100,.133,.233,-0.2
Enrique Wilson 2B,15,22,1,3,2,0,0,0,5,3,1,0,.136,.240,.227,.467,-0.3
Ben Grieve RF,23,20,1,5,0,0,0,1,5,5,7,0,.250,.400,.250,.650,0.0
Kerry Wood RP,21,18,0,2,2,0,0,2,4,1,6,0,.111,.158,.222,.380,0.0
Ryan Dempster SP,63,14,0,1,0,0,0,0,1,0,5,0,.071,.071,.071,.143,-0.2
Jody Gerut CF *,11,14,1,1,1,0,0,0,2,2,3,0,.071,.188,.143,.330,-0.1
Scott McClain 1B,13,14,1,2,1,0,0,1,3,2,2,0,.143,.250,.214,.464,-0.2
Ryan Theriot 2B,9,13,3,2,1,0,0,0,3,1,2,0,.154,.214,.231,.445,0.1
Sergio Mitre RP,21,11,2,4,1,0,0,1,5,0,1,0,.364,.364,.455,.818,0.2
Rich Hill SP,10,6,1,2,0,0,0,0,2,0,2,0,.333,.333,.333,.667,0.1
John Koronka SP,4,4,0,0,0,0,0,0,0,1,3,0,.000,.200,.000,.200,0.0
Todd Wellemeyer RP,22,4,1,1,0,0,0,0,1,0,2,0,.250,.250,.250,.500,0.0
Mike Fontenot 2B,7,2,4,0,0,0,0,0,0,2,0,0,.000,.600,.000,.600,0.1
Michael Wuertz RP,75,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Cliff Bartosh RP,19,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Geovany Soto C,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Roberto Novoa RP,49,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jermaine Van Buren RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Adam Greenberg LF,1,0,0,0,0,0,0,0,0,0,0,0,.000,1.000,.000,1.000,0.0
Will Ohman RP,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Remlinger RP *,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joe Borowski RP *,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jon Leicester RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
LaTroy Hawkins RP *,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chad Fox RP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Scott Williamson RP,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5584,703,1506,323,23,194,674,2457,419,920,65,.270,.324,.440,.764,
