Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Corey Patterson LF,153,592,71,150,30,5,14,54,232,19,142,18,.253,.284,.392,.676,0.0
Sammy Sosa DH,150,556,122,160,19,2,49,108,330,103,144,2,.288,.399,.594,.993,5.5
Fred McGriff 1B,146,523,67,143,27,2,30,103,264,63,99,1,.273,.353,.505,.858,1.9
Alex Gonzalez 1B,142,513,58,127,27,5,18,61,218,46,136,5,.248,.312,.425,.737,-0.1
Moises Alou LF,132,484,50,133,23,1,15,61,203,47,61,8,.275,.337,.419,.757,0.0
Mark Bellhorn 3B,146,445,86,115,24,4,27,56,228,76,144,7,.258,.374,.512,.886,3.2
Bill Mueller 3B *,103,353,51,94,19,4,7,37,142,51,41,0,.266,.355,.402,.757,1.6
Todd Hundley C,92,266,32,56,8,0,16,35,112,32,80,0,.211,.301,.421,.722,0.3
Joe Girardi C,90,234,19,53,10,1,1,13,68,16,35,1,.226,.275,.291,.565,-0.7
Roosevelt Brown LF,111,204,14,43,12,0,3,23,64,23,50,2,.211,.299,.314,.612,-1.1
Chris Stynes 3B,98,195,25,47,9,1,5,26,73,21,29,1,.241,.314,.374,.688,-0.1
Bobby Hill 3B,59,190,26,48,7,2,4,20,71,17,42,6,.253,.327,.374,.701,0.2
Delino DeShields 2B,67,146,20,28,6,1,3,10,45,21,38,10,.192,.292,.308,.600,0.4
Angel Echevarria 1B,50,98,14,30,7,0,3,21,46,8,17,0,.306,.351,.469,.821,0.6
Darren Lewis LF,58,79,7,19,3,1,0,7,24,7,11,1,.241,.326,.304,.630,0.0
Kerry Wood RP,33,72,5,12,0,0,1,5,15,3,28,0,.167,.200,.208,.408,0.2
Augie Ojeda 2B,30,70,4,13,4,0,0,4,17,5,5,1,.186,.247,.243,.490,-0.3
Matt Clement SP,32,61,4,3,2,0,0,4,5,1,34,0,.049,.108,.082,.190,-0.4
Robert Machado C *,22,58,5,16,4,0,1,5,23,5,11,0,.276,.333,.397,.730,0.5
Hee Seop Choi 1B,24,50,6,9,1,0,2,4,16,7,15,0,.180,.281,.320,.601,-0.5
Jon Lieber RP,21,43,2,7,1,0,0,0,8,1,10,0,.163,.182,.186,.368,-0.1
Chad Hermansen OF *,35,43,3,9,3,0,1,3,15,5,14,0,.209,.292,.349,.641,-0.6
Mark Prior SP,19,35,3,6,4,0,0,4,10,2,15,0,.171,.216,.286,.502,0.1
Kevin Orie 3B,13,32,4,9,3,0,0,5,12,1,4,0,.281,.306,.375,.681,-0.1
Carlos Zambrano SP,32,30,0,1,1,0,0,0,2,0,15,0,.033,.033,.067,.100,-0.3
Mike Mahoney C,16,29,2,6,3,0,0,3,9,1,10,0,.207,.233,.310,.544,0.1
Jason Bere SP,16,24,1,3,2,0,0,0,5,0,11,0,.125,.125,.208,.333,-0.1
Juan Cruz RP,45,14,0,2,0,0,0,0,2,0,4,0,.143,.143,.143,.286,-0.1
Alan Benes RP,7,13,0,1,0,0,0,0,1,1,8,0,.077,.143,.077,.220,-0.1
Steve Smyth RP,8,9,1,2,0,0,0,1,2,0,1,0,.222,.222,.222,.444,0.0
Joe Borowski RP,73,7,1,2,0,0,0,0,2,0,5,0,.286,.286,.286,.571,0.1
Mario Encarnacion LF,3,7,0,0,0,0,0,0,0,2,3,0,.000,.222,.000,.222,-0.1
Pat Mahomes RP,18,5,1,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Will Cunnane RP,16,4,2,1,0,0,0,0,1,1,0,0,.250,.400,.250,.650,0.1
Antonio Alfonseca RP,66,3,0,2,0,0,0,2,2,0,0,0,.667,.667,.667,1.333,0.1
Donovan Osborne RP,11,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jeff Fassero RP *,57,3,0,1,0,0,0,0,1,0,2,0,.333,.333,.333,.667,0.0
Kyle Farnsworth RP,45,1,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,0.0
Francis Beltran RP,11,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jesus Sanchez SP,8,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tom Gordon RP *,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Courtney Duncan RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ron Mahay RP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Scott Chiasson RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5496,706,1351,259,29,200,676,2268,585,1269,63,.246,.321,.413,.734,
