Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Alfonso Soriano RF,135,579,97,173,42,5,33,70,324,31,130,19,.299,.337,.560,.897,4.1
Derrek Lee 1B,150,567,91,180,43,1,22,82,291,71,114,6,.317,.400,.513,.913,3.2
Ryan Theriot 2B,148,537,80,143,30,2,3,45,186,49,50,28,.266,.326,.346,.672,1.5
Aramis Ramirez 3B,132,506,72,157,35,4,26,101,278,43,66,0,.310,.366,.549,.915,5.0
Mark DeRosa 2B,149,502,64,147,28,3,10,72,211,58,93,1,.293,.371,.420,.792,1.9
Jacque Jones LF,135,453,52,129,33,2,5,66,181,34,70,6,.285,.335,.400,.735,0.2
Cliff Floyd LF,108,282,40,80,10,1,9,45,119,35,47,0,.284,.373,.422,.795,-0.1
Matt Murton LF,94,235,35,66,13,0,8,22,103,26,39,1,.281,.352,.438,.791,0.8
Mike Fontenot 2B,86,234,32,65,12,4,3,29,94,22,43,5,.278,.336,.402,.738,0.3
Michael Barrett C *,57,211,23,54,9,0,9,29,90,17,36,2,.256,.307,.427,.734,0.1
Cesar Izturis SS *,65,191,15,47,11,0,0,8,58,13,16,3,.246,.298,.304,.601,0.0
Félix Pie LF,87,177,26,38,9,3,2,20,59,14,43,8,.215,.271,.333,.604,-0.3
Jason Kendall C *,57,174,21,47,10,1,1,19,62,19,15,0,.270,.362,.356,.718,-0.4
Angel Pagan LF,71,148,21,39,10,2,4,21,65,10,32,4,.264,.306,.439,.745,0.5
Daryle Ward 1B,79,110,16,36,13,0,3,19,58,22,23,0,.327,.436,.527,.963,0.6
Koyie Hill C,36,93,7,15,4,0,2,12,25,8,18,0,.161,.231,.269,.500,-0.6
Carlos Zambrano SP,37,81,9,20,2,0,2,5,28,0,29,0,.247,.247,.346,.593,0.6
Ronny Cedeno SS,38,74,6,15,2,0,4,13,29,3,18,2,.203,.231,.392,.623,0.1
Ted Lilly SP,34,73,5,10,1,0,0,5,11,1,32,1,.137,.149,.151,.299,-0.3
Jason Marquis SP,40,72,9,10,3,0,1,4,16,1,24,0,.139,.151,.222,.373,-0.1
Rich Hill SP,32,63,0,8,2,0,0,5,10,1,33,0,.127,.141,.159,.299,-0.2
Geovany Soto C,18,54,12,21,6,0,3,8,36,5,14,0,.389,.433,.667,1.100,1.0
Henry Blanco C,22,54,3,9,3,0,0,4,12,2,12,0,.167,.193,.222,.415,-0.6
Craig Monroe LF *,23,49,6,10,4,0,1,4,17,6,13,0,.204,.291,.347,.638,-0.4
Rob Bowen C *,10,31,3,2,1,0,0,2,3,4,13,0,.065,.167,.097,.263,-0.6
Sean Marshall RP,21,29,1,3,1,0,0,0,4,1,13,0,.103,.133,.138,.271,-0.2
Jake Fox 3B,7,14,3,2,2,0,0,1,4,1,2,0,.143,.200,.286,.486,-0.3
Eric Patterson 2B,7,8,0,2,1,0,0,0,3,0,3,0,.250,.250,.375,.625,0.1
Angel Guzman RP,12,7,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Steve Trachsel SP *,4,7,0,1,0,0,0,0,1,0,1,0,.143,.143,.143,.286,0.0
Carlos Marmol RP,59,6,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Sam Fuld LF,14,6,3,0,0,0,0,0,0,3,3,0,.000,.333,.000,.333,0.0
Scott Moore 2B *,2,5,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Wade Miller SP,3,4,0,1,0,0,0,0,1,0,0,0,.250,.250,.250,.500,0.0
Michael Wuertz RP,73,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Ryan Dempster SP,66,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rocky Cherry RP *,12,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kerry Wood RP,22,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Sean Gallagher RP,8,1,0,0,0,0,0,0,0,0,0,0,.000,.500,.000,.500,0.0
Scott Eyre RP,55,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Clay Rapada RP *,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Neal Cotts RP,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Billy Petrick RP,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Will Ohman RP,56,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bob Howry RP,78,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kevin Hart SP,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Carmen Pignatiello RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5643,752,1530,340,28,151,711,2379,500,1054,86,.271,.333,.422,.754,
