Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Moises Alou LF,151,565,83,158,35,1,22,91,261,63,67,3,.280,.357,.462,.819,0.8
Alex Gonzalez 1B,152,536,71,122,37,0,20,59,219,47,123,3,.228,.295,.409,.704,0.9
Sammy Sosa DH,137,517,99,144,22,0,40,103,286,62,143,0,.279,.358,.553,.911,2.5
Mark Grudzielanek 2B,121,481,73,151,38,1,3,38,200,30,64,6,.314,.366,.416,.782,2.2
Damian Miller C,114,352,34,82,19,1,9,36,130,39,91,1,.233,.310,.369,.680,0.2
Eric Karros 1B,114,336,37,96,16,1,12,40,150,28,46,1,.286,.340,.446,.786,-0.9
Corey Patterson LF,83,329,49,98,17,7,13,55,168,15,77,16,.298,.329,.511,.839,1.7
Ramon Martinez SS,108,293,30,83,16,1,3,34,110,24,50,0,.283,.333,.375,.709,-0.9
Aramis Ramirez 3B *,63,232,31,60,7,1,15,39,114,17,31,1,.259,.314,.491,.805,0.5
Kenny Lofton LF *,56,208,39,68,13,4,3,20,98,18,22,12,.327,.381,.471,.852,1.7
Hee Seop Choi 1B,80,202,31,44,17,0,8,28,85,37,71,1,.218,.350,.421,.771,1.0
Paul Bako C,70,188,19,43,13,3,0,17,62,22,47,0,.229,.311,.330,.641,0.5
Troy O'Leary LF,93,174,18,38,9,0,5,28,62,14,31,3,.218,.275,.356,.631,-0.7
Tom Goodwin LF,87,171,26,49,10,0,1,12,62,11,33,19,.287,.328,.363,.690,0.1
Mark Bellhorn 3B *,51,139,15,29,7,1,2,22,44,29,46,3,.209,.341,.317,.658,0.1
Lenny Harris 1B *,75,131,11,24,3,0,1,7,30,13,20,1,.183,.255,.229,.484,-0.9
Randall Simon 1B *,33,103,13,29,3,0,6,21,50,4,7,0,.282,.318,.485,.804,0.4
Carlos Zambrano SP,32,75,9,18,5,0,2,6,29,1,26,0,.240,.250,.387,.637,0.6
Mark Prior SP,32,72,6,18,4,0,1,6,25,2,27,0,.250,.270,.347,.617,0.6
Jose Hernandez 1B *,23,69,6,13,3,1,2,9,24,3,26,0,.188,.222,.348,.570,-0.2
Matt Clement SP,32,62,3,9,2,0,0,3,11,0,26,0,.145,.159,.177,.336,0.0
Kerry Wood RP,32,61,4,10,1,0,2,6,17,1,26,0,.164,.177,.279,.456,0.2
Doug Glanville CF *,28,51,2,12,0,0,1,2,15,2,4,0,.235,.259,.294,.553,-0.4
Tony Womack 2B *,21,51,4,12,2,1,0,2,16,1,11,2,.235,.250,.314,.564,0.1
Shawn Estes SP,30,39,4,7,1,0,1,3,11,2,17,0,.179,.214,.282,.496,0.3
Augie Ojeda 2B,12,25,2,3,0,0,0,0,3,1,5,0,.120,.185,.120,.305,0.0
Trenidad Hubbard CF,10,16,2,4,1,0,0,2,5,4,3,1,.250,.429,.313,.741,0.0
Dave Kelton LF,10,12,1,2,1,0,0,1,3,0,5,0,.167,.167,.250,.417,-0.1
Juan Cruz RP,25,12,1,3,0,1,0,1,5,0,5,0,.250,.250,.417,.667,0.1
Josh Paul C *,3,6,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.2
Bobby Hill 3B *,5,4,0,1,0,0,0,0,1,1,2,0,.250,.400,.250,.650,-0.1
Sergio Mitre RP,3,2,1,1,0,0,0,0,1,0,1,0,.500,.500,.500,1.000,0.0
Kyle Farnsworth RP,77,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Remlinger RP,73,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Mark Guthrie RP,65,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Todd Wellemeyer RP,15,1,0,0,0,0,0,0,0,1,0,0,.000,.500,.000,.500,0.0
Alan Benes RP *,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dave Veres RP,31,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Felix Sanchez P,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joe Borowski RP,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Antonio Alfonseca RP,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Phil Norton RP *,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5519,724,1431,302,24,172,691,2297,492,1158,73,.259,.323,.416,.739,
