Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Javier Baez SS,160,606,101,176,40,9,34,111,336,29,167,21,.290,.326,.554,.881,6.3
Anthony Rizzo 1B,153,566,74,160,29,1,25,101,266,70,80,6,.283,.376,.470,.846,2.7
Willson Contreras C,138,474,50,118,27,5,10,54,185,53,121,4,.249,.339,.390,.730,2.8
Ben Zobrist RF,139,455,67,139,28,3,9,58,200,55,60,3,.305,.378,.440,.817,3.3
Albert Almora Jr. CF,152,444,62,127,24,1,5,41,168,24,83,1,.286,.323,.378,.701,1.7
Jason Heyward RF,127,440,67,119,23,4,8,57,174,42,60,1,.270,.335,.395,.731,1.6
Kyle Schwarber LF,137,428,64,102,14,3,26,61,200,78,140,4,.238,.356,.467,.823,1.5
Addison Russell 2B,130,420,52,105,21,1,5,38,143,40,99,4,.250,.317,.340,.657,2.0
Kris Bryant 3B,102,389,59,106,28,3,13,52,179,48,107,2,.272,.374,.460,.834,1.9
Ian Happ CF,142,387,56,90,19,2,15,44,158,70,167,8,.233,.353,.408,.761,0.5
David Bote 2B,74,184,23,44,9,2,6,33,75,19,60,3,.239,.319,.408,.727,1.0
Victor Caratini C,76,181,21,42,7,0,2,21,55,12,42,0,.232,.293,.304,.597,0.0
Tommy La Stella 2B,123,169,23,45,8,0,1,19,56,17,27,0,.266,.340,.331,.672,0.1
Daniel Murphy 1B *,35,138,23,41,6,0,6,13,65,7,23,2,.297,.329,.471,.800,-0.2
Kyle Hendricks SP,31,60,1,4,1,0,0,1,5,2,31,0,.067,.097,.083,.180,-0.4
Jon Lester SP,31,59,4,7,0,0,1,9,10,0,22,0,.119,.119,.169,.288,-0.1
Jose Quintana SP,30,52,0,4,0,0,0,0,4,0,26,0,.077,.077,.077,.154,-0.5
Mike Montgomery RP,37,33,1,3,0,0,0,1,3,1,20,0,.091,.118,.091,.209,-0.2
Chris Gimenez C *,12,28,1,4,0,0,0,1,4,3,7,1,.143,.219,.143,.362,-0.1
Tyler Chatwood RP,23,25,3,4,0,0,0,2,4,1,6,0,.160,.192,.160,.352,0.0
Cole Hamels SP *,11,23,1,3,0,0,1,1,6,1,12,0,.130,.167,.261,.428,0.1
Yu Darvish SP,8,12,0,1,1,0,0,0,2,0,7,0,.083,.083,.167,.250,-0.1
Efren Navarro 1B,4,6,0,1,0,0,0,0,1,0,4,0,.167,.167,.167,.333,-0.1
Steve Cishek RP,76,6,1,1,0,0,0,0,1,0,2,0,.167,.167,.167,.333,0.0
Alec Mills SP,7,5,0,1,0,0,0,0,1,0,2,0,.200,.200,.200,.400,0.0
Mark Zagunis RF,5,5,0,2,1,0,0,1,3,1,1,0,.400,.500,.600,1.100,0.1
Terrance Gore CF,14,5,5,1,0,0,0,0,1,0,1,6,.200,.200,.200,.400,0.1
Taylor Davis C,5,5,0,2,0,0,0,2,2,0,1,0,.400,.333,.400,.733,0.0
Luke Farrell RP,19,4,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
James Norwood RP,10,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Justin Hancock RP,10,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Eddie Butler RP,8,2,0,0,0,0,0,0,0,1,0,0,.000,.333,.000,.333,0.0
Pedro Strop RP,57,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-0.1
Brian Duensing RP,47,1,1,0,0,0,0,0,0,1,1,0,.000,.500,.000,.500,0.0
Randy Rosario RP,43,1,1,1,0,0,0,1,1,1,0,0,1.000,1.000,1.000,2.000,0.1
Justin Wilson RP,67,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Brandon Morrow RP,35,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Duane Underwood Jr. RP,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brandon Kintzler RP,23,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Mike Freeman 2B,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-0.1
Total,163,5624,761,1453,286,34,167,722,2308,576,1388,66,.258,.333,.410,.744,
