Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Juan Pierre LF,162,699,87,204,32,13,3,40,271,32,38,58,.292,.330,.388,.717,1.8
Aramis Ramirez 3B,157,594,93,173,38,4,38,119,333,50,63,2,.291,.352,.561,.912,3.3
Ronny Cedeno SS,151,534,51,131,18,7,6,41,181,17,109,8,.245,.271,.339,.610,-1.9
Jacque Jones LF,149,533,73,152,31,1,27,81,266,35,116,9,.285,.334,.499,.833,1.0
Matt Murton LF,144,455,70,135,22,3,13,62,202,45,62,5,.297,.365,.444,.809,1.6
Michael Barrett C,107,375,54,115,25,3,16,53,194,33,41,0,.307,.368,.517,.885,2.2
Todd Walker 1B *,94,318,38,88,16,1,6,40,124,38,27,0,.277,.352,.390,.742,-0.2
Henry Blanco C,74,241,23,64,15,2,6,37,101,14,38,0,.266,.304,.419,.723,0.4
Neifi Perez SS *,87,236,27,60,13,1,2,24,81,5,21,0,.254,.266,.343,.610,0.7
John Mabry 1B,107,210,16,43,8,1,5,25,68,23,57,0,.205,.283,.324,.607,-0.6
Phil Nevin DH *,67,179,26,49,4,0,12,33,89,17,52,0,.274,.335,.497,.832,0.1
Derrek Lee 1B,50,175,30,50,9,0,8,30,83,25,41,8,.286,.368,.474,.842,0.7
Angel Pagan LF,77,170,28,42,6,2,5,18,67,15,28,4,.247,.306,.394,.701,0.1
Freddie Bynum SS,71,136,20,35,5,5,4,12,62,9,44,8,.257,.308,.456,.764,-0.5
Ryan Theriot 2B,53,134,34,44,11,3,3,16,70,17,18,13,.328,.412,.522,.934,1.1
Jerry Hairston Jr. 3B *,38,82,8,17,3,0,0,4,20,4,14,3,.207,.253,.244,.497,-0.2
Carlos Zambrano SP,37,73,9,11,0,0,6,11,29,1,27,1,.151,.160,.397,.557,0.5
Cesar Izturis SS *,22,73,4,17,2,0,0,6,19,5,8,0,.233,.282,.260,.542,-0.8
Tony Womack 2B *,19,50,6,14,1,0,1,2,18,4,4,1,.280,.333,.360,.693,0.1
Greg Maddux SP *,22,43,2,4,1,0,0,4,5,2,17,1,.093,.133,.116,.250,-0.1
Sean Marshall RP,24,40,3,5,0,0,1,2,8,0,19,0,.125,.125,.200,.325,-0.1
Scott Moore 2B,16,38,6,10,2,0,2,5,18,2,10,0,.263,.317,.474,.791,-0.1
Rich Hill SP,17,30,0,3,1,0,0,0,4,1,11,0,.100,.129,.133,.262,-0.1
Geovany Soto C,11,25,1,5,1,0,0,2,6,0,5,0,.200,.231,.240,.471,-0.1
Carlos Marmol RP,21,23,3,6,1,0,1,1,10,0,7,0,.261,.261,.435,.696,0.3
Buck Coats LF,18,18,2,3,1,0,1,1,7,0,6,0,.167,.167,.389,.556,0.0
Glendon Rusch RP,25,15,1,3,1,0,0,0,4,0,4,0,.200,.200,.267,.467,0.0
Mark Prior SP,9,13,0,1,0,0,0,0,1,0,5,0,.077,.077,.077,.154,-0.1
Juan Mateo SP,12,12,1,0,0,0,0,0,0,0,9,0,.000,.000,.000,.000,-0.2
Angel Guzman RP,15,12,0,2,1,0,0,2,3,0,4,0,.167,.167,.250,.417,0.0
Michael Restovich RF,10,12,0,2,1,0,0,1,3,1,5,0,.167,.231,.250,.481,-0.1
Wade Miller SP,5,7,0,1,0,0,0,0,1,0,5,0,.143,.143,.143,.286,0.0
Kerry Wood RP,4,6,0,3,1,0,0,2,4,0,0,0,.500,.500,.667,1.167,0.2
Roberto Novoa RP,66,5,0,1,1,0,0,1,2,0,2,0,.200,.200,.400,.600,0.0
Jose Reyes C,4,5,0,1,0,0,0,2,1,0,3,0,.200,.200,.200,.400,0.0
Ryan O'Malley SP,2,4,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Ryan Dempster SP,74,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Les Walrond RP,10,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jerome Williams RP,5,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
David Aardsma RP,45,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Will Ohman RP,78,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Bob Howry RP,84,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Jae-Kuk Ryu SP,10,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Scott Eyre RP,74,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Michael Wuertz RP,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Scott Williamson RP *,31,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5587,716,1496,271,46,166,677,2357,395,928,121,.268,.319,.422,.741,
