Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Marlon Byrd RF,152,580,84,170,39,2,12,66,249,31,98,5,.293,.346,.429,.775,3.5
Alfonso Soriano RF,147,496,67,128,40,3,24,79,246,45,123,5,.258,.322,.496,.818,0.6
Aramis Ramirez 3B,124,465,61,112,21,1,25,83,210,34,90,0,.241,.294,.452,.745,-0.9
Starlin Castro 2B,125,463,53,139,31,5,3,41,189,29,71,10,.300,.347,.408,.755,1.4
Derrek Lee 1B *,109,418,63,105,21,0,16,56,174,52,101,1,.251,.335,.416,.751,0.5
Ryan Theriot 2B *,96,388,45,110,10,2,1,21,127,19,46,16,.284,.320,.327,.647,-0.1
Tyler Eugene Colvin LF,135,358,60,91,18,5,20,56,179,30,100,6,.254,.316,.500,.816,0.8
Kosuke Fukudome LF,130,358,45,94,20,2,13,44,157,64,67,7,.263,.371,.439,.809,1.1
Geovany Soto C,105,322,47,90,19,0,17,53,160,62,83,0,.280,.393,.497,.890,3.1
Xavier Nady RF,119,317,33,81,13,0,6,33,112,17,85,0,.256,.306,.353,.660,-1.1
Koyie Hill C,77,215,18,46,13,1,1,17,64,12,61,1,.214,.254,.298,.552,-0.5
Jeff G Baker 1B,79,206,29,56,13,2,4,21,85,16,50,1,.272,.326,.413,.739,0.5
Blake DeWitt 3B *,53,184,18,46,9,1,4,22,69,17,37,1,.250,.314,.375,.689,-0.1
Mike Fontenot 2B *,75,169,14,48,11,3,1,20,68,10,28,1,.284,.332,.402,.734,-0.1
Darwin Barney 2B,30,79,12,19,4,0,0,2,23,6,12,0,.241,.294,.291,.585,0.5
Ryan Dempster SP,35,59,3,8,1,0,0,2,9,0,19,0,.136,.136,.153,.288,-0.2
Randy Wells SP,32,52,1,9,2,0,0,3,11,2,15,0,.173,.204,.212,.415,0.1
Micah Hoffpauir 1B,24,52,5,9,3,0,0,5,12,5,15,0,.173,.246,.231,.476,-0.5
Carlos Zambrano SP,42,52,5,12,0,0,1,6,15,2,15,0,.231,.255,.288,.543,0.4
Chad Tracy 3B *,28,44,6,11,2,0,0,5,13,5,15,0,.250,.327,.295,.622,-0.1
Tom Gorzelanny RP,29,40,1,5,0,0,0,2,5,0,18,0,.125,.125,.125,.250,-0.2
Carlos Silva SP,21,31,0,2,1,0,0,2,3,3,12,0,.065,.147,.097,.244,-0.2
Ted Lilly SP *,18,31,1,1,0,0,0,1,1,2,17,0,.032,.118,.032,.150,-0.3
Sam Fuld LF,19,28,3,4,1,0,0,3,5,3,5,0,.143,.226,.179,.404,-0.4
Brad Snyder RF,12,27,1,5,1,0,0,5,6,1,12,0,.185,.214,.222,.437,0.0
Casey Coleman SP,12,20,2,2,1,0,0,2,3,1,11,0,.100,.143,.150,.293,-0.1
Welington Castillo C,7,20,3,6,4,0,1,5,13,1,7,0,.300,.333,.650,.983,0.2
Bobby Scales 2B,10,13,4,4,0,0,0,2,4,7,5,1,.308,.550,.308,.858,0.2
Thomas Diamond RP,16,7,1,0,0,0,0,0,0,1,6,0,.000,.125,.000,.125,0.0
James Russell RP,57,4,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Sean Marshall RP,80,4,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.1
Jeff Samardzija SP,7,4,0,1,0,0,0,1,1,2,2,0,.250,.500,.250,.750,0.1
Marcos Mateo RP,21,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Mitch Atkins SP,5,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Andrew Cashner SP,53,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Carlos Marmol RP,77,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jeff Gray RP,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jeff Stevens RP,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Esmailin Caridad RP,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bob Howry RP *,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
John Grabow RP,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Scott Maine SP,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Justin Berg RP,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brian Schlitter RP,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5512,685,1414,298,27,149,658,2213,479,1236,55,.257,.320,.401,.721,
