Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Ryan Theriot 2B,154,602,81,171,20,5,7,54,222,51,93,21,.284,.343,.369,.712,0.8
Derrek Lee 1B,141,532,91,163,36,2,35,111,308,76,109,1,.306,.393,.579,.972,5.2
Kosuke Fukudome LF,146,499,79,129,38,5,11,54,210,93,112,6,.259,.375,.421,.796,1.8
Alfonso Soriano RF,117,477,64,115,25,1,20,55,202,40,118,9,.241,.303,.423,.726,-1.8
Milton Bradley LF,124,393,61,101,17,1,12,40,156,66,95,2,.257,.378,.397,.775,0.1
Mike Fontenot 2B,135,377,38,89,22,2,9,43,142,35,83,4,.236,.301,.377,.677,0.0
Geovany Soto C,102,331,27,72,19,1,11,47,126,50,77,1,.218,.321,.381,.702,0.1
Aramis Ramirez 3B,82,306,46,97,14,1,15,65,158,28,43,2,.317,.389,.516,.905,1.5
Koyie Hill C,83,253,26,60,12,2,2,24,82,27,78,0,.237,.312,.324,.636,0.6
Micah Hoffpauir 1B,105,234,28,56,12,1,10,35,100,20,46,1,.239,.300,.427,.727,-0.4
Jake Fox 3B,82,216,23,56,12,0,11,44,101,14,47,0,.259,.311,.468,.779,-0.3
Jeff G Baker 1B *,69,203,27,62,15,1,4,21,91,17,46,0,.305,.362,.448,.810,1.4
Reed Johnson LF,65,165,23,42,10,2,4,22,68,13,27,2,.255,.330,.412,.742,0.6
Aaron Miles 2B,74,157,17,29,7,1,0,5,38,8,21,3,.185,.224,.242,.466,-1.8
Bobby Scales 2B,51,124,15,30,8,2,3,15,51,11,32,0,.242,.312,.411,.723,-0.2
Andres Blanco 3B,53,123,15,31,8,0,1,12,42,8,14,0,.252,.303,.341,.644,-0.1
Sam Fuld LF,65,97,17,29,6,1,1,2,40,17,10,2,.299,.409,.412,.821,0.5
Carlos Zambrano SP,35,69,7,15,5,0,4,11,32,1,28,0,.217,.225,.464,.689,0.7
Ryan Dempster SP,31,64,2,8,1,0,0,5,9,4,20,0,.125,.176,.141,.317,-0.1
Ted Lilly SP,27,57,2,5,1,1,0,2,8,2,27,0,.088,.119,.140,.259,-0.4
Randy Wells SP,27,47,5,9,3,0,0,2,12,2,7,0,.191,.224,.255,.480,0.1
Rich Harden SP,27,43,3,8,1,0,0,0,9,1,15,0,.186,.205,.209,.414,0.1
Ryan Freel 3B *,14,28,1,4,0,0,0,1,4,2,7,1,.143,.226,.143,.369,-0.3
Tyler Eugene Colvin LF,6,17,1,3,0,0,0,2,3,2,5,0,.176,.250,.176,.426,0.3
Joey Gathright CF *,20,14,2,3,0,0,0,0,3,1,6,1,.214,.267,.214,.481,-0.4
Sean Marshall RP,55,13,2,3,0,0,0,2,3,1,5,0,.231,.286,.231,.516,0.2
Tom Gorzelanny RP *,13,12,0,2,0,0,0,2,2,1,4,0,.167,.231,.167,.397,0.0
So Taguchi OF,6,11,1,3,1,0,0,0,4,1,4,0,.273,.333,.364,.697,-0.1
Kevin Hart SP *,8,9,2,2,0,0,0,1,2,0,3,0,.222,.222,.222,.444,0.1
Jeff Samardzija SP,20,5,1,1,0,0,1,1,4,0,1,0,.200,.200,.800,1.000,0.1
Angel Guzman RP,55,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Esmailin Caridad RP,14,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
José E Ascanio RP *,14,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Aaron Heilman RP,70,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Carlos Marmol RP,79,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kevin Gregg RP,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Neal Cotts RP,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jeff Stevens RP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
David Patton RP,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Luis Vizcaino RP *,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
John Grabow RP *,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chad Fox RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mitch Atkins SP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Justin Berg RP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jason Waddell RP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,161,5486,707,1398,293,29,161,678,2232,592,1185,56,.255,.332,.407,.738,
