Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Jose Reyes SS,145,501,75,123,25,7,15,58,207,50,79,24,.246,.315,.413,.728,-0.6
Asdrubal Cabrera 3B,135,479,66,134,32,0,14,59,208,50,83,3,.280,.351,.434,.785,1.1
Jay Bruce LF *,103,406,61,104,20,0,29,75,211,39,102,0,.256,.321,.520,.841,2.7
Michael Conforto RF,109,373,72,104,20,1,27,68,207,57,113,2,.279,.384,.555,.939,3.6
Travis d'Arnaud C,112,348,39,85,19,1,16,57,154,23,59,0,.244,.293,.443,.735,1.2
Curtis Granderson LF *,111,337,58,77,22,3,19,52,162,53,90,4,.228,.334,.481,.815,1.7
Wilmer Flores 2B,110,336,42,91,17,1,18,52,164,17,54,1,.271,.307,.488,.795,-0.2
Yoenis Cespedes LF,81,291,46,85,17,2,17,42,157,26,61,0,.292,.352,.540,.892,2.1
Neil Walker 1B *,73,265,40,70,13,2,10,36,117,27,47,0,.264,.339,.442,.780,1.0
Juan Lagares CF,94,252,37,63,16,2,3,15,92,14,56,7,.250,.296,.365,.661,1.8
Lucas Duda 1B *,75,252,30,62,21,0,17,37,134,37,73,0,.246,.347,.532,.879,1.1
T.J. Rivera 1B,73,214,27,62,13,1,5,27,92,9,32,1,.290,.330,.430,.760,0.4
Brandon Nimmo CF,69,177,26,46,11,1,5,21,74,33,60,2,.260,.379,.418,.797,0.9
Rene Rivera C *,54,174,15,40,4,0,8,23,68,9,54,0,.230,.278,.391,.669,-0.2
Dominic Smith 1B,49,167,17,33,6,0,9,26,66,14,49,0,.198,.262,.395,.658,-1.2
Amed Rosario SS,46,165,16,41,4,4,4,10,65,3,49,7,.248,.271,.394,.665,0.2
Matt Reynolds 3B,68,113,12,26,1,2,1,5,34,14,37,0,.230,.326,.301,.626,-0.3
Norichika Aoki RF *,27,102,16,29,7,1,0,8,38,13,10,5,.284,.371,.373,.743,-0.3
Kevin Plawecki C,37,100,11,26,5,0,3,13,40,14,17,1,.260,.364,.400,.764,0.7
Gavin Cecchini SS,32,77,4,16,2,0,1,7,21,4,19,0,.208,.256,.273,.529,-0.7
Jacob deGrom SP,37,71,6,15,1,0,1,4,19,2,22,1,.211,.233,.268,.500,0.6
Travis Taijeron RF,26,52,3,9,2,0,1,3,14,5,24,0,.173,.271,.269,.540,-0.6
Robert Gsellman RP,27,34,2,5,0,0,0,4,5,6,14,0,.147,.268,.147,.415,0.3
Matt Harvey SP,19,34,2,2,0,0,0,1,2,1,13,0,.059,.086,.059,.145,-0.3
Phillip Evans 3B,19,33,4,10,2,0,0,1,12,4,8,0,.303,.395,.364,.758,0.1
Seth Lugo RP,20,29,4,4,2,0,1,2,9,0,10,0,.138,.138,.310,.448,0.2
Zack Wheeler SP,18,27,1,2,1,0,0,0,3,1,12,0,.074,.107,.111,.218,0.0
Rafael Montero RP,34,25,1,2,0,0,0,1,2,0,10,0,.080,.080,.080,.160,-0.1
Steven Matz SP,17,21,1,3,0,0,0,1,3,0,7,0,.143,.143,.143,.286,0.0
Chris Flexen RP,14,13,0,2,1,0,0,0,3,0,7,0,.154,.154,.231,.385,0.0
Tomas Nido C,5,10,0,3,1,0,0,3,4,0,2,0,.300,.300,.400,.700,0.0
Noah Syndergaard SP,7,9,0,2,0,0,0,0,2,3,5,0,.222,.417,.222,.639,0.2
Tyler Pill SP,7,5,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Tommy Milone SP *,11,5,0,1,0,0,0,1,1,1,4,0,.200,.333,.200,.533,0.1
Josh Smoker RP,54,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Fernando Salas RP *,48,2,0,1,0,0,0,0,1,0,1,0,.500,.500,.500,1.000,0.1
Paul Sewald RP,57,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Adam Wilk SP *,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Sean Gilmartin SP,2,1,1,1,1,0,0,1,2,0,0,0,1.000,1.000,2.000,3.000,0.1
Jeurys Familia RP,26,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Chasen Bradford RP,28,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Ty Kelly 3B *,1,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Neil Ramirez RP *,20,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Erik Goeddel RP,33,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Addison Reed RP *,48,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Hansel Robles RP,46,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jacob Rhame RP,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Josh Edgin RP,46,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kevin McGowan RP,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
AJ Ramos RP *,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jerry Blevins RP,75,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jamie Callahan RP,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5510,735,1379,286,28,224,713,2393,529,1291,58,.250,.320,.434,.755,
