Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Jose Reyes SS,161,696,99,190,24,17,7,58,269,27,78,60,.273,.300,.386,.687,1.4
Carlos Ivan Beltran OF,151,582,83,155,34,2,16,78,241,56,96,17,.266,.330,.414,.744,2.7
David Wright 3B,160,575,99,176,42,1,27,102,301,72,113,17,.306,.388,.523,.912,4.5
Cliff Floyd LF,150,550,85,150,22,2,34,98,278,63,98,12,.273,.358,.505,.863,4.4
Mike Piazza C,113,398,41,100,23,0,19,62,180,41,67,0,.251,.326,.452,.778,-0.1
Miguel Cairo 1B,100,327,31,82,18,0,2,19,106,19,31,13,.251,.296,.324,.620,-0.6
Mike Cameron CF,76,308,47,84,23,2,12,39,147,29,85,13,.273,.342,.477,.819,1.7
Victor Diaz RF,89,280,41,72,17,3,12,38,131,30,82,6,.257,.329,.468,.797,0.4
Doug Mientkiewicz 1B,87,275,36,66,13,0,11,29,112,32,39,0,.240,.322,.407,.729,0.9
Kazuo Matsui 2B,87,267,31,68,9,4,3,24,94,14,43,6,.255,.300,.352,.652,-0.2
Marlon Anderson LF,123,235,31,62,9,0,7,19,92,18,45,6,.264,.316,.391,.708,0.6
Ramon Castro C,99,209,26,51,16,0,8,41,91,25,58,1,.244,.321,.435,.756,0.6
Chris Woodward 1B,81,173,16,49,10,0,3,18,68,13,46,0,.283,.337,.393,.730,0.8
Mike Jacobs 1B,30,100,19,31,7,0,11,23,71,10,22,0,.310,.375,.710,1.085,0.9
Jose Offerman 1B *,53,72,5,18,2,0,1,10,23,6,11,0,.250,.316,.319,.636,-0.3
Pedro Martinez SP,31,69,2,6,0,0,0,1,6,1,26,0,.087,.100,.087,.187,-0.5
Tom Glavine SP,33,64,2,13,0,0,0,3,13,2,13,0,.203,.227,.203,.430,0.2
Victor Zambrano SP,31,53,2,7,0,1,0,2,9,0,22,0,.132,.132,.170,.302,-0.2
Kris Benson SP,28,49,4,9,1,0,0,6,10,5,22,0,.184,.273,.204,.477,0.3
Eric Valent RF,28,43,4,8,3,0,0,1,11,7,17,0,.186,.300,.256,.556,-0.5
Gerald Williams LF,39,30,9,7,2,0,1,3,12,1,7,2,.233,.258,.400,.658,-0.3
Jae Seo SP,14,29,2,3,1,0,0,4,4,3,11,0,.103,.188,.138,.325,0.0
Kazuhisa Ishii SP,19,25,1,5,0,0,0,2,5,1,12,0,.200,.231,.200,.431,0.1
Brian Daubach 1B,15,25,4,3,2,0,1,3,8,7,5,0,.120,.324,.320,.644,-0.1
Anderson Hernandez 2B,6,18,1,1,0,0,0,0,1,1,4,0,.056,.105,.056,.161,-0.4
Mike DiFelice C,11,17,0,2,0,0,0,0,2,2,5,0,.118,.211,.118,.328,-0.2
Steve Trachsel SP,6,15,0,1,0,0,0,0,1,0,7,0,.067,.067,.067,.133,-0.2
Aaron Heilman RP,53,14,0,0,0,0,0,0,0,1,7,0,.000,.067,.000,.067,-0.2
Heath Bell RP,42,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Juan Padilla RP,24,2,0,1,0,0,0,0,1,0,1,0,.500,.500,.500,1.000,0.0
Dae-Sung Koo RP,33,2,1,1,1,0,0,0,2,0,1,0,.500,.500,1.000,1.500,0.0
Manny Aybar RP,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jose Santiago RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Roberto Hernandez RP,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Matthews RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Braden Looper RP,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Danny Graves RP *,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Royce Ring RP,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tim Hamulack RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Shingo Takatsu RP *,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike DeJean RP *,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Felix Heredia RP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5505,722,1421,279,32,175,683,2289,486,1075,153,.258,.322,.416,.738,
