Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Amed Rosario SS,157,616,75,177,30,7,15,72,266,31,124,19,.287,.323,.432,.755,1.8
Pete Alonso 1B,161,597,103,155,30,2,53,120,348,72,183,1,.260,.358,.583,.941,5.0
Michael Conforto RF,151,549,90,141,29,1,33,92,271,84,149,7,.257,.363,.494,.856,3.5
Jeff McNeil 3B,133,510,83,162,38,1,23,75,271,35,75,5,.318,.384,.531,.916,5.0
Wilson Ramos C,141,473,52,136,19,0,14,73,197,44,69,1,.288,.351,.416,.768,2.0
Todd Frazier 3B,133,447,63,112,19,2,21,67,198,40,106,1,.251,.329,.443,.772,2.2
J.D. Davis LF,140,410,65,126,22,1,22,57,216,38,97,3,.307,.369,.527,.895,1.0
Robinson Cano 2B,107,390,46,100,28,0,13,39,167,25,69,0,.256,.307,.428,.736,0.3
Juan Lagares CF,133,258,38,55,12,1,5,27,84,22,75,4,.213,.279,.326,.605,-0.7
Brandon Nimmo CF,69,199,34,44,11,1,8,29,81,46,71,3,.221,.375,.407,.783,0.9
Dominic Smith 1B,89,177,35,50,10,0,11,25,93,19,44,1,.282,.355,.525,.881,0.7
Adeiny Hechavarria 2B *,60,142,20,29,7,0,5,18,51,8,33,3,.204,.252,.359,.611,-0.2
Tomas Nido C,50,136,9,26,5,0,4,14,43,7,37,0,.191,.231,.316,.547,-0.7
Joe Panik 2B *,39,94,17,26,4,1,2,12,38,7,9,0,.277,.333,.404,.738,0.3
Carlos Gomez RF,34,86,10,17,3,0,3,10,29,7,30,4,.198,.278,.337,.616,-0.4
Jacob deGrom SP,31,65,4,13,2,0,2,6,21,4,19,0,.200,.246,.323,.569,0.6
Noah Syndergaard SP,30,65,6,6,1,0,2,2,13,3,47,0,.092,.132,.200,.332,-0.1
Luis Guillorme SS,45,61,8,15,4,0,1,3,22,7,14,0,.246,.324,.361,.684,0.3
Zack Wheeler SP,28,57,5,12,2,0,1,6,17,2,19,0,.211,.262,.298,.561,0.6
Steven Matz SP,35,57,4,13,0,0,1,1,16,0,17,0,.228,.228,.281,.509,0.3
Keon Broxton CF *,34,49,5,7,1,0,0,2,8,4,22,4,.143,.208,.163,.371,-0.6
Aaron Altherr RF *,26,31,6,4,1,0,1,2,8,2,15,0,.129,.200,.258,.458,-0.4
Jason Vargas SP *,17,28,0,2,0,0,0,0,2,0,16,0,.071,.071,.071,.143,-0.2
Rajai Davis CF,29,25,4,5,2,0,1,8,10,1,5,0,.200,.231,.400,.631,-0.1
Travis d'Arnaud C *,10,23,2,2,0,0,0,2,2,2,5,0,.087,.160,.087,.247,-0.3
Marcus Stroman SP *,11,21,2,1,0,0,0,0,1,0,11,0,.048,.048,.048,.095,-0.2
Rene Rivera C,9,17,2,4,0,0,1,3,7,3,4,0,.235,.350,.412,.762,-0.1
Ruben Tejada 3B,6,9,1,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.3
Jed Lowrie 2B,9,7,0,0,0,0,0,0,0,1,4,0,.000,.125,.000,.125,-0.2
Walker Lockett SP,9,6,0,1,0,0,0,0,1,1,4,0,.167,.286,.167,.452,0.0
Sam Haggerty 2B,11,4,2,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Wilmer Font RP,14,3,0,1,0,0,0,0,1,0,2,0,.333,.333,.333,.667,0.1
Chris Mazza RP,8,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Drew Gagnon RP,17,3,0,1,0,0,0,0,1,0,0,0,.333,.333,.333,.667,0.0
Chris Flexen RP,9,2,0,1,0,0,0,0,1,0,0,0,.500,.500,.500,1.000,0.1
Corey Oswalt RP,2,1,0,0,0,0,0,1,0,0,1,0,.000,.000,.000,.000,0.0
Donnie Hart RP *,1,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Seth Lugo RP,57,1,0,1,0,0,0,1,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Paul Sewald RP,17,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Robert Gsellman RP,50,0,0,0,0,0,0,0,0,1,0,0,.000,1.000,.000,1.000,0.1
Total,162,5624,791,1445,280,17,242,767,2485,516,1384,56,.257,.328,.442,.770,
