Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
David Wright 3B,156,581,91,178,41,2,21,93,286,81,112,15,.306,.391,.492,.883,6.7
Daniel Murphy 1B,156,571,62,166,40,3,6,65,230,36,82,10,.291,.332,.403,.735,1.2
Ike Davis 1B,156,519,66,118,26,0,32,90,240,61,141,0,.227,.308,.462,.771,0.7
Ruben Tejada 3B,114,464,53,134,26,0,1,25,163,27,73,4,.289,.333,.351,.685,1.9
Lucas Duda 1B,121,401,43,96,15,0,15,57,156,51,120,1,.239,.329,.389,.718,-1.4
Scott Hairston LF,134,377,52,99,25,3,20,57,190,19,83,8,.263,.299,.504,.803,1.5
Andres Torres LF,132,374,47,86,17,7,3,35,126,52,90,13,.230,.327,.337,.664,1.2
Josh Thole C,104,321,24,75,15,0,1,21,93,27,50,0,.234,.294,.290,.584,-0.1
Kirk Nieuwenhuis LF,91,282,40,71,12,1,7,28,106,25,98,4,.252,.315,.376,.691,0.0
Jason Bay LF,70,194,21,32,2,0,8,20,58,19,58,5,.165,.237,.299,.536,-1.1
Jordany Valdespin 2B,94,191,28,46,9,1,8,26,81,10,44,10,.241,.286,.424,.710,-0.3
Mike Baxter RF,89,179,26,47,14,2,3,17,74,25,45,5,.263,.365,.413,.778,0.3
Justin Turner 3B,94,171,20,46,13,1,2,19,67,9,24,1,.269,.319,.392,.711,0.2
Ronny Cedeno SS,78,166,18,43,11,1,4,22,68,17,35,0,.259,.332,.410,.741,0.3
Mike Nickeas C,47,109,8,19,3,0,1,13,25,8,27,0,.174,.242,.229,.471,-0.7
Kelly Shoppach C *,28,79,7,16,2,0,3,10,27,5,27,0,.203,.276,.342,.618,0.1
R.A. Dickey SP,34,72,3,11,0,0,0,3,11,0,14,0,.153,.164,.153,.317,0.1
Omar Quintanilla SS *,29,70,13,18,5,0,1,4,26,8,17,0,.257,.350,.371,.721,0.5
Jon Niese SP,30,55,8,12,0,0,0,2,12,6,19,0,.218,.295,.218,.513,0.5
Rob Johnson C,17,52,3,13,2,0,0,4,15,4,10,0,.250,.298,.288,.587,-0.2
Johan Santana SP,21,35,0,3,0,0,0,0,3,0,14,0,.086,.086,.086,.171,-0.3
Vinny Rottino 1B *,18,33,8,6,1,0,2,5,13,6,9,3,.182,.308,.394,.702,0.0
Chris Young SP,20,31,0,4,2,0,0,2,6,1,11,0,.129,.156,.194,.350,0.0
Dillon Gee RP,17,27,4,4,2,0,0,1,6,2,7,0,.148,.207,.222,.429,0.1
Jeremy Hefner P,26,20,1,2,0,0,1,1,5,0,11,0,.100,.100,.250,.350,0.0
Fred Lewis OF,18,20,2,3,0,0,0,0,3,4,5,0,.150,.320,.150,.470,-0.3
Matt Harvey SP,10,18,0,6,2,0,0,3,8,0,7,0,.333,.333,.444,.778,0.3
Zach Lutz 3B,7,11,1,1,0,0,0,0,1,0,5,0,.091,.091,.091,.182,-0.2
Mike Pelfrey SP,3,6,1,1,1,0,0,0,2,0,0,0,.167,.167,.333,.500,0.0
Miguel Batista SP *,30,6,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.1
Chris Schwinden SP,3,4,0,1,0,0,0,1,1,0,1,0,.250,.250,.250,.500,0.0
Collin McHugh RP,8,4,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Jenrry Mejia RP,5,3,0,0,0,0,0,1,0,0,2,0,.000,.000,.000,.000,-0.1
Elvin Ramirez RP,20,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Josh Satin 1B,1,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Justin Hampson RP,13,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jeurys Familia RP,8,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Pedro Beato RP *,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
D.J. Carrasco RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jack Egbert RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bobby Parnell RP,74,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Manny Acosta RP,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Robert Carson RP,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tim Byrdak RP,56,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Josh Edgin RP,34,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Frank Francisco RP,48,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jon Rauch RP,73,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ramon Ramirez RP,58,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Garrett Olson SP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5450,650,1357,286,21,139,625,2102,503,1250,79,.249,.316,.386,.701,
