Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Jose Reyes SS,126,537,101,181,31,16,7,44,265,43,41,39,.337,.384,.493,.877,4.7
Angel Pagan LF,123,478,68,125,24,4,7,56,178,44,62,32,.262,.322,.372,.694,1.0
Jason Bay LF,123,444,59,109,19,1,12,57,166,56,109,11,.245,.329,.374,.703,0.8
Justin Turner 3B,117,435,49,113,30,0,4,51,155,39,59,7,.260,.334,.356,.690,-0.1
Daniel Murphy 1B,109,391,49,125,28,2,6,49,175,24,42,5,.320,.362,.448,.809,2.9
David Wright 3B,102,389,60,99,23,1,14,61,166,52,97,13,.254,.345,.427,.771,1.9
Carlos Ivan Beltran OF *,98,353,61,102,30,2,15,66,181,60,61,3,.289,.391,.513,.904,3.5
Josh Thole C,114,340,22,91,17,0,3,40,117,38,47,0,.268,.345,.344,.690,0.5
Ruben Tejada 3B,96,328,31,93,15,1,0,36,110,35,50,5,.284,.360,.335,.696,1.8
Lucas Duda 1B,100,301,38,88,21,3,10,50,145,33,57,1,.292,.370,.482,.852,0.7
Willie Harris LF,126,240,36,59,11,0,2,23,76,36,62,5,.246,.351,.317,.668,-1.2
Ronny Paulino C,78,228,19,61,13,0,2,19,80,15,38,0,.268,.312,.351,.663,-0.3
Jason Pridie CF,101,208,28,48,11,3,4,20,77,24,64,7,.231,.309,.370,.679,0.8
Nick Evans 1B,59,176,26,45,10,2,4,25,71,15,48,0,.256,.314,.403,.718,1.1
Scott Hairston LF,79,132,20,31,8,1,7,24,62,11,34,1,.235,.303,.470,.773,0.4
Ike Davis 1B,36,129,20,39,8,1,7,25,70,17,31,0,.302,.383,.543,.925,1.2
R.A. Dickey SP,33,59,0,8,0,0,0,2,8,1,11,0,.136,.150,.136,.286,-0.1
Chris Capuano RP,36,56,2,4,2,0,0,0,6,0,33,0,.071,.071,.107,.179,-0.4
Mike Pelfrey SP,34,55,1,6,2,0,0,4,8,4,14,0,.109,.169,.145,.315,-0.1
Mike Nickeas C,21,53,4,10,1,0,1,6,14,4,11,0,.189,.246,.264,.510,0.0
Jon Niese SP,29,49,1,3,0,1,0,0,5,4,33,0,.061,.132,.102,.234,-0.3
Dillon Gee RP,30,46,3,5,0,0,0,4,5,2,22,0,.109,.160,.109,.269,-0.2
Brad Emaus SS,14,37,2,6,0,0,0,1,6,4,9,0,.162,.262,.162,.424,-0.7
Mike Baxter RF,22,34,6,8,2,1,1,4,15,5,9,0,.235,.350,.441,.791,0.5
Josh Satin 1B,15,25,3,5,1,0,0,2,6,1,11,0,.200,.259,.240,.499,-0.1
Fernando Martinez LF,11,22,3,5,2,0,1,2,10,1,7,0,.227,.261,.455,.715,0.1
Chin-lung Hu 2B,22,20,2,1,0,0,0,1,1,1,11,1,.050,.091,.050,.141,-0.4
Val Pascucci 1B,10,11,1,3,0,0,1,2,6,0,3,0,.273,.273,.545,.818,0.0
Chris Young SP,4,9,1,3,0,0,0,2,3,0,4,0,.333,.333,.333,.667,0.1
Chris Schwinden SP,4,6,1,1,0,0,0,0,1,1,2,0,.167,.286,.167,.452,0.0
Miguel Batista SP *,9,6,1,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Taylor Buchholz RP,23,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Francisco Rodriguez RP *,42,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Tim Byrdak RP,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Pat Misch SP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Pedro Beato RP,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
D.J. Carrasco RP,42,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Josh Stinson RP,14,0,0,0,0,0,0,0,0,1,0,0,.000,1.000,.000,1.000,0.0
Jason Isringhausen RP,53,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Danny Herrera RP *,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ryota Igarashi RP,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bobby Parnell RP,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Blaine Boyer RP,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Manny Acosta RP,44,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dale Thayer RP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike O'Connor RP,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5600,718,1477,309,39,108,676,2188,571,1085,130,.264,.335,.391,.725,
