Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Daniel Murphy 1B,161,658,92,188,38,4,13,78,273,32,95,23,.286,.319,.415,.733,1.8
David Wright 3B,112,430,63,132,23,6,18,58,221,55,79,17,.307,.390,.514,.904,5.9
Marlon Byrd RF *,117,425,61,121,26,5,21,71,220,25,124,2,.285,.330,.518,.848,4.0
Juan Lagares CF,121,392,35,95,21,5,4,34,138,20,96,6,.242,.281,.352,.633,3.7
Eric Young Jr. LF *,91,374,48,94,18,4,1,26,123,35,67,38,.251,.318,.329,.647,0.9
John Buck C *,101,368,38,79,11,0,15,60,135,29,99,2,.215,.285,.367,.652,0.2
Lucas Duda 1B,100,318,42,71,16,0,15,33,132,55,102,0,.223,.352,.415,.767,-0.2
Ike Davis 1B,103,317,37,65,14,0,9,33,106,57,101,4,.205,.326,.334,.661,0.2
Omar Quintanilla SS,95,315,28,70,9,2,2,21,89,38,70,2,.222,.306,.283,.589,-0.8
Ruben Tejada 3B,57,208,20,42,12,0,0,10,54,15,24,2,.202,.259,.260,.519,-0.9
Justin Turner 3B,86,200,12,56,13,1,2,16,77,11,34,0,.280,.319,.385,.704,0.9
Josh Satin 1B,75,190,23,53,15,0,3,17,77,30,56,1,.279,.376,.405,.781,1.2
Andrew Brown LF,68,150,16,34,5,0,7,24,60,13,44,1,.227,.288,.400,.688,0.4
Anthony Recker C,50,135,17,29,7,0,6,19,54,13,49,0,.215,.280,.400,.680,0.6
Jordany Valdespin 2B,66,133,16,25,3,1,4,16,42,8,28,4,.188,.250,.316,.566,-0.6
Mike Baxter RF,74,132,14,25,6,1,0,4,33,17,28,5,.189,.303,.250,.553,0.0
Travis d'Arnaud C,31,99,4,20,3,0,1,5,26,12,21,0,.202,.286,.263,.548,-0.3
Kirk Nieuwenhuis LF,47,95,10,18,3,1,3,14,32,12,32,2,.189,.278,.337,.615,0.1
Wilmer Flores 2B,27,95,8,20,5,0,1,13,28,5,23,0,.211,.248,.295,.542,-0.6
Rick Ankiel CF *,20,66,7,12,4,1,2,7,24,5,25,0,.182,.239,.364,.603,-0.4
Collin Cowgill OF *,23,61,7,11,2,0,2,8,19,2,15,0,.180,.206,.311,.518,-0.4
Dillon Gee RP,32,60,0,8,0,1,0,4,10,3,30,0,.133,.175,.167,.341,0.0
Matt den Dekker CF,27,58,7,12,1,0,1,6,16,4,23,4,.207,.270,.276,.546,0.0
Matt Harvey SP,27,58,2,5,2,0,0,2,7,1,27,0,.086,.102,.121,.222,-0.3
Jon Niese SP,24,39,6,8,2,0,0,4,10,4,17,0,.205,.279,.256,.535,0.4
