Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
David Wright 3B,157,587,87,166,36,3,29,103,295,69,161,19,.283,.354,.503,.856,2.5
Angel Pagan LF,151,579,80,168,31,7,11,69,246,44,97,37,.290,.340,.425,.765,5.1
Jose Reyes SS,133,563,83,159,29,10,11,54,241,31,63,30,.282,.321,.428,.749,2.2
Ike Davis 1B,147,523,73,138,33,1,19,71,230,72,138,3,.264,.351,.440,.791,3.1
Jeff Francoeur LF *,124,401,43,95,16,2,11,54,148,29,76,8,.237,.293,.369,.662,0.9
Jason Bay LF,95,348,48,90,20,6,6,47,140,44,91,10,.259,.347,.402,.749,1.6
Rod Barajas C *,74,249,30,56,11,0,12,34,103,8,39,0,.225,.263,.414,.677,0.0
Luis Castillo 2B,86,247,28,58,4,2,0,17,66,39,25,8,.235,.337,.267,.604,0.2
Carlos Ivan Beltran OF,64,220,21,56,11,3,7,27,94,30,39,3,.255,.341,.427,.768,0.6
Ruben Tejada 3B,78,216,28,46,12,0,1,15,61,22,38,2,.213,.305,.282,.588,-0.4
Josh Thole C,73,202,17,56,7,1,3,17,74,24,25,1,.277,.357,.366,.723,0.6
Alex Cora SS *,62,169,14,35,6,3,0,20,47,10,16,4,.207,.265,.278,.543,-0.6
Chris Carter RF,100,167,15,44,9,0,4,24,65,12,17,1,.263,.317,.389,.706,-0.2
Henry Blanco C,50,130,10,28,5,0,2,8,39,11,26,1,.215,.271,.300,.571,-0.1
Jesús Feliciano CF,54,108,12,25,4,1,0,3,31,6,12,1,.231,.276,.287,.563,-0.3
Lucas Duda 1B,29,84,11,17,6,0,4,13,35,6,22,0,.202,.261,.417,.678,-0.2
Fernando Tatis 1B,41,65,6,12,4,0,2,6,22,6,19,0,.185,.254,.338,.592,0.0
Mike Pelfrey SP,34,62,2,7,0,0,0,3,7,2,13,0,.113,.141,.113,.254,-0.3
Johan Santana SP,29,62,2,11,3,0,1,1,17,0,22,0,.177,.177,.274,.452,0.2
Gary Matthews Jr. CF,36,58,9,11,3,0,0,1,14,6,24,1,.190,.266,.241,.507,-0.6
Mike Hessman 1B,32,55,6,7,2,1,1,6,14,8,23,0,.127,.262,.255,.516,0.0
Jon Niese SP,31,53,3,10,2,0,0,4,12,8,27,0,.189,.295,.226,.521,0.5
R.A. Dickey SP,27,51,7,13,2,0,0,5,15,3,8,0,.255,.296,.294,.590,0.6
Luis A Hernández SS,17,44,4,11,1,0,2,6,18,2,7,1,.250,.298,.409,.707,0.5
Nick Evans 1B,20,36,5,11,3,0,1,5,17,1,10,0,.306,.324,.472,.797,0.2
Joaquin Arias SS *,22,30,5,6,1,0,0,4,7,2,6,0,.200,.250,.233,.483,-0.1
Frank Catalanotto LF,25,25,2,4,1,0,0,1,5,1,5,0,.160,.192,.200,.392,-0.3
Mike Jacobs 1B,7,24,1,5,1,0,1,2,9,3,7,0,.208,.296,.375,.671,0.1
Fernando Martinez LF,7,18,1,3,0,0,0,2,3,1,5,0,.167,.273,.167,.439,-0.2
Hisanori Takahashi RP,53,16,0,1,0,0,0,0,1,0,3,0,.063,.063,.063,.125,-0.2
Dillon Gee RP,5,12,0,2,1,0,0,1,3,0,8,0,.167,.167,.250,.417,0.0
John Maine RP,10,10,0,0,0,0,0,0,0,0,6,0,.000,.000,.000,.000,-0.2
Mike Nickeas C,5,10,0,2,0,0,0,0,2,0,5,0,.200,.200,.200,.400,-0.2
Raul Valdes RP,38,10,1,4,1,0,0,1,5,0,3,0,.400,.400,.500,.900,0.4
Oliver Perez RP,17,9,0,1,0,0,0,1,1,1,4,0,.111,.200,.111,.311,0.1
Pat Misch SP,12,8,0,1,0,0,0,0,1,0,4,0,.125,.125,.125,.250,0.0
Justin Turner 3B *,4,8,1,1,1,0,0,0,2,1,0,0,.125,.222,.250,.472,-0.2
Jenrry Mejia RP,33,3,1,1,0,0,0,0,1,0,1,0,.333,.333,.333,.667,0.0
Fernando Nieve SP,40,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bobby Parnell RP,41,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Pedro Feliciano RP,92,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Sean Green RP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Elmer Dessens RP,53,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ryota Igarashi RP,34,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Francisco Rodriguez RP,53,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Manny Acosta RP,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tobi Stoner SP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5465,656,1361,266,40,128,625,2091,502,1095,130,.249,.314,.383,.697,
