Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Roberto Alomar 2B,149,590,73,157,24,4,11,53,222,57,83,16,.266,.331,.376,.708,0.4
Roger Cedeno LF,149,511,65,133,19,2,7,41,177,42,92,25,.260,.318,.346,.664,0.0
Edgardo Alfonzo 3B,135,490,78,151,26,0,16,56,225,62,55,6,.308,.391,.459,.851,4.8
Mo Vaughn 1B,139,487,67,126,18,0,26,72,222,59,145,0,.259,.349,.456,.805,-0.7
Jeromy Burnitz RF,154,479,65,103,15,0,19,54,175,58,135,10,.215,.311,.365,.677,-0.2
Mike Piazza C,135,478,69,134,23,2,33,98,260,57,82,0,.280,.359,.544,.903,2.7
Rey Ordonez SS,144,460,53,117,25,2,1,42,149,24,46,2,.254,.292,.324,.616,-0.7
Timo Perez LF,136,444,52,131,27,6,8,47,194,23,36,10,.295,.331,.437,.768,2.5
Jay Payton LF *,87,275,33,78,6,3,8,31,114,21,34,4,.284,.336,.415,.750,1.4
John Valentin SS,114,208,18,50,15,0,3,30,74,22,37,0,.240,.339,.356,.695,0.3
Joe McEwing 2B,105,196,22,39,8,1,3,26,58,9,50,4,.199,.242,.296,.538,-0.6
Vance Wilson C,74,163,19,40,7,0,5,26,62,5,32,0,.245,.301,.380,.682,1.0
Ty Wigginton 3B,46,116,18,35,8,0,6,18,61,8,19,2,.302,.354,.526,.880,0.6
Tony Tarasco LF,60,96,15,24,5,0,6,15,47,8,13,2,.250,.305,.490,.794,0.7
Raul Gonzalez UN *,30,81,9,21,2,0,3,11,32,4,17,2,.259,.291,.395,.686,-0.2
Pedro Astacio SP,31,62,3,10,2,0,0,1,12,0,31,0,.161,.175,.194,.368,0.0
Al Leiter SP,33,53,3,8,1,0,0,2,9,8,28,0,.151,.262,.170,.432,0.3
Mark P. Johnson 1B,42,51,5,7,4,0,1,4,14,9,18,0,.137,.267,.275,.541,-0.5
Steve Trachsel SP,31,46,4,5,0,1,0,4,7,1,19,0,.109,.128,.152,.280,-0.1
Jeff C. D'Amico SP,29,37,2,4,0,0,0,0,4,2,22,0,.108,.154,.108,.262,-0.2
Marco Scutaro 2B,27,36,2,8,0,1,1,6,13,0,11,0,.222,.216,.361,.577,-0.1
Shawn Estes SP *,24,35,1,3,1,0,1,3,7,0,14,0,.086,.086,.200,.286,-0.1
Jason Phillips C,11,19,4,7,0,0,1,3,10,1,1,0,.368,.409,.526,.935,0.3
John Thomson SP *,9,18,2,5,0,0,0,1,5,1,7,0,.278,.316,.278,.594,0.2
Mike Bacsik Jr. SP,11,18,0,2,1,0,0,2,3,0,3,0,.111,.111,.167,.278,-0.1
Esix Snead OF,17,13,3,4,0,0,1,3,7,1,4,4,.308,.357,.538,.896,0.1
Brady Clark OF *,10,12,3,5,1,0,0,1,6,1,2,0,.417,.462,.500,.962,0.3
Jason Middlebrook RP *,3,5,0,0,0,0,0,0,0,1,2,0,.000,.167,.000,.167,0.0
McKay Christensen LF,4,3,1,1,0,0,0,0,1,1,1,0,.333,.500,.333,.833,0.1
Mark Little OF *,3,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Mark Guthrie RP,68,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tyler Walker RP,5,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
David Weathers RP,71,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Satoru Komiyama RP,25,1,0,0,0,0,0,0,0,1,1,0,.000,.500,.000,.500,0.0
Steve Reed RP *,24,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jaime Cerda RP,32,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Grant Roberts RP,34,1,1,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Gary Matthews Jr. CF *,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mark Corey RP *,13,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Pedro Feliciano RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bobby M. Jones RP *,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bruce Chen SP *,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Pat Strange RP,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Scott Strickland RP *,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jae Seo SP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Pete Walker RP *,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Armando Benitez RP,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kane Davis RP,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,161,5496,690,1409,238,22,160,650,2171,486,1044,87,.256,.322,.395,.717,
