Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Jose Reyes SS,159,688,113,204,37,19,16,68,327,66,82,56,.297,.358,.475,.833,4.7
David Wright 3B,160,626,115,189,42,2,33,124,334,94,118,15,.302,.390,.534,.924,6.7
Carlos Ivan Beltran OF,161,606,116,172,40,5,27,112,303,92,96,25,.284,.376,.500,.876,6.7
Carlos Delgado 1B,159,598,96,162,32,1,38,115,310,72,124,1,.271,.353,.518,.871,1.1
Brian Schneider C,110,335,30,86,10,0,9,38,123,42,53,0,.257,.339,.367,.707,0.2
Ryan Church RF,90,319,54,88,14,1,12,49,140,33,83,2,.276,.346,.439,.785,1.4
Damion Easley 2B,113,316,33,85,10,2,6,44,117,19,38,0,.269,.322,.370,.692,-0.6
Luis Castillo 2B,87,298,46,73,7,1,3,28,91,50,35,17,.245,.355,.305,.660,-0.5
Fernando Tatis 1B,92,273,33,81,16,1,11,47,132,29,59,3,.297,.369,.484,.853,1.2
Endy Chavez RF,133,270,30,72,10,2,1,12,89,17,22,6,.267,.308,.330,.638,0.7
Ramon Castro C,52,143,15,35,7,0,7,24,63,13,34,0,.245,.312,.441,.753,0.4
Marlon Anderson LF,87,138,16,29,6,0,1,10,38,9,27,2,.210,.255,.275,.530,-0.3
Daniel Murphy 1B,49,131,24,41,9,3,2,17,62,18,28,0,.313,.397,.473,.871,1.2
Argenis Reyes 2B,49,110,13,24,0,0,1,3,27,4,20,2,.218,.259,.245,.504,-0.1
Nick Evans 1B,50,109,18,28,10,0,2,9,44,7,24,0,.257,.303,.404,.706,0.5
Angel Pagan LF,31,91,12,25,7,1,0,13,34,11,18,4,.275,.346,.374,.720,0.5
Johan Santana SP,34,78,5,11,5,0,0,1,16,3,24,0,.141,.173,.205,.378,0.0
Mike Pelfrey SP,32,59,4,5,0,0,0,2,5,4,18,0,.085,.156,.085,.241,-0.2
Oliver Perez RP,34,56,2,6,1,0,0,3,7,4,23,1,.107,.167,.125,.292,0.0
Raul Casanova C,20,55,5,15,2,0,1,6,20,6,10,0,.273,.344,.364,.708,0.0
Moises Alou LF,15,49,4,17,2,0,0,9,19,2,4,1,.347,.389,.388,.777,0.0
Robinson Cancel C,27,49,5,12,2,0,1,5,17,3,6,1,.245,.288,.347,.635,0.1
John Maine RP,26,46,3,5,0,0,0,3,5,6,23,0,.109,.212,.109,.320,0.1
Pedro Martinez SP,20,39,3,6,1,0,0,4,7,0,15,0,.154,.154,.179,.333,0.0
Trot Nixon RF,11,35,2,6,1,0,1,1,10,6,9,1,.171,.293,.286,.578,0.1
Ramon Martinez SS,7,16,0,4,3,0,0,3,7,2,3,0,.250,.333,.438,.771,-0.2
Nelson Figueroa RP,16,12,0,1,0,0,0,0,1,2,6,0,.083,.214,.083,.298,0.1
Chris Aguila RF,8,12,0,2,0,0,0,0,2,2,4,0,.167,.286,.167,.452,-0.2
Brady Clark OF,7,8,0,2,0,0,0,1,2,1,2,1,.250,.400,.250,.650,0.0
Claudio Vargas RP,11,8,1,0,0,0,0,0,0,0,6,0,.000,.000,.000,.000,-0.2
Gustavo Molina C,2,7,0,1,0,0,0,0,1,1,1,0,.143,.250,.143,.393,-0.1
Jon Niese SP,3,6,0,1,0,0,0,0,1,0,4,0,.167,.167,.167,.333,0.0
Andy Phillips 1B *,4,5,1,1,0,0,0,0,1,0,0,0,.200,.200,.200,.400,-0.1
Brian Stokes RP,24,3,0,2,0,0,0,0,2,0,1,0,.667,.667,.667,1.333,0.1
Tony Armas SP,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brandon Knight SP,4,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Abraham Nunez 2B,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-0.1
Aaron Heilman RP,78,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Scott Schoeneweis RP,73,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joe Smith RP,82,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jorge Sosa RP,20,1,0,0,0,0,0,0,0,1,1,0,.000,.500,.000,.500,0.0
Ricardo Rincon RP,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Luis I Ayala RP *,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Eddie Kunz RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bobby Parnell RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Billy Wagner RP,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Wise RP,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Pedro Feliciano RP,86,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Duaner Sanchez RP,66,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Carlos Muniz RP,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5606,799,1491,274,38,172,751,2357,619,1024,138,.266,.340,.420,.761,
