Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Daniel Murphy 1B,143,596,79,172,37,2,9,57,240,39,86,13,.289,.332,.403,.734,2.0
Curtis Granderson LF,155,564,73,128,27,2,20,66,219,79,141,8,.227,.326,.388,.714,1.3
David Wright 3B,134,535,54,144,30,1,8,63,200,42,113,8,.269,.324,.374,.698,2.8
Lucas Duda 1B,153,514,74,130,27,0,30,92,247,69,135,3,.253,.349,.481,.830,3.7
Juan Lagares CF,116,416,46,117,24,3,4,47,159,20,87,13,.281,.321,.382,.703,5.5
Travis d'Arnaud C,108,385,48,93,22,3,13,41,160,32,64,1,.242,.302,.416,.718,0.3
Ruben Tejada 3B,119,355,30,84,11,0,5,34,110,50,73,1,.237,.342,.310,.652,1.4
Eric Young Jr. LF,100,280,48,64,10,5,1,17,87,24,60,30,.229,.299,.311,.610,0.9
Wilmer Flores 2B,78,259,28,65,13,1,6,29,98,12,31,1,.251,.286,.378,.664,0.2
Chris Young CF *,88,254,31,52,12,0,8,28,88,25,54,7,.205,.283,.346,.630,0.0
Eric Campbell 1B,85,190,16,50,9,0,3,16,68,17,55,3,.263,.322,.358,.680,0.5
Anthony Recker C,58,174,18,35,9,0,7,27,65,10,64,1,.201,.246,.374,.620,0.8
Matt den Dekker CF,53,152,23,38,11,0,0,7,49,21,34,7,.250,.345,.322,.667,0.9
Bobby Abreu RF,78,133,12,33,9,0,1,14,45,20,21,1,.248,.342,.338,.680,-0.6
Kirk Nieuwenhuis LF,61,112,16,29,14,1,3,16,54,16,39,4,.259,.346,.482,.828,1.4
Bartolo Colon SP,31,62,3,2,1,0,0,0,3,0,33,0,.032,.032,.048,.081,-0.6
Dilson Herrera 2B,18,59,6,13,0,1,3,11,24,7,17,0,.220,.303,.407,.710,0.2
Jon Niese SP,31,55,3,5,1,0,0,4,6,6,29,0,.091,.180,.109,.289,0.1
Zack Wheeler SP,34,50,1,4,1,0,0,3,5,1,24,0,.080,.098,.100,.198,-0.2
Jacob deGrom SP,23,46,3,10,2,0,0,2,12,1,13,0,.217,.234,.261,.495,0.4
Andrew Brown LF,19,44,6,8,1,0,2,7,15,3,15,0,.182,.245,.341,.586,-0.1
Dillon Gee RP,22,38,1,1,0,0,0,1,1,2,17,0,.026,.075,.026,.101,-0.3
Josh Satin 1B,25,35,2,3,2,0,0,3,5,6,14,0,.086,.256,.143,.399,-0.4
Juan Centeno C,10,30,1,6,0,0,0,2,6,3,5,0,.200,.273,.200,.473,-0.3
Omar Quintanilla SS,15,29,2,6,1,0,0,3,7,2,5,0,.207,.258,.241,.499,-0.1
Taylor Teagarden C,9,28,1,4,0,0,1,5,7,2,7,0,.143,.200,.250,.450,-0.3
Ike Davis 1B *,12,24,4,5,1,0,1,5,9,6,4,0,.208,.367,.375,.742,0.2
Jenrry Mejia RP,63,17,0,0,0,0,0,0,0,0,7,0,.000,.000,.000,.000,-0.2
Daisuke Matsuzaka RP,34,11,0,2,0,0,0,1,2,1,6,0,.182,.250,.182,.432,0.1
Rafael Montero RP,10,11,0,0,0,0,0,0,0,0,5,0,.000,.000,.000,.000,-0.1
Carlos Torres RP,73,5,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,0.0
Jeurys Familia RP,76,3,0,2,0,0,0,1,2,0,0,0,.667,.667,.667,1.333,0.2
Wilfredo Tovar SS,2,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-0.1
Buddy Carlyle RP,27,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Josh Edgin RP,47,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Gonzalez Germen RP,25,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jose Valverde RP,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Erik Goeddel RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kyle Farnsworth RP *,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dana Eveland RP,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Vic Black RP,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
John Lannan SP,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dario Rafael Alvarez RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bobby Parnell RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Scott Rice RP,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5472,629,1306,275,19,125,602,1994,516,1264,101,.239,.308,.364,.673,
