Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Curtis Granderson LF,150,545,88,129,24,5,30,59,253,74,130,4,.237,.335,.464,.799,2.5
Asdrubal Cabrera 3B,141,521,65,146,30,1,23,62,247,38,103,5,.280,.336,.474,.810,2.7
Yoenis Cespedes LF,132,479,72,134,25,1,31,86,254,51,108,3,.280,.354,.530,.884,2.9
Neil Walker 1B,113,412,57,116,9,1,23,55,196,42,84,3,.282,.347,.476,.823,2.4
James Loney 1B,100,343,30,91,16,1,9,34,136,16,37,0,.265,.307,.397,.703,-0.2
Wilmer Flores 2B,103,307,38,82,14,0,16,49,144,23,48,1,.267,.319,.469,.788,0.3
Michael Conforto RF,109,304,38,67,21,1,12,42,126,36,89,2,.220,.310,.414,.725,0.4
Jose Reyes SS,60,255,45,68,13,4,8,24,113,23,49,9,.267,.326,.443,.769,0.4
Travis d'Arnaud C,75,251,27,62,7,0,4,15,81,19,50,0,.247,.307,.323,.629,-0.8
Alejandro De Aza CF,130,234,31,48,9,0,6,25,75,26,67,4,.205,.297,.321,.618,-0.4
Rene Rivera C,65,185,12,41,4,0,6,26,63,16,54,0,.222,.291,.341,.632,0.5
Kelly Johnson 2B *,82,183,17,49,8,0,9,24,84,15,40,3,.268,.328,.459,.787,1.2
Jay Bruce LF *,50,169,14,37,5,0,8,19,66,17,43,0,.219,.294,.391,.685,0.0
Lucas Duda 1B,47,153,20,35,7,0,7,23,63,15,36,0,.229,.302,.412,.714,0.1
Juan Lagares CF,79,142,15,34,7,2,3,9,54,11,27,4,.239,.301,.380,.682,0.8
David Wright 3B,37,137,18,31,8,0,7,14,60,26,55,3,.226,.350,.438,.788,-0.2
Kevin Plawecki C,48,132,6,26,6,0,1,11,35,17,33,0,.197,.298,.265,.563,-0.1
T.J. Rivera 1B,33,105,10,35,4,1,3,16,50,3,17,0,.333,.345,.476,.821,0.6
Matt Reynolds 3B,47,89,11,20,8,0,3,13,37,4,34,0,.225,.266,.416,.682,0.1
Eric Campbell 1B,40,75,9,13,1,0,1,9,17,10,24,1,.173,.284,.227,.511,-0.5
Brandon Nimmo CF,32,73,12,20,1,0,1,6,24,6,20,0,.274,.338,.329,.666,0.1
Bartolo Colon SP,34,60,4,5,2,0,1,2,10,1,40,0,.083,.098,.167,.265,-0.3
Ty Kelly 3B,39,58,9,14,1,1,1,7,20,11,9,0,.241,.352,.345,.697,0.5
Noah Syndergaard SP,31,58,6,11,3,0,3,6,23,7,34,0,.190,.277,.397,.673,0.7
Jacob deGrom SP,27,42,6,6,1,0,0,2,7,3,12,0,.143,.200,.167,.367,0.1
Steven Matz SP,24,36,0,5,1,1,0,2,8,4,11,0,.139,.220,.222,.442,0.1
Matt Harvey SP,17,22,2,3,1,0,0,0,4,0,8,0,.136,.136,.182,.318,0.0
Justin Ruggiano RF *,8,20,4,7,0,0,2,6,13,2,9,0,.350,.409,.650,1.059,0.1
Logan Verrett RP,35,19,1,1,1,0,0,0,2,0,12,0,.053,.053,.105,.158,-0.1
Seth Lugo RP,17,16,2,3,1,0,0,1,4,1,2,0,.188,.222,.250,.472,0.1
Robert Gsellman RP,9,15,0,1,0,0,0,0,1,0,9,0,.067,.067,.067,.133,-0.1
Gavin Cecchini SS,4,6,2,2,2,0,0,2,4,0,2,0,.333,.429,.667,1.095,0.1
Rafael Montero RP,9,5,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Hansel Robles RP,68,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Gabriel Ynoa SP,10,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Josh Smoker RP,20,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jerry Blevins RP,73,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Erik Goeddel RP,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jim Henderson RP,44,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Addison Reed RP,80,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Sean Gilmartin SP,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Josh Edgin RP,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jeurys Familia RP,78,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Antonio Bastardo RP *,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jon Niese SP *,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Fernando Salas RP *,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5459,671,1342,240,19,218,649,2274,517,1302,42,.246,.316,.417,.733,
