Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Curtis Granderson LF,157,580,98,150,33,2,26,70,265,91,151,11,.259,.364,.457,.821,5.1
Daniel Murphy 1B,130,499,56,140,38,2,14,73,224,31,38,2,.281,.322,.449,.770,1.4
Wilmer Flores 2B,137,483,55,127,22,0,16,59,197,19,63,0,.263,.295,.408,.703,0.8
Lucas Duda 1B,135,471,67,115,33,0,27,73,229,66,138,0,.244,.352,.486,.838,3.0
Juan Lagares CF,143,441,47,114,16,5,6,41,158,16,87,7,.259,.289,.358,.647,0.6
Michael Cuddyer LF,117,379,44,98,18,1,10,41,148,24,88,2,.259,.309,.391,.699,0.5
Ruben Tejada 3B,116,360,36,94,23,0,3,28,126,38,70,2,.261,.338,.350,.688,-0.1
Travis d'Arnaud C,67,239,31,64,14,1,12,41,116,23,49,0,.268,.340,.485,.825,1.7
Kevin Plawecki C,73,233,18,51,9,0,3,21,69,17,60,0,.219,.280,.296,.576,0.9
Yoenis Cespedes LF *,57,230,39,66,14,4,17,44,139,14,54,4,.287,.337,.604,.942,2.3
Michael Conforto RF,56,174,30,47,14,0,9,26,88,17,39,0,.270,.335,.506,.841,2.1
Eric Campbell 1B,71,173,28,34,8,0,3,19,51,26,37,5,.197,.312,.295,.607,-0.5
David Wright 3B,38,152,24,44,7,0,5,17,66,22,36,2,.289,.379,.434,.814,0.5
Kelly Johnson 2B *,49,128,18,32,6,0,5,13,53,10,38,1,.250,.304,.414,.718,0.3
Juan Uribe 3B *,44,128,17,28,9,0,6,20,55,14,34,0,.219,.301,.430,.730,0.8
John Mayberry Jr. LF,59,110,8,18,6,1,3,9,35,9,33,1,.164,.227,.318,.545,-0.5
Kirk Nieuwenhuis LF *,64,106,17,22,9,0,4,13,43,8,40,2,.208,.282,.406,.688,0.7
Dilson Herrera 2B,31,90,7,19,3,1,3,6,33,11,23,2,.211,.311,.367,.677,0.0
Anthony Recker C,32,80,6,10,1,0,2,5,17,11,35,1,.125,.239,.213,.452,-0.8
Darrell Ceciliani CF,39,68,5,14,2,0,1,3,19,4,25,5,.206,.270,.279,.550,0.7
Matt Harvey SP,29,65,1,7,2,0,1,7,12,0,31,0,.108,.108,.185,.292,-0.2
Jacob deGrom SP,31,59,3,11,1,0,0,4,12,3,16,0,.186,.226,.203,.429,0.3
Bartolo Colon SP,33,58,2,8,1,0,0,4,9,0,24,0,.138,.150,.155,.305,-0.1
Jon Niese SP,33,52,5,9,1,0,0,4,10,5,18,0,.173,.246,.192,.438,0.5
Johnny Monell C,27,48,5,8,2,0,0,4,10,4,13,0,.167,.231,.208,.439,-0.2
Noah Syndergaard SP,24,43,2,9,1,0,1,4,13,1,26,0,.209,.227,.302,.530,0.4
Danny Muno 3B,17,27,2,4,1,0,0,0,5,4,11,1,.148,.258,.185,.443,-0.4
Steven Matz SP,6,14,1,4,1,0,0,5,5,0,1,0,.286,.286,.357,.643,0.1
Dillon Gee RP,8,10,0,1,0,0,0,0,1,0,5,0,.100,.100,.100,.200,0.0
Eric Young Jr. LF *,18,8,9,0,0,0,0,0,0,0,1,3,.000,.111,.000,.111,0.1
Logan Verrett RP *,14,7,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Sean Gilmartin SP,50,6,1,2,0,0,0,0,2,0,3,0,.333,.333,.333,.667,0.1
Rafael Montero RP,5,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Erik Goeddel RP,35,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Alex Torres RP,39,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tyler Clippard RP *,32,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Carlos Torres RP,59,1,1,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Eric O'Flaherty RP *,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Addison Reed RP *,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Hansel Robles RP,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bobby Parnell RP,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tim Stauffer RP *,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Buddy Carlyle RP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jeurys Familia RP,76,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jenrry Mejia RP,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jack Leathersich RP,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dario Rafael Alvarez RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Akeel Morris RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jerry Blevins RP,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5527,683,1351,295,17,177,654,2211,488,1290,51,.244,.312,.400,.712,
