Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Rickie Weeks DH,160,651,112,175,32,4,29,83,302,76,184,11,.269,.366,.464,.830,3.5
Ryan Braun RF,157,619,101,188,45,1,25,103,310,56,105,14,.304,.365,.501,.866,5.5
Casey McGehee 3B,157,610,70,174,38,1,23,104,283,50,102,1,.285,.337,.464,.801,1.4
Prince Fielder DH,161,578,94,151,25,0,32,83,272,114,138,1,.261,.401,.471,.871,1.3
Corey Hart 1B,145,558,91,158,34,4,31,102,293,45,140,7,.283,.340,.525,.865,3.7
Alcides Escobar SS,145,506,57,119,14,10,4,41,165,36,70,10,.235,.288,.326,.614,0.4
Carlos Gomez RF,97,291,38,72,11,3,5,24,104,17,72,18,.247,.298,.357,.655,0.5
Jonathan Lucroy C,75,277,24,70,9,0,4,26,91,18,44,4,.253,.300,.329,.628,0.4
Jim Edmonds CF *,73,217,38,62,21,0,8,20,107,21,53,2,.286,.350,.493,.843,1.9
George Kottaras C,67,212,24,43,12,1,9,26,84,33,44,2,.203,.305,.396,.701,0.8
Craig Counsell 2B,102,204,16,51,8,0,2,21,65,21,29,1,.250,.322,.319,.640,0.9
Lorenzo Cain CF,43,147,17,45,11,1,1,13,61,9,28,7,.306,.348,.415,.763,2.0
Joe Inglett 2B,102,142,15,36,8,5,1,8,57,15,34,1,.254,.331,.401,.733,0.8
Gregg Zaun C,28,102,11,27,7,0,2,14,40,11,12,0,.265,.350,.392,.743,0.5
Randy Wolf SP,36,77,11,19,4,0,0,5,23,1,24,1,.247,.253,.299,.552,0.7
Jody Gerut CF,32,71,7,14,4,1,2,8,26,3,17,0,.197,.230,.366,.596,-0.1
Yovani Gallardo SP,33,63,7,16,4,0,4,10,32,5,17,0,.254,.329,.508,.837,1.2
Dave T Bush RP,40,53,6,7,1,0,0,2,8,4,23,0,.132,.193,.151,.344,0.1
Chris Dickerson LF *,25,53,2,11,1,1,0,5,14,5,15,1,.208,.271,.264,.535,-0.3
Chris Narveson RP,37,49,3,16,1,0,0,7,17,2,15,0,.327,.365,.347,.712,0.8
Manny Parra RP,42,34,2,6,2,0,0,1,8,3,14,0,.176,.263,.235,.498,0.2
Chris Capuano RP,24,18,0,1,0,0,0,0,1,0,9,0,.056,.056,.056,.111,-0.2
Luis Cruz 3B,7,17,2,4,0,1,0,1,6,0,2,0,.235,.235,.353,.588,-0.1
Mat Gamel 1B,12,15,1,3,1,0,0,1,4,1,8,0,.200,.294,.267,.561,-0.1
Doug Davis SP,8,13,0,0,0,0,0,1,0,0,5,0,.000,.000,.000,.000,-0.2
Adam Stern RF,6,8,0,0,0,0,0,1,0,0,2,0,.000,.000,.000,.000,-0.2
Jeff Suppan SP *,15,5,0,1,0,0,0,0,1,0,1,0,.200,.200,.200,.400,0.0
Carlos Manuel Villanueva P,50,4,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Claudio Vargas RP,17,3,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,0.0
Mike McClendon RP,17,2,0,1,0,0,0,0,1,0,0,0,.500,.500,.500,1.000,0.1
Mark Rogers RP,4,2,1,1,0,0,0,0,1,0,1,0,.500,.500,.500,1.000,0.0
Kameron Loe RP,53,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Trevor Hoffman RP,50,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Todd Coffey RP,69,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Marco Estrada SP,7,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mitch Stetter RP,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chris Smith SP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Zach Braddock RP,46,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
LaTroy Hawkins RP,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
John Axford RP,50,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jeremy Jeffress RP,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brandon Kintzler RP,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
David Riske RP,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5606,750,1471,293,33,182,710,2376,546,1216,81,.262,.335,.424,.759,
