Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Lorenzo Cain CF,148,562,75,146,30,0,11,48,209,50,106,18,.260,.325,.372,.697,2.8
Mike Moustakas 2B,143,523,80,133,30,1,35,87,270,53,98,3,.254,.329,.516,.845,3.2
Yasmani Grandal C,153,513,79,126,26,2,28,77,240,109,139,5,.246,.380,.468,.848,2.5
Orlando Arcia SS,152,494,51,110,16,1,15,59,173,43,109,8,.223,.283,.350,.633,-0.1
Christian Yelich LF,130,489,100,161,29,3,44,97,328,80,118,30,.329,.429,.671,1.100,7.1
Ryan Braun RF,144,459,70,131,31,2,22,75,232,34,105,11,.285,.343,.505,.849,1.8
Eric Thames 1B,149,396,67,98,23,2,25,61,200,51,140,3,.247,.346,.505,.851,1.6
Keston Hiura 2B,84,314,51,95,23,2,19,49,179,25,107,9,.303,.368,.570,.938,2.1
Ben Gamel RF,134,311,47,77,18,0,7,33,116,40,104,2,.248,.337,.373,.710,0.6
Hernan Perez 2B,91,232,29,53,11,0,8,18,88,11,66,5,.228,.262,.379,.642,-0.1
Travis Shaw 3B,86,230,22,36,5,0,7,16,62,36,89,0,.157,.281,.270,.551,-0.9
Jesus Aguilar 1B *,94,222,26,50,9,0,8,34,83,31,59,0,.225,.320,.374,.694,-0.3
Manny Pina C,76,158,10,36,8,0,7,25,65,16,50,0,.228,.313,.411,.724,0.7
Trent Grisham CF,51,156,24,36,6,2,6,24,64,20,48,1,.231,.328,.410,.738,0.7
Cory Spangenberg 3B,32,95,11,22,2,2,2,10,34,6,36,3,.232,.277,.358,.635,0.3
Tyler Saladino SS,28,65,7,8,0,0,2,8,14,5,26,2,.123,.197,.215,.413,-0.5
Zach Davies SP,34,52,3,8,2,0,0,3,10,1,25,0,.154,.170,.192,.362,-0.1
Brandon Woodruff SP,25,45,1,12,4,0,0,4,16,1,20,0,.267,.283,.356,.638,0.4
Chase Anderson SP,31,40,1,4,1,0,0,1,5,2,24,0,.100,.143,.125,.268,-0.1
Gio Gonzalez SP,18,25,1,1,0,0,0,0,1,1,17,0,.040,.077,.040,.117,-0.2
Jhoulys Chacin SP,18,24,2,3,0,0,1,1,6,1,10,0,.125,.160,.250,.410,0.0
Adrian Houser SP,32,22,0,1,1,0,0,0,2,2,17,0,.045,.125,.091,.216,-0.1
Tyler Austin 1B *,17,20,5,4,2,0,1,4,9,6,7,1,.200,.370,.450,.820,0.1
Jordan Lyles SP *,10,20,2,2,0,0,0,2,2,1,12,0,.100,.143,.100,.243,0.0
Freddy Peralta RP,37,15,1,2,0,0,0,1,2,0,6,0,.133,.133,.133,.267,-0.1
David Freitas C *,16,13,1,1,0,0,0,0,1,3,5,0,.077,.250,.077,.327,-0.2
Tyrone Taylor RF,15,10,1,4,2,0,0,1,6,1,1,0,.400,.500,.600,1.100,0.2
Corbin Burnes RP,30,7,0,2,0,0,0,0,2,0,2,0,.286,.286,.286,.571,0.1
Jacob Nottingham C,9,6,1,2,0,0,1,4,5,0,2,0,.333,.429,.833,1.262,0.0
Aaron Wilkerson RP,8,3,1,1,0,0,1,2,4,0,1,0,.333,.333,1.333,1.667,0.1
Junior Guerra RP,65,3,0,1,0,0,0,0,1,0,2,0,.333,.333,.333,.667,0.0
Jimmy Nelson SP,10,3,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,0.0
Drew Pomeranz RP *,25,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brent Suter SP,9,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Mauricio Dubon SS *,2,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Jay Jackson RP,27,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Josh Hader RP,56,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Donnie Hart RP *,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Burch Smith RP,7,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Taylor Williams RP,12,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Devin Williams RP,13,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jeremy Jeffress RP,45,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Total,162,5542,769,1366,279,17,250,744,2429,629,1563,101,.246,.329,.438,.767,
