Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Richie Sexson 1B,162,606,97,165,28,2,45,124,332,98,151,2,.272,.379,.548,.927,3.0
Scott Podsednik LF,154,558,100,175,29,8,9,58,247,56,91,43,.314,.379,.443,.822,3.3
Geoff Jenkins RF,124,487,81,144,30,2,28,95,262,58,120,0,.296,.375,.538,.913,3.1
Royce Clayton SS,146,483,49,110,16,1,11,39,161,49,92,5,.228,.301,.333,.634,-1.5
Wes Helms 3B,134,476,56,124,21,0,23,67,214,43,131,0,.261,.330,.450,.780,0.5
Eric Young LF *,109,404,71,105,18,1,15,31,170,48,34,25,.260,.344,.421,.764,0.4
Keith Ginter 3B,127,358,51,92,15,2,14,44,153,37,87,1,.257,.352,.427,.779,0.2
Eddie Perez C,107,350,26,95,17,1,11,45,147,17,47,0,.271,.304,.420,.724,0.2
John Vander Wal 1B,117,327,50,84,25,1,14,45,153,46,104,1,.257,.350,.468,.818,0.8
Brady Clark OF,128,315,33,86,21,1,6,40,127,21,40,13,.273,.330,.403,.733,0.3
Keith Osik C,80,241,22,60,12,0,2,21,78,31,44,0,.249,.342,.324,.665,0.9
Alex Sanchez CF *,43,163,15,46,10,3,0,10,62,7,28,8,.282,.316,.380,.696,-0.3
Bill Hall 3B,52,142,23,37,9,2,5,20,65,7,28,1,.261,.298,.458,.756,-0.5
Enrique Cruz 2B,60,71,6,6,1,0,0,2,7,4,30,0,.085,.145,.099,.243,-1.5
Brooks Kieschnick RP,70,70,12,21,1,0,7,12,43,6,13,0,.300,.355,.614,.970,1.4
Ben Sheets SP,34,66,0,5,0,0,0,2,5,1,35,0,.076,.090,.076,.165,-0.5
Mark Smith LF,33,63,8,15,4,0,3,10,28,4,13,0,.238,.275,.444,.720,-0.4
Wayne Franklin RP,36,59,1,10,1,0,0,3,11,0,18,0,.169,.169,.186,.356,0.0
Matt Kinney P,33,55,3,2,1,0,0,0,3,2,27,0,.036,.070,.055,.125,-0.6
Jason Conti CF,30,48,3,11,2,0,2,7,19,2,18,0,.229,.255,.396,.651,-0.2
Jeffrey Hammonds LF *,10,38,2,6,2,0,1,3,11,3,7,0,.158,.220,.289,.509,-0.4
Peter Zoccolillo RF,20,37,0,4,1,0,0,3,5,2,13,0,.108,.154,.135,.289,-0.5
Glendon Rusch RP,33,34,2,7,0,0,0,2,7,3,7,0,.206,.270,.206,.476,0.1
Wes Obermueller RP,12,23,1,3,0,0,0,1,3,0,6,0,.130,.130,.130,.261,-0.1
Doug Davis SP *,8,20,0,2,0,0,0,0,2,0,9,0,.100,.100,.100,.200,-0.2
Rickie Weeks DH,7,12,1,2,1,0,0,0,3,1,6,0,.167,.286,.250,.536,-0.1
Ruben Quevedo SP,9,10,1,3,0,0,0,0,3,0,5,0,.300,.300,.300,.600,0.1
Dave Burba RP,17,10,0,0,0,0,0,0,0,0,7,0,.000,.000,.000,.000,-0.2
Todd Ritchie RP,5,9,0,2,0,0,0,0,2,0,2,0,.222,.222,.222,.444,0.1
Matt Ford RP,25,7,0,1,1,0,0,1,2,1,3,0,.143,.250,.286,.536,0.0
Luis Martinez P,4,4,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
David Manning SP,2,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Valerio De Los Santos RP *,45,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jayson Durocher RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
John Foster RP,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Curtis Leskanic RP *,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Luis Vizcaino RP,75,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Crudale RP *,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Leo Estrella RP,58,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dan Kolb RP,37,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Shane Nance RP,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike DeJean RP *,58,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5548,714,1423,266,24,196,685,2325,547,1221,99,.256,.329,.419,.748,
