Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Carlos Lee 1B,162,618,85,164,41,0,32,114,301,57,87,13,.265,.324,.487,.811,0.7
Brady Clark OF,145,599,94,183,31,1,13,53,255,47,55,10,.306,.372,.426,.798,2.3
Geoff Jenkins RF,148,538,87,157,42,1,25,86,276,56,138,0,.292,.375,.513,.888,4.4
Lyle Overbay 1B,158,537,80,148,34,1,19,72,241,78,98,1,.276,.367,.449,.816,2.5
Bill Hall 3B,146,501,69,146,39,6,17,62,248,39,103,18,.291,.342,.495,.837,3.5
Damian Miller C,114,385,50,105,25,1,9,43,159,37,94,0,.273,.340,.413,.753,0.6
J.J. Hardy SS,124,372,46,92,22,1,9,50,143,44,48,0,.247,.327,.384,.711,1.7
Rickie Weeks DH,96,360,56,86,13,2,13,42,142,40,96,15,.239,.333,.394,.727,0.0
Russell Branyan 1B,85,202,23,52,11,0,12,31,99,39,80,1,.257,.378,.490,.868,0.1
Chad Moeller C,66,199,23,41,9,1,7,23,73,13,48,0,.206,.257,.367,.624,-1.6
Jeff Cirillo DH,77,185,29,52,15,0,4,23,79,23,22,4,.281,.373,.427,.800,1.3
Junior Spivey 2B *,49,182,22,43,8,1,5,17,68,18,57,7,.236,.308,.374,.682,1.1
Wes Helms 3B,95,168,18,50,13,1,4,24,77,14,30,0,.298,.356,.458,.815,0.8
Chris Magruder RF,101,138,16,28,9,0,2,13,43,7,33,3,.203,.265,.312,.576,-0.6
Doug Davis SP,35,73,2,10,3,1,0,3,15,1,34,0,.137,.149,.205,.354,-0.1
Chris Capuano RP,35,71,5,12,3,0,0,9,15,2,33,0,.169,.189,.211,.400,0.0
Prince Fielder DH,39,59,2,17,4,0,2,10,27,2,17,0,.288,.306,.458,.764,0.0
Corey Hart 1B,21,57,9,11,2,1,2,7,21,6,11,2,.193,.270,.368,.638,-0.2
Ben Sheets SP,22,45,0,1,0,0,0,0,1,1,17,0,.022,.043,.022,.066,-0.6
Victor Santos RP,29,40,1,3,0,0,0,0,3,0,13,0,.075,.075,.075,.150,-0.4
Tomo Ohka SP *,22,38,1,2,0,0,0,3,2,2,20,0,.053,.100,.053,.153,-0.3
Gary Glover RP,15,20,3,2,0,0,0,1,2,2,9,0,.100,.217,.100,.317,0.0
Wes Obermueller RP,24,15,1,3,1,1,0,0,6,0,2,0,.200,.200,.400,.600,0.1
Trent Durrington 2B,28,14,3,3,1,0,0,2,4,1,3,5,.214,.267,.286,.552,-0.2
Rick Helling RP,15,13,0,0,0,0,0,0,0,0,9,0,.000,.000,.000,.000,-0.2
Dave Krynzel CF,5,7,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.2
Nelson Cruz DH,8,5,1,1,1,0,0,0,2,2,0,0,.200,.429,.400,.829,0.0
Justin Lehr SP,23,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Julio Mosquera C,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Julio Santana RP,41,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dana Eveland RP,27,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Wise RP,49,1,0,1,0,0,0,1,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Tommy Phelps RP,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jose Capellan SP,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Adams RP,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jorge De La Rosa RP,38,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Derrick Turnbow RP,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ricky Bottalico RP,40,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kane Davis RP,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5448,726,1413,327,19,175,689,2303,531,1162,79,.259,.331,.423,.754,
