Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Ryan Braun RF,158,635,113,203,39,6,32,114,350,57,121,20,.320,.386,.551,.937,5.9
Prince Fielder DH,162,591,103,177,35,3,46,141,356,110,138,2,.299,.412,.602,1.014,6.0
Mike Cameron CF,149,544,78,136,32,3,24,70,246,75,156,7,.250,.342,.452,.795,2.8
Jason Kendall C,134,452,48,109,19,2,2,43,138,46,58,7,.241,.331,.305,.636,-0.1
Corey Hart 1B,115,419,64,109,24,3,12,48,175,43,92,11,.260,.335,.418,.753,0.9
J.J. Hardy SS,115,414,53,95,16,2,11,47,148,43,85,0,.229,.302,.357,.659,0.3
Craig Counsell 2B,130,404,61,115,22,8,4,39,165,42,54,3,.285,.357,.408,.766,2.3
Casey McGehee 3B,116,355,58,107,20,1,16,66,177,34,67,0,.301,.360,.499,.859,1.1
Felipe Lopez 2B *,66,259,44,83,20,2,3,32,116,37,41,0,.320,.407,.448,.855,1.9
Bill Hall 3B *,76,214,22,43,12,0,6,24,73,19,72,1,.201,.265,.341,.606,-0.7
Jody Gerut CF *,85,161,23,38,7,0,5,21,60,14,21,4,.236,.299,.373,.672,0.1
Rickie Weeks DH,37,147,28,40,5,2,9,24,76,12,39,2,.272,.340,.517,.857,1.8
Frank Catalanotto LF,77,144,18,40,6,3,1,9,55,14,23,2,.278,.346,.382,.728,0.2
Mat Gamel 1B,61,128,11,31,6,1,5,20,54,18,54,1,.242,.338,.422,.760,0.2
Alcides Escobar SS,38,125,20,38,3,1,1,11,46,4,18,4,.304,.333,.368,.701,0.3
Mike Rivera C,41,114,10,26,7,0,2,14,39,15,32,1,.228,.326,.342,.668,0.1
Braden Looper RP,34,60,3,12,0,0,0,8,12,2,18,0,.200,.226,.200,.426,0.1
Yovani Gallardo SP,31,58,6,10,2,0,2,8,18,2,23,0,.172,.197,.310,.507,0.3
Manny Parra RP,27,45,4,6,2,0,0,4,8,1,22,0,.133,.167,.178,.344,0.1
Jeff Suppan SP,30,42,4,6,1,0,0,5,7,4,12,0,.143,.217,.167,.384,0.0
Jason Bourgeois CF,24,37,6,7,0,0,1,3,10,3,7,3,.189,.250,.270,.520,0.2
Dave T Bush RP,22,34,2,4,0,0,0,0,4,4,16,0,.118,.211,.118,.328,0.0
Chris Duffy CF,19,32,3,4,1,0,0,3,5,4,12,0,.125,.222,.156,.378,0.0
Brad Nelson 1B,19,21,0,0,0,0,0,0,0,2,9,0,.000,.087,.000,.087,-0.4
Corey Patterson LF *,11,14,0,1,0,0,0,0,1,0,7,0,.071,.071,.071,.143,-0.3
Mike Burns RP,15,13,1,1,0,0,0,2,1,2,7,0,.077,.200,.077,.277,0.0
Hernan Iribarren 2B,12,13,1,3,2,0,0,1,5,1,5,0,.231,.286,.385,.670,0.0
Carlos Manuel Villanueva P,64,11,0,1,0,0,0,0,1,1,7,0,.091,.167,.091,.258,0.0
Chris Narveson RP,21,8,0,1,0,0,0,0,1,0,5,0,.125,.125,.125,.250,0.0
Seth McClung RP,41,7,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.1
Todd Coffey RP,78,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Chris Smith SP,35,2,0,0,0,0,0,0,0,1,1,0,.000,.333,.000,.333,0.0
Mark DiFelice RP,59,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Tim C Dillard RP,2,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jorge Julio RP,15,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Carlos Corporan C,1,1,1,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.0
David Weathers RP *,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Trevor Hoffman RP,55,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mitch Stetter RP,71,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Claudio Vargas RP *,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jesus Colome RP *,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
John Axford RP,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Josh Butler RP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
David Riske RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
R.J. Swindle RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5510,785,1447,281,37,182,757,2348,610,1231,68,.263,.341,.426,.767,
