Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Corey Hart 1B,157,612,76,164,45,6,20,91,281,27,109,23,.268,.300,.459,.759,1.1
Ryan Braun RF,151,611,92,174,39,7,37,106,338,42,129,14,.285,.335,.553,.888,4.3
Prince Fielder DH,159,588,86,162,30,2,34,102,298,84,134,3,.276,.372,.507,.879,1.3
J.J. Hardy SS,146,569,78,161,31,4,24,74,272,52,98,2,.283,.343,.478,.821,4.5
Jason Kendall C,151,516,46,127,30,2,2,49,167,50,45,8,.246,.327,.324,.651,2.7
Rickie Weeks DH,129,475,89,111,22,7,14,46,189,66,115,19,.234,.342,.398,.740,1.9
Mike Cameron CF,120,444,69,108,25,2,25,70,212,54,142,17,.243,.331,.477,.809,2.9
Bill Hall 3B,128,404,50,91,22,1,15,55,160,37,124,5,.225,.293,.396,.689,0.0
Craig Counsell 2B,110,248,31,56,14,1,1,14,75,46,42,3,.226,.355,.302,.658,1.4
Gabe Kapler LF,96,229,36,69,17,2,8,38,114,13,39,3,.301,.340,.498,.838,1.9
Russell Branyan 1B,50,132,24,33,8,0,12,20,77,19,42,1,.250,.342,.583,.925,1.3
Ray Durham 2B *,41,107,21,30,12,0,3,13,51,15,23,2,.280,.369,.477,.845,0.7
Joe Dillon 3B,56,75,13,16,3,0,1,6,22,13,21,1,.213,.337,.293,.630,-0.4
Ben Sheets SP,31,67,2,5,2,0,0,5,7,2,24,0,.075,.101,.104,.206,-0.4
Mike Rivera C,21,62,8,19,5,0,1,14,27,6,10,2,.306,.377,.435,.812,0.4
Dave T Bush RP,32,57,2,5,1,0,0,0,6,1,21,0,.088,.103,.105,.209,-0.4
Manny Parra RP,32,53,2,12,5,1,0,6,19,2,18,0,.226,.255,.358,.613,0.4
Jeff Suppan SP,33,50,2,7,1,0,0,1,8,3,13,0,.140,.189,.160,.349,0.0
CC Sabathia SP *,17,48,3,11,2,0,1,6,16,0,10,0,.229,.229,.333,.563,0.3
Gabe Gross RF *,16,43,6,9,3,0,0,2,12,10,7,2,.209,.352,.279,.631,0.2
Tony Gwynn CF,29,42,5,8,1,0,0,1,9,4,7,3,.190,.271,.214,.485,0.1
Seth McClung RP,37,19,2,5,1,0,0,0,6,0,10,0,.263,.263,.316,.579,0.2
Carlos Manuel Villanueva P,47,17,1,2,0,0,0,2,2,1,8,0,.118,.167,.118,.284,-0.1
Hernan Iribarren 2B,12,14,1,2,1,0,0,1,3,1,3,0,.143,.200,.214,.414,0.0
Laynce Nix RF,10,12,1,1,0,0,0,0,1,1,3,0,.083,.154,.083,.237,-0.2
Mike Lamb 3B *,11,11,2,3,0,0,0,0,3,0,1,0,.273,.273,.273,.545,0.0
Yovani Gallardo SP,4,9,0,1,1,0,0,0,2,0,1,0,.111,.111,.222,.333,0.0
Brad Nelson 1B,9,7,0,2,2,0,0,0,4,1,0,0,.286,.375,.571,.946,0.1
Alcides Escobar SS,9,4,2,2,0,0,0,0,2,0,1,0,.500,.500,.500,1.000,0.0
Angel Salome C,3,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Mat Gamel 1B,2,2,0,1,1,0,0,0,2,0,1,0,.500,.500,1.000,1.500,0.1
Mitch Stetter RP,30,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Salomon Torres RP,71,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tim C Dillard RP,13,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Vinny Rottino 1B,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
David Riske RP,45,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Julian Tavarez RP *,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Zach Jackson SP *,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Todd Coffey RP *,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mark DiFelice RP,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Guillermo Mota RP,58,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Eric Gagne RP,50,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Derrick Turnbow RP,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brian Shouse RP,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5535,750,1398,324,35,198,722,2386,550,1203,108,.253,.325,.431,.757,
