Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Prince Fielder DH,162,569,95,170,36,1,38,120,322,107,106,1,.299,.415,.566,.981,4.3
Ryan Braun RF,150,563,109,187,38,6,33,111,336,58,93,33,.332,.397,.597,.994,7.7
Yuniesky Betancourt 1B,152,556,51,140,27,3,13,68,212,16,63,4,.252,.271,.381,.652,-0.8
Casey McGehee 3B,155,546,46,122,24,2,13,67,189,45,104,0,.223,.280,.346,.626,-1.1
Corey Hart 1B,130,492,80,140,25,4,26,63,251,51,114,7,.285,.356,.510,.866,3.2
Rickie Weeks DH,118,453,77,122,26,2,20,49,212,50,107,9,.269,.350,.468,.818,2.8
Jonathan Lucroy C,136,430,45,114,16,1,12,59,168,29,99,2,.265,.313,.391,.703,0.7
Nyjer Morgan CF,119,378,61,115,20,6,4,37,159,19,70,13,.304,.357,.421,.778,3.1
Mark Kotsay LF,104,233,18,63,13,1,3,31,87,21,27,3,.270,.329,.373,.703,0.4
Carlos Gomez RF,94,231,37,52,11,3,8,24,93,15,64,16,.225,.276,.403,.679,2.1
Craig Counsell 2B,107,157,19,28,2,1,1,9,35,20,21,2,.178,.280,.223,.503,0.0
Jerry Hairston Jr. 3B *,45,124,18,34,10,0,1,7,47,11,16,1,.274,.348,.379,.727,1.3
George Kottaras C,49,111,15,28,6,1,5,17,51,10,26,0,.252,.311,.459,.771,0.5
Josh Wilson SS *,54,75,10,17,4,0,2,4,27,4,21,1,.227,.266,.360,.626,0.1
Yovani Gallardo SP,33,68,10,15,4,0,1,4,22,3,24,0,.221,.254,.324,.577,0.6
Randy Wolf SP,33,61,2,10,3,0,0,0,13,0,25,0,.164,.177,.213,.391,0.0
Shaun Marcum SP,33,59,4,9,2,0,1,6,14,4,21,0,.153,.219,.237,.456,0.4
Wil Nieves C,20,50,2,7,2,0,0,0,9,3,12,0,.140,.189,.180,.369,-0.5
Chris Narveson RP,30,49,2,8,2,0,0,5,10,3,19,0,.163,.212,.204,.416,0.0
Zack Greinke SP,29,49,6,7,0,0,1,1,10,3,9,1,.143,.192,.204,.396,0.1
Felipe Lopez 2B *,16,44,4,8,0,0,0,3,8,4,7,0,.182,.245,.182,.427,-0.1
Taylor Green 3B,20,37,2,10,3,0,0,1,13,0,6,0,.270,.270,.351,.622,0.0
Erick Almonte SS,16,29,1,3,0,0,1,3,6,0,4,0,.103,.103,.207,.310,-0.8
Mat Gamel 1B,10,26,1,3,1,0,0,2,4,1,4,0,.115,.148,.154,.302,-0.4
Brandon Boggs LF,16,19,4,3,0,0,2,2,9,3,8,1,.158,.273,.474,.746,0.0
Marco Estrada SP,43,12,1,3,1,0,0,0,4,0,5,0,.250,.250,.333,.583,0.2
Jeremy T Reed LF,7,7,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.2
Mike Rivera C,1,6,0,2,0,0,0,0,2,0,1,0,.333,.333,.333,.667,0.0
Brett Michael Carroll RF,2,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Logan Schafer CF,8,3,1,1,0,0,0,0,1,1,1,0,.333,.500,.333,.833,0.1
Sergio Mitre RP *,22,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Eric Farris 2B,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Martin Maldonado C,3,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Francisco Rodriguez RP *,31,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Brandon Kintzler RP,9,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Kameron Loe RP,72,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Sean Green RP,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Frankie De La Cruz RP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mark DiFelice RP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mitch Stetter RP,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tim C Dillard RP,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Danny Herrera RP *,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Takashi Saito RP,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Zach Braddock RP,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike McClendon RP,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
LaTroy Hawkins RP,52,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
John Axford RP,74,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Fiers SP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5447,721,1422,276,31,185,693,2315,481,1083,94,.261,.325,.425,.750,
