Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Scott Podsednik LF,154,640,85,156,27,7,12,39,233,58,105,70,.244,.313,.364,.677,0.4
Geoff Jenkins RF,157,617,88,163,36,6,27,93,292,46,152,3,.264,.325,.473,.798,1.2
Lyle Overbay 1B,159,579,83,174,53,1,16,87,277,81,128,2,.301,.385,.478,.863,1.3
Craig Counsell 2B,140,473,59,114,19,5,2,23,149,59,88,17,.241,.330,.315,.645,0.8
Bill Hall 3B,126,390,43,93,20,3,9,53,146,20,119,12,.238,.276,.374,.650,0.4
Keith Ginter 3B,113,386,47,101,23,2,19,60,185,37,100,8,.262,.333,.479,.812,1.4
Brady Clark OF,138,353,41,99,18,1,7,46,140,53,48,15,.280,.385,.397,.782,2.0
Chad Moeller C,101,317,25,66,13,1,5,27,96,21,74,0,.208,.265,.303,.568,-1.7
Wes Helms 3B,92,274,24,72,13,1,4,28,99,24,60,0,.263,.331,.361,.692,-1.9
Ben Grieve RF *,108,234,28,61,15,0,7,29,97,39,65,0,.261,.364,.415,.778,-0.7
Junior Spivey 2B,59,228,33,62,13,0,7,28,96,25,48,5,.272,.359,.421,.780,1.4
Gary Bennett C,75,219,18,49,14,0,3,20,72,22,32,1,.224,.297,.329,.626,-0.7
Russell Branyan 1B,51,158,21,37,11,1,11,27,83,20,68,1,.234,.324,.525,.849,0.9
Chris Magruder RF,56,89,11,21,6,1,2,10,35,8,21,0,.236,.310,.393,.703,0.4
Trent Durrington 2B,53,82,13,19,2,3,2,4,33,4,23,4,.232,.267,.402,.670,0.0
Ben Sheets SP,34,67,2,9,0,0,0,1,9,5,22,0,.134,.194,.134,.329,0.1
Doug Davis SP,34,64,0,1,0,0,0,0,1,1,43,0,.016,.031,.016,.046,-0.9
Brooks Kieschnick RP,77,63,2,17,3,0,1,7,23,5,16,0,.270,.324,.365,.689,0.7
Dave Krynzel CF,16,41,6,9,1,0,0,3,10,3,15,0,.220,.319,.244,.563,0.4
Victor Santos RP,31,39,0,2,1,0,0,1,3,2,20,0,.051,.098,.077,.174,-0.3
Wes Obermueller RP,26,39,2,15,3,0,0,5,18,1,14,0,.385,.400,.462,.862,0.7
Chris Capuano RP,17,30,0,6,2,0,0,2,8,1,10,0,.200,.250,.267,.517,0.2
Jeff Liefer OF,16,28,2,6,2,0,1,5,11,2,8,0,.214,.258,.393,.651,-0.2
Ben Hendrickson SP,10,16,0,2,0,0,0,0,2,0,9,0,.125,.125,.125,.250,-0.1
Mark Johnson C,7,11,1,1,0,0,0,2,1,3,2,0,.091,.267,.091,.358,-0.2
Matt Kinney P *,32,9,0,2,0,0,0,1,2,0,1,0,.222,.222,.222,.444,0.0
Gary Glover RP,4,7,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.1
Matt Erickson 2B,4,6,0,1,0,0,0,0,1,0,1,0,.167,.167,.167,.333,0.0
Jorge De La Rosa RP,5,6,0,0,0,0,0,0,0,0,6,0,.000,.000,.000,.000,-0.1
Adrian Hernandez RP,6,4,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Matt Wise RP,30,4,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Dave Burba RP *,45,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jeff Bennett RP,60,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Chris Saenz RP,1,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Pedro Liriano RP,11,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Corey Hart 1B,1,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Travis Phelps RP,4,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Ben Ford RP,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Adams RP,46,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Luis Vizcaino RP,73,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dan Kolb RP,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,161,5483,634,1358,295,32,135,601,2122,540,1312,138,.248,.321,.387,.708,
