Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Prince Fielder DH,157,569,82,154,35,1,28,81,275,59,125,7,.271,.347,.483,.831,-1.0
Bill Hall 3B,148,537,101,145,39,4,35,85,297,63,162,8,.270,.345,.553,.899,5.6
Geoff Jenkins RF,147,484,62,131,26,1,17,70,210,56,129,4,.271,.357,.434,.791,0.8
Brady Clark OF,138,415,51,109,14,2,4,29,139,43,60,3,.263,.348,.335,.683,0.3
Carlos Lee 1B *,102,388,60,111,18,0,28,81,213,38,39,12,.286,.347,.549,.896,2.0
Rickie Weeks DH,95,359,73,100,15,3,8,34,145,30,92,19,.279,.363,.404,.766,0.7
Damian Miller C,101,331,34,83,28,0,6,38,129,33,86,0,.251,.322,.390,.711,0.7
Jeff Cirillo DH,112,263,33,84,16,0,3,23,109,21,33,1,.319,.369,.414,.784,1.5
Corey Koskie 3B,76,257,29,67,23,0,12,33,126,29,58,1,.261,.343,.490,.833,1.0
Corey Hart 1B,87,237,32,67,13,2,9,33,111,17,58,5,.283,.328,.468,.796,-0.4
Tony Graffanino 2B *,60,236,34,66,17,3,2,27,95,20,37,2,.280,.345,.403,.747,1.6
Gabe Gross RF,117,208,42,57,15,0,9,38,99,36,60,1,.274,.382,.476,.857,2.1
David Bell 3B *,53,180,21,46,10,2,4,29,72,18,30,2,.256,.323,.400,.723,1.0
Mike Rivera C,46,142,16,38,9,0,6,24,65,10,21,0,.268,.325,.458,.783,0.1
J.J. Hardy SS,35,128,13,31,5,0,5,14,51,10,23,1,.242,.295,.398,.693,0.7
Kevin Mench LF *,40,126,9,29,6,1,1,18,40,4,17,0,.230,.248,.317,.566,-0.8
Chad Moeller C,29,98,9,18,3,0,2,5,27,4,26,0,.184,.231,.276,.506,-0.5
Tony Gwynn CF,32,77,5,20,2,1,0,4,24,2,15,3,.260,.275,.312,.587,-0.6
Chris Capuano RP,35,68,3,8,1,0,0,3,9,2,35,0,.118,.143,.132,.275,-0.2
Doug Davis SP,34,65,5,3,0,0,0,2,3,1,22,0,.046,.075,.046,.121,-0.3
Dave T Bush RP,34,62,6,11,3,0,0,9,14,0,25,0,.177,.190,.226,.416,0.1
Laynce Nix RF *,10,35,2,8,1,0,1,6,12,0,11,0,.229,.250,.343,.593,-0.3
Ben Sheets SP,17,33,1,1,0,0,0,0,1,1,13,0,.030,.059,.030,.089,-0.4
Tomo Ohka SP,18,31,0,5,1,0,0,6,6,1,15,0,.161,.188,.194,.381,0.0
Chris Barnwell SS,13,30,2,2,0,0,0,1,2,1,6,1,.067,.097,.067,.163,-0.5
Carlos Manuel Villanueva P,10,15,0,1,0,0,0,1,1,0,9,0,.067,.067,.067,.133,-0.2
Vinny Rottino 1B,9,14,1,3,1,0,0,1,4,1,2,1,.214,.267,.286,.552,-0.2
Zach Jackson SP,8,9,1,1,0,0,0,0,1,0,2,0,.111,.111,.111,.222,-0.1
Drew Anderson UN,9,9,3,1,0,0,0,0,1,1,4,0,.111,.200,.111,.311,-0.1
Dana Eveland RP,9,7,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.1
Geremi Gonzalez RP *,21,5,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Jorge De La Rosa RP *,18,5,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.1
Ben Hendrickson SP,4,3,0,0,0,0,0,0,0,1,3,0,.000,.250,.000,.250,0.0
Rick Helling RP,20,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Jose Capellan SP,61,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Derrick Turnbow RP,64,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Matt Wise RP,40,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Chris Mabeus RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chris Spurling RP *,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chris Demaria RP,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jared Fernandez RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Francisco Cordero RP *,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joe Winkelsas P,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Allan Simpson P,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Adams RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dennis Sarfate RP,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dan Kolb RP,53,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Justin Lehr SP,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brian Shouse RP *,59,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5433,730,1400,301,20,180,695,2281,502,1233,71,.258,.327,.420,.747,
