Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
J.J. Hardy SS,151,592,89,164,30,1,26,80,274,40,73,2,.277,.323,.463,.786,2.9
Prince Fielder DH,158,573,109,165,35,2,50,119,354,90,121,2,.288,.395,.618,1.013,3.4
Corey Hart 1B,140,505,86,149,33,9,24,81,272,36,99,23,.295,.353,.539,.892,4.5
Bill Hall 3B,136,452,59,115,35,0,14,63,192,40,128,4,.254,.315,.425,.740,0.4
Ryan Braun RF,113,451,91,146,26,6,34,97,286,29,112,15,.324,.370,.634,1.004,1.8
Johnny Estrada C,120,442,40,123,25,0,10,54,178,12,43,0,.278,.296,.403,.699,-1.3
Geoff Jenkins RF,132,420,45,107,24,2,21,64,198,32,116,2,.255,.319,.471,.790,1.3
Rickie Weeks DH,118,409,87,96,21,6,16,36,177,78,116,25,.235,.374,.433,.807,2.0
Kevin Mench LF,101,288,39,77,20,3,8,37,127,16,21,3,.267,.305,.441,.746,0.8
Craig Counsell 2B,122,282,31,62,12,2,3,24,87,41,47,4,.220,.323,.309,.632,0.5
Tony Graffanino 2B,86,231,34,55,8,0,9,30,90,24,44,0,.238,.315,.390,.705,1.0
Damian Miller C,58,186,19,44,9,0,4,24,65,14,39,1,.237,.296,.349,.646,-0.2
Gabe Gross RF,93,183,28,43,12,2,7,24,80,25,37,3,.235,.329,.437,.766,0.5
Tony Gwynn CF,69,123,13,32,3,2,0,10,39,12,24,8,.260,.326,.317,.643,0.0
Joe Dillon 3B,39,76,12,26,8,2,0,10,38,5,14,0,.342,.390,.500,.890,0.9
Jeff Suppan SP,35,61,4,8,0,0,0,2,8,3,16,0,.131,.172,.131,.303,-0.1
Dave T Bush RP,34,55,2,7,2,0,0,2,9,0,11,0,.127,.143,.164,.306,-0.2
Ben Sheets SP,24,45,1,3,0,0,0,0,3,0,25,0,.067,.067,.067,.133,-0.4
Chris Capuano RP,29,41,2,9,0,0,1,3,12,2,16,0,.220,.256,.293,.548,0.3
Yovani Gallardo SP,20,40,5,10,3,0,2,6,19,1,10,0,.250,.268,.475,.743,0.5
Claudio Vargas RP,29,38,1,5,1,0,0,0,6,0,10,0,.132,.132,.158,.289,0.0
Carlos Manuel Villanueva P,59,13,1,1,0,0,0,0,1,0,3,0,.077,.077,.077,.154,0.0
Mike Rivera C,11,13,2,3,0,0,2,3,9,1,3,0,.231,.286,.692,.978,0.1
Laynce Nix RF,10,12,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.1
Manny Parra RP,9,9,1,2,2,0,0,2,4,0,3,0,.222,.222,.444,.667,0.1
Vinny Rottino 1B,8,9,0,2,1,0,0,3,3,0,1,0,.222,.222,.333,.556,-0.1
Mel Stocker OF,9,3,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0.0
Scott Linebrink RP *,27,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Matt Wise RP,56,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Grant Balfour RP *,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jose Capellan SP *,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mitch Stetter RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chris Spurling RP,49,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Elmer Dessens RP *,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Derrick Turnbow RP,77,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ray King RP *,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Francisco Cordero RP,66,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Greg Aquino RP,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brian Shouse RP,73,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Seth McClung RP,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5554,801,1455,310,37,231,774,2532,501,1137,96,.262,.329,.456,.785,
