Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Jack Wilson SS,157,652,82,201,41,12,11,59,299,26,71,8,.308,.335,.459,.794,4.5
Jason Kendall C,147,574,86,183,32,0,3,51,224,60,41,11,.319,.399,.390,.789,3.7
Craig Wilson 1B,155,561,97,148,35,5,29,82,280,50,169,2,.264,.354,.499,.853,1.0
Tike Redman CF,155,546,65,153,19,4,8,51,204,23,52,18,.280,.310,.374,.684,0.0
Rob Mackowiak LF,155,491,65,121,22,6,17,75,206,50,114,13,.246,.319,.420,.739,1.3
Jason Bay LF,120,411,61,116,24,4,26,82,226,41,129,4,.282,.358,.550,.907,2.0
Jose Castillo 3B,129,383,44,98,15,2,8,39,141,23,92,3,.256,.298,.368,.666,-0.8
Daryle Ward 1B,79,293,39,73,17,2,15,57,139,22,45,0,.249,.305,.474,.780,-0.6
Bobby Hill 3B,126,233,28,62,7,2,2,27,79,20,39,0,.266,.353,.339,.692,0.1
Abraham Nunez 2B,112,182,17,43,9,0,2,13,58,10,36,1,.236,.275,.319,.593,-0.6
Ty Wigginton 3B *,58,182,17,40,7,0,5,24,62,22,34,1,.220,.306,.341,.646,-0.6
Randall Simon 1B *,61,175,14,34,6,0,3,14,49,15,17,0,.194,.264,.280,.544,-1.8
Chris Stynes 3B,74,162,16,35,10,0,1,16,48,9,23,0,.216,.266,.296,.562,-0.4
Raul Mondesi RF *,26,99,8,28,8,0,2,14,42,11,27,0,.283,.355,.424,.779,0.0
Humberto Cota C,36,66,10,15,1,1,5,8,33,3,20,0,.227,.271,.500,.771,0.1
Oliver Perez RP,31,58,2,11,0,0,0,0,11,4,22,0,.190,.242,.190,.432,0.2
Josh Fogg RP,32,53,1,4,1,0,0,3,5,0,13,0,.075,.075,.094,.170,-0.5
Kip Wells SP,25,43,4,8,3,1,0,0,13,3,20,0,.186,.239,.302,.541,0.3
Jose Bautista RF *,23,40,1,8,2,0,0,0,10,2,18,0,.200,.238,.250,.488,-0.3
Kris Benson SP *,20,39,2,7,0,0,0,3,7,1,17,0,.179,.200,.179,.379,0.1
Tony Alvarez 3B,24,38,5,8,2,0,1,8,13,4,7,0,.211,.289,.342,.631,-0.3
J.J. Davis LF,25,35,4,5,1,0,0,3,6,4,10,2,.143,.225,.171,.396,-0.4
Ruben Mateo OF *,19,33,4,8,0,0,3,7,17,5,6,0,.242,.359,.515,.874,0.1
Ryan Vogelsong SP,33,31,2,7,2,0,0,3,9,2,13,0,.226,.265,.290,.555,0.4
Sean Burnett RP,13,23,0,0,0,0,0,0,0,2,6,0,.000,.080,.000,.080,-0.2
Freddy Sanchez 2B,9,19,2,3,0,0,0,2,3,0,3,0,.158,.158,.158,.316,-0.4
Carlos Rivera 1B,7,15,1,3,0,0,0,1,3,1,3,0,.200,.250,.200,.450,-0.2
Dave Williams SP,10,9,0,1,0,0,0,0,1,0,3,0,.111,.111,.111,.222,-0.1
J.R. House C,5,9,1,1,1,0,0,0,2,0,2,0,.111,.111,.222,.333,-0.2
John Van Benschoten RP,6,8,2,1,0,0,1,2,4,1,3,0,.125,.222,.500,.722,0.2
Nelson Figueroa RP,10,7,0,1,0,0,0,1,1,0,2,0,.143,.143,.143,.286,0.0
Brian Meadows RP,68,3,0,0,0,0,0,1,0,1,3,0,.000,.250,.000,.250,0.0
Salomon Torres RP,84,2,0,1,1,0,0,0,2,0,1,0,.500,.500,1.000,1.500,0.1
Ian Snell SP,3,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Frank Brooks RP,11,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Willis Roberts RP,9,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Mike Gonzalez RP,47,1,0,1,1,0,0,2,2,0,0,0,1.000,1.000,2.000,3.000,0.1
Brian Boehringer RP,21,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
John Grabow RP,68,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mark Corey RP,31,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jose Mesa RP,70,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jason Boyd RP,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Johnston RP,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,161,5483,680,1428,267,39,142,648,2199,415,1066,63,.260,.321,.401,.722,
