Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Jason Kendall C,150,587,84,191,29,3,6,58,244,49,40,8,.325,.399,.416,.815,4.3
Jack Wilson SS,150,558,58,143,21,3,9,62,197,36,74,5,.256,.303,.353,.656,0.7
Reggie Sanders RF,130,453,74,129,27,4,31,87,257,38,110,15,.285,.345,.567,.913,2.9
Brian Giles RF *,105,388,70,116,30,4,16,70,202,85,48,0,.299,.430,.521,.951,2.3
Aramis Ramirez 3B *,96,375,44,105,25,1,12,67,168,25,68,1,.280,.330,.448,.778,1.2
Kenny Lofton LF *,84,339,58,94,19,4,9,26,148,28,29,18,.277,.333,.437,.770,1.6
Abraham Nunez 2B,118,311,37,77,8,7,4,35,111,26,53,9,.248,.310,.357,.667,-0.2
Craig Wilson 1B,116,309,49,81,15,4,18,48,158,35,89,3,.262,.360,.511,.872,1.2
Randall Simon 1B *,91,307,34,84,14,0,10,51,128,12,30,0,.274,.305,.417,.722,-0.3
Matt Stairs 1B,121,305,49,89,20,1,20,57,171,45,64,0,.292,.389,.561,.950,1.0
Jeff Reboulet 2B,93,261,37,63,10,2,3,25,86,27,47,2,.241,.321,.330,.650,1.0
Tike Redman CF,56,230,36,76,16,5,3,19,111,14,18,7,.330,.374,.483,.857,1.4
Jose Hernandez 1B *,58,193,19,43,9,1,3,21,63,16,56,1,.223,.282,.326,.608,-0.4
Rob Mackowiak LF,77,174,20,47,4,4,6,19,77,15,53,6,.270,.342,.443,.784,0.4
Pokey Reese SS,37,107,9,23,2,0,1,12,28,9,31,6,.215,.271,.262,.533,-0.4
Carlos Rivera 1B,78,95,12,21,5,0,3,10,35,8,28,0,.221,.283,.368,.651,-0.7
Kevin Young 1B,52,84,8,17,4,0,2,7,27,12,25,1,.202,.302,.321,.624,-0.4
Jason Bay LF *,27,79,13,23,6,1,3,12,40,18,28,3,.291,.423,.506,.929,0.6
Kip Wells SP,34,68,8,13,3,0,1,5,19,1,23,0,.191,.203,.279,.482,0.2
Adam Hyzdu RF,51,63,16,13,5,0,1,8,21,10,21,0,.206,.320,.333,.653,-0.2
Jeff C. D'Amico SP,29,48,3,6,1,0,1,3,10,6,23,0,.125,.222,.208,.431,0.1
Josh Fogg RP,26,42,4,8,0,0,0,1,8,2,15,1,.190,.227,.190,.418,0.1
Jeff Suppan SP *,21,41,3,12,1,0,0,2,13,2,11,0,.293,.341,.317,.658,0.6
J.J. Davis LF,19,35,1,7,0,0,1,4,10,3,13,0,.200,.263,.286,.549,-0.4
Salomon Torres RP,43,32,3,2,0,1,0,1,4,2,16,0,.063,.143,.125,.268,-0.2
Kris Benson SP,18,30,2,0,0,0,0,0,0,1,11,0,.000,.032,.000,.032,-0.4
Humberto Cota C,10,16,1,4,1,0,0,1,5,1,5,0,.250,.294,.313,.607,0.1
Brian Meadows RP,34,14,0,1,0,0,0,0,1,1,6,0,.071,.133,.071,.205,-0.1
Nelson Figueroa RP,12,7,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.1
Oliver Perez RP *,5,6,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Ryan Vogelsong SP,6,6,0,1,0,0,0,0,1,0,2,0,.167,.167,.167,.333,0.0
Joe Ronald Beimel RP,70,5,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Julian Tavarez RP,64,4,0,0,0,0,0,0,0,1,2,0,.000,.200,.000,.200,0.0
Pat Mahomes RP,9,4,0,1,0,0,0,0,1,0,2,0,.250,.250,.250,.500,0.0
Bobby Hill 3B *,1,3,1,1,0,0,0,0,1,1,0,0,.333,.500,.333,.833,0.0
J.R. House C,1,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Scott Sauerbeck RP *,53,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Duaner Sanchez RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Gonzalez RP,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Williams RP *,40,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brian Boehringer RP,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jim Mann RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dennys Reyes RP *,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
John Grabow RP,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mark Corey RP,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Lincoln RP,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5581,753,1492,275,45,163,711,2346,529,1049,86,.267,.338,.420,.758,
