Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Andrew McCutchen CF,157,583,97,185,38,5,21,84,296,78,101,27,.317,.404,.508,.911,8.2
Pedro Alvarez 1B,152,558,70,130,22,2,36,100,264,48,186,2,.233,.296,.473,.770,3.4
Starling Marte CF,135,510,83,143,26,10,12,35,225,25,138,41,.280,.343,.441,.784,5.5
Neil Walker 1B,133,478,62,120,24,4,16,53,200,50,85,1,.251,.339,.418,.757,3.9
Russell Martin C,127,438,51,99,21,0,15,55,165,58,108,9,.226,.327,.377,.703,4.3
Garrett Jones RF,144,403,41,94,26,2,15,51,169,31,101,2,.233,.289,.419,.708,0.1
Jordy Mercer SS,103,333,33,95,22,2,8,27,145,22,62,3,.285,.336,.435,.772,2.0
Jose Tabata LF,106,308,35,87,17,5,6,33,132,23,45,3,.282,.342,.429,.771,1.2
Clint Barmes SS,108,304,22,64,15,0,5,23,94,14,70,0,.211,.249,.309,.558,1.1
Gaby Sanchez 1B,136,264,29,67,18,0,7,36,106,44,51,1,.254,.361,.402,.762,0.8
Travis Snider RF,111,261,28,56,12,2,5,25,87,24,75,2,.215,.281,.333,.614,-0.5
Michael McKenry C,41,115,9,25,6,0,3,14,40,5,24,0,.217,.262,.348,.610,-0.3
Marlon Byrd RF *,30,107,14,34,9,0,3,17,52,6,20,0,.318,.357,.486,.843,1.0
Brandon Inge 2B,50,105,5,19,3,0,1,7,25,2,32,0,.181,.204,.238,.442,-0.5
Josh Harrison 2B,60,88,10,22,1,2,3,14,36,2,10,2,.250,.290,.409,.699,0.3
Justin Morneau DH *,25,77,6,20,4,0,0,3,24,13,12,0,.260,.370,.312,.681,0.2
Alex Presley CF *,29,72,8,19,1,1,2,4,28,1,18,0,.264,.274,.389,.663,0.4
Tony Sanchez C,22,60,9,14,4,0,2,5,24,3,14,0,.233,.288,.400,.688,0.2
A.J. Burnett SP,30,59,1,4,0,0,0,2,4,2,33,0,.068,.098,.068,.166,-0.4
Francisco Liriano RP,26,47,0,3,0,0,0,1,3,4,18,0,.064,.137,.064,.201,-0.4
Jeff Locke SP,30,47,3,5,0,0,0,0,5,2,19,0,.106,.143,.106,.249,0.0
Charlie Morton SP,20,36,1,5,0,0,0,1,5,0,11,0,.139,.139,.139,.278,-0.1
Gerrit Cole SP,19,34,3,7,0,0,0,5,7,1,14,0,.206,.229,.206,.434,0.2
John McDonald 3B *,16,31,0,2,1,0,0,1,3,3,8,0,.065,.171,.097,.268,-0.3
Andrew Lambo LF,18,30,4,7,2,0,1,2,12,3,11,0,.233,.303,.400,.703,-0.2
Félix Pie LF,27,29,5,4,1,0,0,2,5,2,13,1,.138,.194,.172,.366,-0.4
John Buck C *,9,24,1,8,0,0,0,2,8,0,5,0,.333,.333,.333,.667,-0.1
Wandy Rodriguez SP,13,22,0,2,0,0,0,1,2,0,8,0,.091,.091,.091,.182,-0.2
Jeanmar Gomez RP,34,13,0,1,0,0,0,0,1,0,9,0,.077,.077,.077,.154,-0.1
James McDonald SP,8,11,2,3,0,0,0,0,3,1,5,0,.273,.333,.273,.606,0.2
Brandon Cumpton RP,6,9,0,0,0,0,0,0,0,1,4,0,.000,.100,.000,.100,0.0
Vin Mazzaro RP,57,6,0,1,0,0,0,0,1,0,4,0,.167,.167,.167,.333,0.0
Bryan Morris RP,55,5,1,1,0,0,0,0,1,0,2,0,.200,.200,.200,.400,0.0
Justin Wilson RP,58,5,0,0,0,0,0,0,0,0,5,0,.000,.000,.000,.000,0.0
Jonathan Sanchez SP,6,5,1,0,0,0,0,0,0,1,4,0,.000,.167,.000,.167,0.0
Jared Hughes RP,29,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Kris Johnson SP,4,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Stolmy Pimentel RP,5,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tony Watson RP,67,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Phil Irwin SP,1,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Chris Leroux RP,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ryan Reid RP,7,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mark Melancon RP,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.1
Duke Welker RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Vic Black RP *,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kyle Farnsworth RP *,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Zagurski RP *,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jose Contreras RP,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jason Grilli RP,54,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5486,634,1346,273,35,161,603,2172,469,1330,94,.245,.313,.396,.709,
