Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Gregory Polanco RF,153,593,83,152,35,6,9,52,226,55,121,27,.256,.320,.381,.701,2.5
Starling Marte CF,153,579,84,166,30,2,19,81,257,27,123,30,.287,.337,.444,.780,5.3
Andrew McCutchen CF,157,566,91,165,36,3,23,96,276,98,133,11,.292,.401,.488,.889,4.8
Neil Walker 1B,151,543,69,146,32,3,16,71,232,44,110,4,.269,.328,.427,.756,2.4
Francisco Cervelli C,130,451,56,133,17,5,7,43,181,46,94,1,.295,.370,.401,.771,3.1
Pedro Alvarez 1B,150,437,60,106,18,0,27,77,205,48,131,2,.243,.318,.469,.787,0.1
Jung Ho Kang 3B,126,421,60,121,24,2,15,58,194,28,99,5,.287,.355,.461,.816,4.0
Josh Harrison 2B,114,418,57,120,29,1,4,28,163,19,71,10,.287,.327,.390,.717,1.7
Jordy Mercer SS,116,394,34,96,21,0,3,34,126,27,73,3,.244,.293,.320,.613,0.3
Sean Rodriguez 3B,139,224,25,55,12,1,4,17,81,5,63,2,.246,.281,.362,.642,-0.1
Aramis Ramirez 3B *,56,196,18,48,13,1,6,33,81,15,26,0,.245,.299,.413,.712,-0.2
Chris Stewart C,58,159,9,46,8,0,0,15,54,6,29,0,.289,.320,.340,.659,0.3
Michael Morse 1B *,45,69,6,19,3,1,1,7,27,11,21,0,.275,.390,.391,.782,0.2
Francisco Liriano RP,31,65,4,11,2,0,1,7,16,0,28,0,.169,.169,.246,.415,0.1
Gerrit Cole SP,33,60,5,9,0,0,0,2,9,2,28,0,.150,.177,.150,.327,0.2
Travis Ishikawa 1B *,38,58,5,13,3,0,1,8,19,8,17,0,.224,.318,.328,.646,-0.4
Corey Hart 1B,35,54,3,12,1,0,2,9,19,1,19,0,.222,.246,.352,.597,-0.5
Jeff Locke SP,30,45,1,3,1,0,0,2,4,2,18,0,.067,.106,.089,.195,-0.2
A.J. Burnett SP,26,42,1,5,0,0,1,5,8,0,20,0,.119,.116,.190,.307,-0.1
Jose Tabata LF,27,38,2,11,0,0,0,4,11,2,7,0,.289,.341,.289,.631,-0.3
Charlie Morton SP,23,36,0,1,0,0,0,1,1,1,18,0,.028,.054,.028,.082,-0.4
Jaff Kyle Decker RF,23,28,8,6,1,1,0,1,9,7,9,0,.214,.371,.321,.693,-0.2
Travis Snider RF *,18,26,1,5,3,0,1,8,11,3,10,0,.192,.276,.423,.699,-0.1
Andrew Lambo LF,20,25,1,1,1,0,0,0,2,2,8,0,.040,.111,.080,.191,-0.5
Pedro Florimon SS,24,23,5,2,0,1,0,1,4,2,12,1,.087,.160,.174,.334,-0.2
J.A. Happ SP *,11,22,1,2,0,0,0,0,2,0,13,0,.091,.091,.091,.182,-0.1
Vance Worley SP,24,17,1,3,1,0,0,0,4,0,6,0,.176,.176,.235,.412,0.1
Steve Lombardozzi 2B,12,10,1,0,0,0,0,0,0,1,4,0,.000,.091,.000,.091,-0.3
Tony Sanchez C,3,8,2,3,0,0,0,0,3,1,3,0,.375,.444,.375,.819,0.2
Brent Morel 3B,3,7,1,2,1,0,0,1,3,0,3,0,.286,.286,.429,.714,0.0
Gorkys Hernandez CF,8,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
Joe Blanton RP *,21,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Antonio Bastardo RP,66,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Keon Broxton CF,7,2,3,0,0,0,0,0,0,0,1,1,.000,.000,.000,.000,-0.1
Elias Diaz C,2,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Casey Sadler RP,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Deolis Guerra RP,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Radhames Liz SP,14,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Arquimedes Caminero SP,73,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jared Hughes RP,76,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.1
Mark Melancon RP,78,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chris Volstad RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joakim Soria RP *,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tony Watson RP,77,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bobby LaFromboise RP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rob Scahill RP,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5631,697,1462,292,27,140,661,2228,461,1322,98,.260,.323,.396,.719,
