Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Garrett Jones RF,158,592,64,146,34,1,21,86,245,53,123,7,.247,.306,.414,.720,-0.5
Andrew McCutchen CF,154,570,94,163,35,5,16,56,256,70,89,33,.286,.365,.449,.814,3.6
Ronny Cedeno SS,139,468,42,120,29,3,8,38,179,23,106,12,.256,.293,.382,.675,0.3
Neil Walker 1B,110,426,57,126,29,3,12,66,197,34,83,2,.296,.349,.462,.811,1.9
Ryan Doumit LF,124,406,42,102,22,1,13,45,165,41,87,1,.251,.331,.406,.738,-0.2
Jose Tabata LF,102,405,61,121,21,4,4,35,162,28,57,19,.299,.346,.400,.746,0.7
Lastings Milledge LF,113,379,38,105,21,3,4,34,144,28,62,5,.277,.332,.380,.712,0.4
Pedro Alvarez 1B,95,347,42,89,21,1,16,64,160,37,119,0,.256,.326,.461,.788,0.4
Andy LaRoche 3B,102,247,26,51,8,0,4,16,71,19,43,1,.206,.268,.287,.555,-1.4
Delwyn Young 2B,110,191,22,45,11,1,7,28,79,13,52,1,.236,.286,.414,.700,-0.4
Ryan Church RF *,69,170,16,31,11,1,3,18,53,12,46,1,.182,.240,.312,.552,-0.6
Akinori Iwamura 2B *,54,165,18,30,6,1,2,9,44,26,31,3,.182,.292,.267,.558,-1.7
Bobby Crosby SS *,61,156,9,35,8,0,1,11,46,16,33,0,.224,.301,.295,.595,-1.2
Jeff Clement 1B,54,144,11,29,3,0,7,12,53,6,37,0,.201,.237,.368,.605,-0.7
Chris Snyder C *,40,124,12,21,1,0,5,16,37,16,33,0,.169,.268,.298,.566,-0.4
Jason Jaramillo C,33,87,2,13,2,0,1,6,18,8,14,0,.149,.227,.207,.434,-0.7
John Bowker RF *,26,69,7,16,5,0,2,13,27,8,10,0,.232,.312,.391,.703,0.1
Paul Maholm RP,32,56,1,5,0,0,0,0,5,2,31,0,.089,.121,.089,.210,-0.3
Zach Duke RP,32,48,5,3,2,0,0,0,5,2,17,0,.063,.100,.104,.204,-0.1
Erik Kratz C,9,34,2,4,0,0,0,1,4,2,9,0,.118,.167,.118,.284,-0.3
Jeff Karstens SP,26,33,0,2,0,0,0,0,2,1,16,0,.061,.088,.061,.149,-0.3
Argenis Diaz SS,22,33,0,8,1,0,0,2,9,3,10,0,.242,.306,.273,.578,-0.4
Steve Pearce 1B,15,29,4,8,2,1,0,5,12,7,6,0,.276,.395,.414,.809,0.3
Ross Ohlendorf RP,21,26,0,2,0,0,0,0,2,2,16,0,.077,.143,.077,.220,-0.2
Brandon Moss RF,17,26,2,4,1,0,0,2,5,1,6,0,.154,.185,.192,.377,-0.4
Charlie Morton SP,17,26,0,1,0,0,0,0,1,0,18,0,.038,.038,.038,.077,-0.3
Brian Burres SP,20,25,0,3,0,1,0,3,5,0,14,0,.120,.120,.200,.320,-0.1
Alex Presley CF,19,23,2,6,1,0,0,0,7,1,8,1,.261,.292,.304,.596,-0.2
James McDonald SP *,11,20,2,1,1,0,0,0,2,1,11,0,.050,.095,.100,.195,-0.1
Brad Lincoln RP,11,15,0,6,0,0,0,3,6,0,3,0,.400,.400,.400,.800,0.3
Daniel McCutchen SP,28,14,1,1,0,0,0,0,1,0,5,1,.071,.133,.071,.205,-0.1
John Raynor RF,11,10,1,2,0,0,0,0,2,1,3,0,.200,.273,.200,.473,0.0
Pedro Ciriaco SS,8,6,3,3,1,1,0,1,6,0,3,0,.500,.500,1.000,1.500,0.2
D.J. Carrasco RP *,45,6,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Sean Gallagher RP *,31,4,1,0,0,0,0,0,0,1,2,0,.000,.200,.000,.200,0.0
Evan Meek RP,70,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Javier Lopez RP *,50,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brian Bass RP,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Justin Thomas RP,12,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Dana Eveland RP *,3,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chan Ho Park RP *,26,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brendan Donnelly RP,38,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Steven Jackson RP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Wil J Ledezma RP,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Hayden Penn RP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jack Taschner RP *,17,0,0,0,0,0,0,0,0,1,0,0,.000,1.000,.000,1.000,0.1
Joel Hanrahan RP,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chris Jakubauskas SP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joe Martinez RP *,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chris Resop RP *,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chris Leroux RP *,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Octavio Dotel RP *,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5386,587,1303,276,27,126,570,2011,463,1207,87,.242,.304,.373,.678,
