Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Andrew McCutchen CF,157,593,107,194,29,6,31,96,328,70,132,20,.327,.400,.553,.953,7.0
Pedro Alvarez 1B,149,525,64,128,25,1,30,85,245,57,180,1,.244,.317,.467,.784,2.6
Garrett Jones RF,145,475,68,130,28,3,27,86,245,33,103,2,.274,.317,.516,.832,1.5
Neil Walker 1B,129,472,62,132,27,0,14,69,201,47,104,7,.280,.342,.426,.768,2.5
Clint Barmes SS,144,455,34,104,16,1,8,45,146,20,106,0,.229,.272,.321,.593,1.1
Alex Presley CF,104,346,46,82,14,7,10,25,140,18,72,9,.237,.279,.405,.683,-0.1
Jose Tabata LF,103,333,43,81,20,3,3,16,116,29,58,8,.243,.315,.348,.664,-0.2
Rod Barajas C,104,321,29,66,11,0,11,31,110,29,69,0,.206,.283,.343,.625,-1.0
Casey McGehee 3B *,92,265,27,61,13,1,8,35,100,24,60,1,.230,.297,.377,.674,0.3
Josh Harrison 2B,104,249,34,58,9,5,3,16,86,10,37,7,.233,.279,.345,.624,-0.2
Michael McKenry C,88,240,25,56,14,0,12,39,106,29,73,0,.233,.320,.442,.762,1.7
Starling Marte CF,47,167,18,43,3,6,5,17,73,8,50,12,.257,.300,.437,.737,1.0
Travis Snider RF *,50,128,17,32,5,1,1,9,42,14,34,2,.250,.324,.328,.652,0.3
Gaby Sanchez 1B *,50,116,18,28,6,0,4,13,46,13,20,0,.241,.323,.397,.720,0.3
Drew Sutton SS *,24,74,10,18,8,1,1,7,31,4,26,0,.243,.278,.419,.697,-0.4
Matt Donald Hague 1B,30,70,5,16,2,0,0,7,18,3,14,1,.229,.270,.257,.527,-0.3
Brock Holt 2B,24,65,6,19,2,1,0,3,23,4,14,0,.292,.329,.354,.682,0.0
A.J. Burnett SP,31,63,1,4,0,0,0,2,4,3,36,0,.063,.106,.063,.170,-0.2
Jordy Mercer SS,42,62,7,13,5,1,1,5,23,4,14,0,.210,.265,.371,.636,0.3
Nate McLouth LF *,34,57,4,8,2,0,0,2,10,5,18,0,.140,.210,.175,.385,-0.5
Yamaico Navarro 2B,29,50,4,8,0,0,1,4,11,5,13,0,.160,.232,.220,.452,-0.2
James McDonald SP,33,49,8,7,0,0,0,1,7,8,23,0,.143,.263,.143,.406,0.4
Kevin Correia SP,32,47,1,5,0,0,0,0,5,0,21,0,.106,.106,.106,.213,-0.2
Erik Bedard SP,24,37,2,4,1,0,0,0,5,1,14,0,.108,.132,.135,.267,0.0
Jeff Karstens SP,19,28,3,3,0,0,0,2,3,0,15,0,.107,.107,.107,.214,0.0
Wandy Rodriguez SP *,13,24,1,4,0,0,0,1,4,0,5,0,.167,.167,.167,.333,0.1
Gorkys Hernandez CF *,25,24,2,2,0,0,0,2,2,1,5,2,.083,.154,.083,.237,0.1
Jeff Clement 1B,23,22,1,3,1,0,0,1,4,2,7,0,.136,.208,.182,.390,-0.3
Charlie Morton SP,9,13,0,0,0,0,0,0,0,0,8,0,.000,.000,.000,.000,-0.2
Jeff Locke SP,8,11,0,1,0,0,0,0,1,0,7,0,.091,.091,.091,.182,-0.1
Brad Lincoln RP *,29,10,2,2,0,0,0,0,2,0,6,0,.200,.200,.200,.400,0.0
Chase d'Arnaud 3B,8,6,2,0,0,0,0,1,0,0,2,1,.000,.000,.000,.000,-0.1
Kyle McPherson RP,10,5,0,0,0,0,0,0,0,1,3,0,.000,.167,.000,.167,0.0
Eric Fryer C,6,4,0,1,0,0,0,0,1,1,1,0,.250,.400,.250,.650,0.0
Chris Resop RP,61,3,0,0,0,0,0,0,0,1,2,0,.000,.250,.000,.250,0.0
Tony Watson RP,68,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jared Hughes RP,66,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Chris Leroux RP,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Daniel McCutchen SP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Evan Meek RP,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chad Qualls RP *,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Hisanori Takahashi RP *,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bryan Morris RP,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Doug Slaten RP,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joel Hanrahan RP,63,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Justin Wilson RP,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rick VandenHurk RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Juan Cruz RP,43,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jason Grilli RP,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5412,651,1313,241,37,170,620,2138,444,1354,73,.243,.304,.395,.699,
