Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Jason Bay LF,162,599,110,183,44,6,32,101,335,95,142,21,.306,.402,.559,.961,5.4
Jack Wilson SS,158,587,60,151,24,7,8,52,213,31,58,7,.257,.299,.363,.662,3.9
Rob Mackowiak LF,142,463,57,126,21,3,9,58,180,43,100,8,.272,.337,.389,.726,2.1
Freddy Sanchez 2B,132,453,54,132,26,4,5,35,181,27,36,2,.291,.336,.400,.736,3.1
Daryle Ward 1B,133,407,46,106,21,1,12,63,165,37,60,0,.260,.318,.405,.723,-0.8
Matt Lawton CF *,101,374,53,102,28,1,10,44,162,58,61,16,.273,.380,.433,.813,0.6
Jose Castillo 3B,101,370,49,99,16,3,11,53,154,23,59,2,.268,.307,.416,.724,0.6
Tike Redman CF,135,319,33,80,12,4,2,26,106,19,27,4,.251,.292,.332,.625,-0.9
Humberto Cota C,93,297,29,72,20,1,7,43,115,17,80,0,.242,.285,.387,.672,0.1
Ryan Doumit LF,75,231,25,59,13,1,6,35,92,11,48,2,.255,.324,.398,.722,0.3
Craig Wilson 1B,59,197,23,52,14,1,5,22,83,30,69,3,.264,.387,.421,.808,0.4
Brad Eldred 1B,55,190,23,42,9,0,12,27,87,13,77,1,.221,.279,.458,.737,-0.7
Ty Wigginton 3B,57,155,20,40,9,1,7,25,72,14,30,0,.258,.324,.465,.788,-0.8
Chris Duffy CF,39,126,22,43,4,2,1,9,54,7,22,2,.341,.385,.429,.814,1.3
Nate McLouth LF,41,109,20,28,6,0,5,12,49,3,20,2,.257,.305,.450,.755,0.5
David Ross C *,40,108,9,24,8,0,3,15,41,6,24,0,.222,.263,.380,.642,0.0
Bobby Hill 3B,58,93,12,25,6,0,0,11,31,9,17,0,.269,.343,.333,.676,-0.1
Michael Restovich RF *,52,84,10,18,3,1,2,5,29,8,24,0,.214,.283,.345,.628,-0.3
Kip Wells SP,34,57,4,9,1,0,1,2,13,0,26,0,.158,.172,.228,.400,0.1
Mark Redman SP,30,53,1,6,0,0,0,2,6,3,21,0,.113,.161,.113,.274,-0.3
Josh Fogg RP,34,47,3,5,1,0,0,3,6,3,14,0,.106,.160,.128,.288,-0.1
Dave Williams SP,25,42,2,5,1,0,0,4,6,1,21,0,.119,.136,.143,.279,-0.1
Oliver Perez RP,20,33,1,6,0,0,0,3,6,1,11,1,.182,.200,.182,.382,0.1
Jose Bautista RF,11,28,3,4,1,0,0,1,5,3,7,1,.143,.226,.179,.404,-0.3
Zach Duke RP,14,28,1,4,0,0,0,1,4,2,10,0,.143,.194,.143,.336,0.0
J.J. Furmaniak SS,13,26,3,5,1,1,0,1,8,4,4,0,.192,.300,.308,.608,0.1
Benito Santiago C,6,23,1,6,1,1,0,0,9,0,3,0,.261,.261,.391,.652,-0.1
Jody Gerut CF *,4,18,2,4,1,0,0,2,5,0,3,0,.222,.222,.278,.500,-0.1
Paul Maholm RP,6,15,1,2,0,0,0,0,2,1,6,0,.133,.188,.133,.321,-0.1
Ryan Vogelsong SP,44,9,0,1,1,0,0,0,2,0,4,0,.111,.200,.222,.422,0.0
Ian Snell SP,15,8,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Ray Sadler OF,3,8,1,2,0,0,1,1,5,0,1,0,.250,.250,.625,.875,-0.1
Salomon Torres RP,78,4,0,2,0,0,0,0,2,0,2,0,.500,.500,.500,1.000,0.1
Ronny Paulino C,2,4,1,2,0,0,0,0,2,1,0,0,.500,.600,.500,1.100,0.1
Alfredo Amézaga SS *,3,3,1,0,0,0,0,0,0,1,0,1,.000,.250,.000,.250,-0.1
Rick White RP,71,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jose Mesa RP,55,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Brian Meadows RP,65,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tom Gorzelanny RP,3,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Mike Gonzalez RP,51,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
John Grabow RP,63,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Johnston RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bryan Bullington RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Capps RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5573,680,1445,292,38,139,656,2230,471,1092,73,.259,.322,.400,.723,
