Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Andy LaRoche 3B,150,524,64,135,29,5,12,64,210,50,84,3,.258,.330,.401,.731,2.1
Andrew McCutchen CF,108,433,74,124,26,9,12,54,204,54,83,22,.286,.365,.471,.836,2.2
Brandon Moss RF,133,385,47,91,20,4,7,41,140,34,84,1,.236,.304,.364,.668,-0.6
Freddy Sanchez 2B *,86,355,45,105,28,3,6,34,157,20,60,5,.296,.334,.442,.776,1.5
Delwyn Young 2B,124,354,40,94,16,2,7,43,135,29,90,2,.266,.326,.381,.707,-0.7
Adam LaRoche DH *,87,324,46,80,25,1,12,40,143,41,81,2,.247,.329,.441,.770,0.1
Garrett Jones RF,82,314,45,92,21,1,21,44,178,40,76,10,.293,.372,.567,.938,3.1
Ryan Doumit LF,75,280,31,70,16,0,10,38,116,20,49,4,.250,.299,.414,.714,1.3
Nyjer Morgan CF *,71,278,39,77,6,5,2,27,99,29,49,18,.277,.351,.356,.707,1.1
Jack Wilson SS *,75,266,26,71,18,1,4,31,103,15,31,2,.267,.304,.387,.691,3.0
Lastings Milledge LF *,58,220,20,64,11,0,4,20,87,12,37,6,.291,.333,.395,.729,0.4
Jason Jaramillo C,63,206,20,52,14,0,3,26,75,17,33,1,.252,.309,.364,.673,-0.3
Ramon Vazquez SS,101,204,17,47,7,0,1,16,57,31,47,1,.230,.335,.279,.614,-0.5
Nate McLouth LF *,45,168,27,43,7,1,9,34,79,21,29,7,.256,.349,.470,.819,1.6
Steve Pearce 1B,60,165,19,34,13,1,4,16,61,21,43,1,.206,.296,.370,.665,-0.1
Ronny Cedeno SS *,46,155,17,40,4,1,5,21,61,9,29,2,.258,.307,.394,.701,0.3
Robinzon Diaz C,41,129,9,36,7,0,1,19,46,3,9,0,.279,.307,.357,.663,0.4
Eric Hinske 1B *,54,106,18,27,9,0,1,11,39,17,27,0,.255,.373,.368,.741,0.4
Craig Monroe LF,34,79,8,17,2,0,3,16,28,7,21,0,.215,.287,.354,.642,-0.3
Luis Cruz 3B,27,70,5,15,1,0,0,2,16,6,7,0,.214,.282,.229,.511,-0.2
Zach Duke RP,33,60,1,12,2,0,0,5,14,4,18,0,.200,.246,.233,.479,0.5
Ross Ohlendorf RP,29,59,1,4,0,0,0,0,4,1,23,0,.068,.083,.068,.151,-0.5
Paul Maholm RP,31,58,1,4,1,0,1,2,8,3,36,0,.069,.115,.138,.253,-0.4
Brian Bixler SS,18,44,5,10,5,0,0,3,15,2,26,1,.227,.261,.341,.602,-0.3
Neil Walker 1B,17,36,5,7,1,0,0,0,8,4,11,1,.194,.275,.222,.497,-0.6
Charlie Morton SP,18,31,1,4,0,0,0,1,4,0,15,0,.129,.129,.129,.258,-0.1
Ian Snell SP *,16,23,0,4,0,0,0,1,4,0,10,0,.174,.174,.174,.348,0.0
Jeff Salazar LF,21,23,1,1,0,0,0,1,1,3,7,1,.043,.154,.043,.197,-0.3
Jeff Karstens SP,39,22,2,1,0,0,0,0,1,2,12,0,.045,.160,.045,.205,0.0
Kevin Hart SP *,10,16,1,2,0,0,0,1,2,3,4,0,.125,.263,.125,.388,0.1
Daniel McCutchen SP,6,11,1,1,0,0,0,1,1,1,3,0,.091,.167,.091,.258,0.0
Virgil Vasquez SP,14,10,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.2
Tom Gorzelanny RP *,9,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Chris Bootcheck RP,13,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Sean Burnett RP *,38,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Steven Jackson RP,40,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jesse Chavez RP,73,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Joel Hanrahan RP *,33,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
John Grabow RP *,45,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Evan Meek RP,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Eric Hacker RP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
José E Ascanio RP *,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Phil Dumatrait SP,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Capps RP,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Craig Hansen RP,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Donnie Veal RP,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Anthony Claggett RP *,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Denny Bautista SP,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tyler Yates RP,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,161,5417,636,1364,289,34,125,612,2096,499,1142,90,.252,.318,.387,.705,
