Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Starling Marte CF,145,559,81,155,32,5,20,72,257,35,109,33,.277,.327,.460,.787,3.7
Corey Dickerson LF,135,504,65,151,35,7,13,55,239,21,80,8,.300,.330,.474,.804,3.8
Josh Bell 1B,148,501,74,131,31,4,12,62,206,77,104,2,.261,.357,.411,.768,0.8
Gregory Polanco RF,130,461,75,117,32,6,23,81,230,61,117,12,.254,.340,.499,.839,1.9
Colin Moran 3B,144,415,49,115,19,1,11,58,169,39,82,0,.277,.340,.407,.747,1.0
Jordy Mercer SS,117,394,43,99,29,2,6,39,150,32,87,2,.251,.315,.381,.696,0.1
Josh Harrison 2B,97,344,41,86,13,1,8,37,125,18,68,3,.250,.293,.363,.656,0.3
Francisco Cervelli C,104,332,39,86,15,3,12,57,143,51,84,2,.259,.378,.431,.809,2.6
Adam Frazier 2B,113,318,52,88,23,2,10,35,145,29,53,1,.277,.342,.456,.798,2.7
Elias Diaz C,82,252,33,72,12,0,10,34,114,21,40,0,.286,.339,.452,.792,1.6
David Freese 1B *,94,241,29,68,10,1,9,42,107,18,56,0,.282,.336,.444,.780,1.5
Austin Meadows DH *,49,154,16,45,8,2,5,13,72,8,35,4,.292,.327,.468,.795,-0.1
Sean Rodriguez 3B,66,150,21,25,5,1,5,19,47,22,60,1,.167,.277,.313,.591,-0.4
Jose Osuna 3B,51,106,14,24,9,0,3,11,42,3,22,0,.226,.252,.396,.648,-0.1
Jordan Luplow RF,37,92,16,17,1,3,3,7,33,10,18,2,.185,.272,.359,.631,0.3
Kevin Newman SS,31,91,7,19,2,0,0,6,21,4,23,0,.209,.247,.231,.478,-0.9
Max Moroff SS,26,59,7,11,1,0,3,9,21,7,24,0,.186,.284,.356,.640,0.0
Pablo Reyes LF,18,58,9,17,2,0,3,7,28,5,11,0,.293,.349,.483,.832,0.3
Jameson Taillon SP,30,57,0,4,1,0,0,3,5,1,22,0,.070,.086,.088,.174,-0.3
Ivan Nova SP,27,53,1,1,0,0,0,0,1,0,30,0,.019,.019,.019,.038,-0.6
Adeiny Hechavarria 2B *,15,43,2,10,4,0,1,3,17,3,11,0,.233,.277,.395,.672,-0.1
Trevor Williams SP,28,43,3,5,0,0,0,0,5,2,13,0,.116,.156,.116,.272,-0.1
Kevin Kramer SS,21,37,5,5,0,0,0,4,5,2,20,0,.135,.175,.135,.310,-0.5
Jacob Stallings C,14,37,2,8,0,0,0,5,8,3,9,0,.216,.268,.216,.485,-0.1
Joe Musgrove SP,19,31,2,5,1,0,0,0,6,0,12,0,.161,.161,.194,.355,0.1
Nick Kingham RP,18,23,1,2,1,0,0,4,3,1,10,0,.087,.160,.130,.290,0.0
Chad Kuhl SP,17,21,2,3,0,0,0,1,3,0,5,0,.143,.143,.143,.286,0.0
Steven Brault RP,43,20,0,3,1,0,0,0,4,1,5,0,.150,.190,.200,.390,0.1
Chris Archer SP,9,17,0,2,1,0,0,0,3,0,6,0,.118,.118,.176,.294,-0.1
Jung Ho Kang 3B,3,6,0,2,0,0,0,0,2,0,1,0,.333,.333,.333,.667,0.0
Clay Holmes RP,11,6,1,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Ryan Lavarnway C,6,6,1,4,1,0,0,1,5,0,1,0,.667,.667,.833,1.500,0.2
Tyler Glasnow SP,32,3,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,0.0
Alex McRae RP,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Casey Sadler RP,2,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Michael Feliz RP,44,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Richard Rodriguez RP,61,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Christopher Bostick 2B *,2,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Enny Romero RP,2,1,1,1,1,0,0,0,2,0,0,0,1.000,1.000,2.000,3.000,0.1
Tanner Anderson RP,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Felipe Vazquez RP,64,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Total,161,5447,692,1381,290,38,157,665,2218,474,1229,70,.254,.317,.407,.725,
