Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Jeff Francoeur LF,155,599,70,143,33,3,11,71,215,39,111,0,.239,.294,.359,.653,-1.9
Kelly Johnson 2B,150,547,86,157,39,6,12,69,244,52,113,11,.287,.349,.446,.795,2.0
Yunel Escobar 3B,136,514,71,148,24,2,10,60,206,59,62,2,.288,.366,.401,.766,3.2
Brian McCann C,145,509,68,153,42,1,23,87,266,57,64,5,.301,.373,.523,.896,5.3
Chipper Jones 3B,128,439,82,160,24,1,22,75,252,90,61,4,.364,.470,.574,1.044,7.1
Gregor Blanco LF,144,430,52,108,14,4,1,38,133,74,99,13,.251,.366,.309,.676,0.7
Mark Teixeira 1B *,103,381,63,108,27,0,20,78,195,65,70,0,.283,.390,.512,.902,3.9
Mark Kotsay LF *,88,318,39,92,17,3,6,37,133,25,34,2,.289,.340,.418,.758,0.9
Omar Infante 2B,96,317,45,93,24,3,3,40,132,22,44,0,.293,.338,.416,.755,1.9
Martin Prado 1B,78,228,36,73,18,4,2,33,105,21,29,3,.320,.377,.461,.838,1.5
Greg Norton LF *,111,171,27,42,10,0,7,31,73,31,40,0,.246,.361,.427,.788,-0.1
Casey Kotchman 1B *,43,152,18,36,4,1,2,20,48,18,16,0,.237,.331,.316,.647,-0.4
Josh Anderson CF,40,136,21,40,7,1,3,12,58,8,33,10,.294,.338,.426,.764,1.2
Matt Diaz LF,43,135,9,33,2,0,2,14,41,3,32,4,.244,.264,.304,.568,-1.0
Brandon Jones LF,41,116,16,31,10,1,1,17,46,7,28,1,.267,.312,.397,.709,-0.3
Ruben Gotay 2B,88,102,10,24,5,0,2,8,35,13,32,1,.235,.322,.343,.665,0.0
Brent Lillibridge SS,29,80,9,16,6,1,1,8,27,3,23,2,.200,.238,.338,.576,-0.4
Corky Miller C,31,60,4,5,0,0,1,5,8,5,15,0,.083,.152,.133,.285,-0.2
Jair Jurrjens SP,37,58,7,6,0,1,0,0,8,6,18,0,.103,.188,.138,.325,0.2
Clint Sammons C,23,54,2,8,0,0,1,4,11,5,12,0,.148,.220,.204,.424,-0.8
Jorge Campillo SP,39,45,4,8,1,0,0,2,9,1,16,0,.178,.196,.200,.396,0.1
Tim Hudson SP,23,41,2,6,1,0,0,2,7,1,14,0,.146,.167,.171,.337,-0.1
Jo-Jo Reyes RP,25,30,2,4,2,0,0,2,6,1,8,0,.133,.161,.200,.361,-0.1
Mike Hampton SP,13,24,3,5,2,0,0,4,7,2,11,0,.208,.269,.292,.561,0.3
Tom Glavine SP,14,19,2,2,0,0,0,1,2,3,5,0,.105,.227,.105,.333,0.0
Charlie Morton SP,16,17,0,1,1,0,0,0,2,0,9,0,.059,.059,.118,.176,-0.3
Jason Perry OF,4,17,0,2,0,1,0,1,4,0,4,0,.118,.118,.235,.353,-0.5
Brayan Pena C,14,14,3,4,1,0,0,0,5,1,2,0,.286,.333,.357,.690,0.1
Jeff Bennett RP,72,9,0,2,1,0,0,1,3,2,2,0,.222,.364,.333,.697,0.2
Buddy Carlyle RP,45,9,1,2,0,0,0,0,2,1,1,0,.222,.300,.222,.522,0.1
John Smoltz SP,6,8,0,0,0,0,0,1,0,0,2,0,.000,.000,.000,.000,-0.1
James Parr SP,6,8,1,2,1,0,0,0,3,2,4,0,.250,.400,.375,.775,0.1
Chuck James RP,7,8,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.1
Manny Acosta RP,46,5,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Blaine Boyer RP,76,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Mike Gonzalez RP,36,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Vladimir Nunez RP,23,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Julian Tavarez RP *,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Francisley Bueno RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Elmer Dessens RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chris Resop RP,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Phil Stockman RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Will Ohman RP,83,0,0,0,0,0,0,0,0,1,0,0,.000,1.000,.000,1.000,0.0
Matt DeSalvo RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jorge Julio RP *,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Peter Moylan RP,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Royce Ring RP,42,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jeff Ridgway RP,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rafael Soriano RP,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5604,753,1514,316,33,130,721,2286,618,1023,58,.270,.345,.408,.753,
