Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Andruw Jones LF,154,570,85,149,34,4,29,91,278,71,147,6,.261,.345,.488,.833,2.9
Rafael Furcal 2B,143,563,103,157,24,5,14,59,233,58,71,29,.279,.344,.414,.758,3.1
J.D. Drew RF,145,518,118,158,28,8,31,93,295,118,116,12,.305,.436,.569,1.006,8.1
Chipper Jones 3B,137,472,69,117,20,1,30,96,229,84,96,2,.248,.362,.485,.847,3.7
Johnny Estrada C,134,462,56,145,36,0,9,76,208,39,66,0,.314,.378,.450,.828,1.8
Marcus Giles 2B,102,379,61,118,22,2,8,48,168,36,70,17,.311,.378,.443,.821,3.1
Adam LaRoche DH,110,324,45,90,27,1,13,45,158,27,78,0,.278,.333,.488,.821,1.0
Julio Franco 1B,125,320,37,99,18,3,6,57,141,36,68,4,.309,.378,.441,.818,1.0
Mark DeRosa 2B,118,309,33,74,16,0,3,31,99,23,53,1,.239,.293,.320,.614,-1.2
Nick Green SS,95,264,40,72,15,3,3,26,102,12,63,1,.273,.312,.386,.698,-0.6
Eli Marrero LF,90,250,37,80,18,1,10,40,130,23,50,4,.320,.374,.520,.894,2.1
Charles Thomas LF,83,236,35,68,8,4,7,31,105,21,45,3,.288,.368,.445,.813,1.1
Eddie Perez C,74,170,14,39,12,0,3,13,60,11,29,0,.229,.286,.353,.639,0.3
Dewayne Wise CF,77,162,24,37,9,4,6,17,72,9,28,6,.228,.272,.444,.716,0.0
Jesse Garcia 2B,50,115,14,29,4,1,1,10,38,1,16,1,.252,.265,.330,.595,-0.8
Mike Hessman 1B,29,69,8,9,3,0,2,5,18,1,24,0,.130,.155,.261,.416,-0.8
John Thomson SP,33,66,3,13,1,0,0,4,14,0,24,0,.197,.197,.212,.409,0.1
Mike Hampton SP,36,64,7,11,3,0,2,7,20,3,23,0,.172,.209,.313,.521,0.4
Russ Ortiz RP,34,59,1,6,2,0,0,1,8,1,17,0,.102,.131,.136,.267,-0.2
Jaret Wright SP,32,57,4,6,1,0,1,4,10,2,33,0,.105,.136,.175,.311,-0.2
Wilson Betemit SS,22,47,2,8,0,0,0,3,8,4,16,0,.170,.231,.170,.401,-0.5
Paul Byrd SP,19,30,2,6,0,0,0,4,6,5,7,0,.200,.314,.200,.514,0.3
Damon Hollins LF,7,22,3,8,2,0,0,5,10,0,4,0,.364,.364,.455,.818,0.2
Horacio Ramirez RP,11,21,0,2,0,0,0,1,2,0,5,0,.095,.095,.095,.190,-0.1
Travis Smith RP,16,8,0,1,0,0,0,0,1,0,1,0,.125,.125,.125,.250,0.0
Juan Cruz RP,50,5,1,1,1,0,0,0,2,1,3,0,.200,.333,.400,.733,0.1
Jose Capellan SP,3,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
John Smoltz SP,73,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Tim Drew P,12,2,1,0,0,0,0,0,0,1,1,0,.000,.333,.000,.333,0.0
Antonio Alfonseca RP,79,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Sam McConnell RP,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tom Martin RP *,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Will Cunnane RP,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dan Meyer RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kevin Gryboski RP,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Armando Almanza RP,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chris Reitsma RP,84,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
C.J. Nitkowski RP *,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Roman Colon RP,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5570,803,1503,304,37,178,767,2415,587,1158,86,.270,.343,.434,.777,
