Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Ozzie Albies 2B,160,640,102,189,43,8,24,86,320,54,112,15,.295,.352,.500,.852,4.8
Ronald Acuna Jr. RF,156,626,127,175,22,2,41,101,324,76,188,37,.280,.365,.518,.883,5.5
Freddie Freeman 1B,158,597,113,176,34,2,38,121,328,87,127,6,.295,.389,.549,.938,4.4
Josh Donaldson 3B,155,549,96,142,33,0,37,94,286,100,155,4,.259,.379,.521,.900,6.1
Dansby Swanson SS,127,483,77,121,26,3,17,65,204,51,124,10,.251,.325,.422,.748,0.9
Nick Markakis LF,116,414,61,118,25,2,9,62,174,47,59,2,.285,.356,.420,.776,0.8
Brian McCann C,85,277,28,69,9,0,12,45,114,31,53,0,.249,.323,.412,.734,0.3
Austin Riley 3B,80,274,41,62,11,1,18,49,129,16,108,0,.226,.279,.471,.750,0.1
Tyler Flowers C,85,271,36,62,11,3,11,34,112,31,105,0,.229,.319,.413,.733,-0.1
Johan Camargo 3B,98,232,31,54,12,1,7,32,89,15,43,1,.233,.279,.384,.663,-0.7
Matt Joyce RF,129,200,32,59,10,0,7,23,90,38,45,0,.295,.408,.450,.858,0.9
Ender Inciarte CF,65,199,30,49,11,2,5,24,79,26,41,7,.246,.343,.397,.740,0.6
Charlie Culberson SS,108,135,14,35,5,2,5,20,59,6,44,0,.259,.294,.437,.731,0.1
Adam Duvall LF,41,120,17,32,4,1,10,19,68,7,39,0,.267,.315,.567,.882,0.6
Rafael Ortega LF,34,88,7,18,3,0,2,10,27,8,22,3,.205,.271,.307,.578,-0.4
Adeiny Hechavarria 2B *,24,61,14,20,5,1,4,15,39,6,15,0,.328,.400,.639,1.039,1.1
Max Fried SP,38,56,11,11,4,0,0,4,15,5,16,0,.196,.262,.268,.530,0.3
Julio Teheran SP,33,55,1,6,1,0,0,4,7,0,24,0,.109,.107,.127,.234,-0.3
Mike Soroka SP,27,52,2,4,0,0,0,3,4,2,22,0,.077,.143,.077,.220,-0.1
Billy Hamilton CF *,26,41,9,11,2,0,0,3,13,7,13,4,.268,.375,.317,.692,-0.2
Dallas Keuchel SP,19,38,0,5,1,0,0,2,6,1,28,0,.132,.154,.158,.312,-0.1
Mike Foltynewicz SP,19,35,1,2,0,0,0,1,2,0,19,0,.057,.057,.057,.114,-0.4
Francisco Cervelli C *,14,32,4,9,5,1,2,7,22,4,10,0,.281,.378,.688,1.066,0.4
Kevin Gausman SP,16,27,1,1,0,0,0,0,1,0,18,0,.037,.037,.037,.074,-0.3
Alex Jackson C,4,13,0,0,0,0,0,0,0,1,5,0,.000,.133,.000,.133,-0.3
Bryse Wilson SP,6,9,0,2,0,0,0,0,2,0,6,0,.222,.222,.222,.444,0.0
Touki Toussaint SP,23,9,0,0,0,0,0,0,0,0,7,0,.000,.000,.000,.000,-0.1
Sean Newcomb RP,52,8,0,0,0,0,0,0,0,0,7,0,.000,.000,.000,.000,-0.1
Josh Tomlin RP,47,6,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Kyle Wright SP,7,6,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.1
Chad Sobotka RP,30,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Wes Parsons RP *,16,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jeremy Walker RP,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jacob Webb RP,35,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
John Ryan Murphy C *,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Shane Carle RP,5,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Dan Winkler RP,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5560,855,1432,277,29,249,824,2514,619,1467,89,.258,.336,.452,.789,
