Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Rafael Furcal 2B,154,616,100,175,31,11,12,58,264,62,78,46,.284,.348,.429,.777,6.3
Andruw Jones LF,160,586,95,154,24,3,51,128,337,64,112,5,.263,.347,.575,.922,6.5
Marcus Giles 2B,152,577,104,168,45,4,15,63,266,64,108,16,.291,.365,.461,.826,3.7
Adam LaRoche DH,141,451,53,117,28,0,20,78,205,39,87,0,.259,.320,.455,.775,-1.0
Chipper Jones 3B,109,358,66,106,30,0,21,72,199,72,56,5,.296,.412,.556,.968,3.9
Johnny Estrada C,105,357,31,93,26,0,4,39,131,20,38,0,.261,.303,.367,.670,0.0
Ryan Langerhans 1B,128,326,48,87,22,3,8,42,139,37,75,0,.267,.348,.426,.774,2.4
Kelly Johnson 2B,87,290,46,70,12,3,9,40,115,40,75,2,.241,.334,.397,.731,1.3
Jeff Francoeur LF,70,257,41,77,20,1,14,45,141,11,58,3,.300,.336,.549,.884,3.0
Wilson Betemit SS,115,246,36,75,12,4,4,20,107,22,55,1,.305,.359,.435,.794,1.4
Julio Franco 1B,108,233,30,64,12,1,9,42,105,27,57,4,.275,.348,.451,.799,-0.1
Brian Jordan 1B,76,231,25,57,8,2,3,24,78,14,46,2,.247,.295,.338,.632,-0.2
Brian McCann C,59,180,20,50,7,0,5,23,72,18,26,1,.278,.345,.400,.745,0.2
Pete Orr 3B,112,150,32,45,8,1,1,8,58,6,23,7,.300,.331,.387,.718,0.5
Raul Mondesi RF,41,142,17,30,7,1,4,17,51,12,35,0,.211,.271,.359,.630,-0.4
Horacio Ramirez RP,34,73,4,16,3,0,0,2,19,1,17,0,.219,.230,.260,.490,0.2
John Smoltz SP,33,68,1,10,2,1,0,3,14,3,26,0,.147,.183,.206,.389,0.0
Tim Hudson SP,29,65,2,9,2,1,0,6,13,3,26,0,.138,.176,.200,.376,-0.1
Andy Marte 3B,24,57,3,8,2,1,0,4,12,7,13,0,.140,.227,.211,.438,-1.4
Brayan Pena C,18,39,2,7,2,0,0,4,9,1,7,0,.179,.200,.231,.431,-0.7
Eddie Perez C,16,38,3,8,2,0,2,6,16,1,5,0,.211,.231,.421,.652,0.0
Todd Hollandsworth LF *,24,35,3,6,0,0,1,1,9,5,13,0,.171,.275,.257,.532,-0.1
Jorge Sosa RP,45,31,1,3,0,0,0,0,3,1,15,0,.097,.125,.097,.222,-0.1
Mike Hampton SP,12,25,4,8,1,0,1,1,12,0,9,0,.320,.346,.480,.826,0.4
John Thomson SP,17,25,2,5,2,0,0,2,7,2,12,0,.200,.259,.280,.539,0.2
Kyle Davies RP,21,15,0,3,0,0,0,4,3,2,3,0,.200,.278,.200,.478,0.1
Roman Colon RP *,23,7,0,0,0,0,0,0,0,0,5,0,.000,.000,.000,.000,-0.1
Seth Greisinger SP,1,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Chris Reitsma RP,76,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jorge Vasquez RP,7,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Dan Kolb RP,65,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Joey Devine RP,5,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Chuck James RP,2,1,0,1,0,0,0,1,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Adam Bernero RP,36,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Frank Brooks RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tom Martin RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
John Foster RP,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jim Brower RP *,37,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Anthony Lerew SP,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kyle Farnsworth RP *,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Macay McBride RP,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kevin Gryboski RP *,31,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jay Powell RP,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Blaine Boyer RP,43,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Childers RP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5486,769,1453,308,37,184,733,2387,534,1084,92,.265,.333,.435,.768,
