Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Rafael Furcal 2B,156,664,130,194,35,10,15,61,294,60,76,25,.292,.352,.443,.794,4.9
Andruw Jones LF,156,595,101,165,28,2,36,116,305,53,125,4,.277,.338,.513,.851,4.6
Gary Sheffield LF,155,576,126,190,37,2,39,132,348,86,55,18,.330,.419,.604,1.023,6.6
Chipper Jones 3B,153,555,103,169,33,2,27,106,287,94,83,2,.305,.402,.517,.920,4.2
Marcus Giles 2B,145,551,101,174,49,2,21,69,290,59,80,14,.316,.390,.526,.917,7.7
Vinny Castilla 3B,147,542,65,150,28,3,22,76,250,26,86,1,.277,.310,.461,.771,1.6
Javy Lopez C,129,457,89,150,29,3,43,109,314,33,90,0,.328,.378,.687,1.065,6.6
Robert Fick 1B,126,409,52,110,26,1,11,80,171,42,47,1,.269,.335,.418,.753,0.4
Mark DeRosa 2B,103,266,40,70,14,0,6,22,102,16,49,1,.263,.316,.383,.699,-0.1
Julio Franco 1B,103,197,28,58,12,2,5,31,89,25,43,0,.294,.372,.452,.824,0.2
Darren Bragg LF,104,162,21,39,5,1,0,9,46,13,38,2,.241,.305,.284,.589,-1.5
Henry Blanco C,55,151,11,30,8,0,1,13,41,10,21,0,.199,.252,.272,.523,-1.2
Matt Franco 1B,112,134,11,33,5,0,3,15,47,11,26,0,.246,.299,.351,.650,-0.5
Russ Ortiz RP,35,70,6,18,4,0,2,10,28,4,17,0,.257,.303,.400,.703,1.0
Greg Maddux SP,37,68,2,10,3,0,0,2,13,1,21,0,.147,.157,.191,.348,-0.1
Horacio Ramirez RP,29,61,3,6,0,1,0,2,8,0,12,0,.098,.098,.131,.230,-0.2
Mike Hampton SP,32,60,6,11,2,1,2,8,21,5,13,0,.183,.246,.350,.596,0.6
Shane Reynolds SP,30,54,0,5,0,0,0,3,5,1,26,0,.093,.109,.093,.202,-0.5
Johnny Estrada C,16,36,2,11,0,0,0,2,11,0,3,0,.306,.359,.306,.665,0.0
Mike Hessman 1B,19,21,2,6,2,0,2,3,14,5,6,0,.286,.423,.667,1.090,0.4
Ryan Langerhans 1B,16,15,2,4,0,0,0,0,4,0,6,0,.267,.267,.267,.533,-0.1
Jesse Garcia 2B,13,10,6,4,0,1,0,2,6,0,1,0,.400,.400,.600,1.000,0.1
Trey Hodges RP,52,5,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.1
Jung Keun Bong RP,44,5,0,0,0,0,0,0,0,1,2,0,.000,.167,.000,.167,0.0
Jason Marquis SP,21,2,0,1,1,0,0,1,2,0,0,0,.500,.500,1.000,1.500,0.1
John Smoltz SP,62,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kevin Gryboski RP,64,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Kent Mercker RP *,18,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Joe Dawley P,5,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Will Cunnane RP,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Darren Holmes RP,48,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Roberto Hernandez RP,66,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jaret Wright SP *,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ray King RP,80,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5670,907,1608,321,31,235,872,2696,545,933,68,.284,.349,.475,.824,
