Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Yunel Escobar 3B,141,528,89,158,26,2,14,76,230,57,62,5,.299,.377,.436,.812,4.0
Garret Anderson LF,135,496,52,133,27,0,13,61,199,27,73,1,.268,.303,.401,.705,-1.6
Brian McCann C,138,488,63,137,35,1,21,94,237,49,83,4,.281,.349,.486,.834,3.0
Chipper Jones 3B,143,488,80,129,23,2,18,71,210,101,89,4,.264,.388,.430,.818,2.1
Martin Prado 1B,128,450,64,138,38,0,11,49,209,36,59,1,.307,.358,.464,.822,2.8
Matt Diaz LF,125,371,56,116,18,4,13,58,181,35,90,12,.313,.390,.488,.878,1.5
Nate McLouth LF *,84,339,59,87,20,1,11,36,142,47,70,12,.257,.354,.419,.773,1.7
Jeff Francoeur LF *,82,304,32,76,12,2,5,35,107,12,46,5,.250,.282,.352,.634,-0.4
Kelly Johnson 2B,106,303,47,68,20,3,8,29,118,32,54,7,.224,.303,.389,.692,0.0
Casey Kotchman 1B *,87,298,28,84,20,0,6,41,122,32,28,0,.282,.354,.409,.764,0.9
Adam LaRoche DH *,57,212,30,69,11,1,12,40,118,28,59,0,.325,.401,.557,.957,1.9
Omar Infante 2B,70,203,24,62,9,1,2,27,79,19,28,2,.305,.361,.389,.750,0.8
Jordan Schafer RP,50,167,18,34,8,0,2,8,48,27,63,2,.204,.313,.287,.600,-1.7
David Ross C,54,128,18,35,9,0,7,20,65,21,39,0,.273,.380,.508,.888,1.9
Ryan Church RF *,44,127,20,33,12,0,2,18,51,16,22,0,.260,.347,.402,.749,0.9
Diory Hernandez SS,33,85,6,12,3,0,1,6,18,6,22,0,.141,.198,.212,.410,-1.0
Greg Norton LF,95,76,3,11,2,0,0,7,13,20,20,0,.145,.330,.171,.501,-0.3
Javier Vazquez SP,37,68,6,12,3,0,0,3,15,3,14,0,.176,.211,.221,.432,0.4
Jair Jurrjens SP,36,65,7,8,2,0,0,4,10,8,24,0,.123,.219,.154,.373,0.2
Brooks Conrad 2B,30,54,7,11,1,2,2,8,22,3,14,0,.204,.259,.407,.666,-0.2
Derek Lowe RP,34,54,6,12,0,0,0,1,12,4,16,0,.222,.276,.222,.498,0.5
Gregor Blanco LF,24,43,5,8,0,1,0,1,10,4,9,2,.186,.255,.233,.488,-0.1
Kenshin Kawakami SP,34,41,0,4,0,0,0,0,4,3,13,0,.098,.159,.098,.257,-0.2
Tommy Hanson SP,21,37,2,2,0,0,0,1,2,1,20,0,.054,.079,.054,.133,-0.4
Reid Gorecki LF,31,25,6,5,0,0,0,3,5,1,12,1,.200,.222,.200,.422,-0.3
Barbaro Canizares 1B,5,21,1,4,1,0,0,0,5,0,6,0,.190,.190,.238,.429,-0.4
Brandon Jones LF,5,13,2,4,0,0,0,1,4,4,3,0,.308,.471,.308,.778,0.1
Kris Medlen SP,39,13,0,0,0,0,0,0,0,0,7,0,.000,.000,.000,.000,-0.2
Tim Hudson SP,7,12,2,4,0,0,1,2,7,2,1,0,.333,.429,.583,1.012,0.4
Clint Sammons C,6,11,1,2,0,0,0,0,2,1,3,0,.182,.250,.182,.432,-0.1
Jo-Jo Reyes RP,6,9,1,1,0,0,0,0,1,2,7,0,.111,.273,.111,.384,0.1
Peter Moylan RP,87,3,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,0.0
Jeff Bennett RP *,33,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.1
Buddy Carlyle RP,17,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Eric O'Flaherty RP,78,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Manny Acosta RP,36,1,0,0,0,0,0,0,0,1,1,0,.000,.500,.000,.500,0.0
James Parr SP,8,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jorge Campillo SP,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Gonzalez RP,80,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brian Barton LF,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jairo Asencio RP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Boone Logan RP,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Vladimir Nunez RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Blaine Boyer RP *,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rafael Soriano RP,77,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5539,735,1459,300,20,149,700,2246,602,1064,58,.263,.339,.405,.744,
