Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Eduardo Escobar 3B,158,636,94,171,29,10,35,118,325,50,130,5,.269,.320,.511,.831,0.0
Ketel Marte 2B,145,569,97,187,36,9,32,92,337,53,86,10,.329,.389,.592,.981,0.0
Nick Ahmed SS,159,556,79,141,33,6,19,82,243,52,113,8,.254,.316,.437,.753,0.0
Christian Walker 1B,152,529,86,137,26,1,29,73,252,67,155,8,.259,.348,.476,.825,0.0
Adam Jones RF,137,485,66,126,25,1,16,67,201,31,101,2,.260,.313,.414,.728,0.0
Jarrod Dyson CF,130,400,65,92,11,2,7,27,128,47,86,30,.230,.313,.320,.633,0.0
David Peralta LF,99,382,48,105,29,3,12,57,176,35,87,0,.275,.343,.461,.804,1.9
Carson Kelly C,111,314,46,77,19,0,18,47,150,48,79,0,.245,.348,.478,.826,0.0
Wilmer Flores 2B,89,265,31,84,18,0,9,37,129,15,31,0,.317,.361,.487,.848,0.0
Tim Locastro LF,91,212,38,53,12,2,1,17,72,14,44,17,.250,.357,.340,.697,0.0
Ildemaro Vargas 2B,92,201,25,54,9,1,6,24,83,9,24,1,.269,.299,.413,.712,0.3
Jake Lamb 3B,78,187,26,36,8,2,6,30,66,32,55,1,.193,.323,.353,.676,-0.3
Alex Avila C,63,164,22,34,8,0,9,24,69,36,68,1,.207,.353,.421,.774,1.4
Josh Rojas 3B,41,138,17,30,7,0,2,16,43,18,41,4,.217,.312,.312,.624,0.0
Kevin Cron 1B,39,71,12,15,4,0,6,16,37,4,28,0,.211,.269,.521,.790,0.1
Blake Swihart C *,31,66,9,9,0,0,3,9,18,4,29,0,.136,.186,.273,.458,-0.9
John Ryan Murphy C *,25,62,9,11,3,0,4,7,26,6,28,0,.177,.250,.419,.669,0.2
Robbie Ray SP,31,55,1,4,0,0,0,3,4,0,28,0,.073,.073,.073,.145,-0.6
Merrill Kelly SP,30,52,3,1,0,0,0,2,1,2,25,0,.019,.056,.019,.075,-0.6
Zack Greinke SP *,24,48,7,13,4,1,3,8,28,2,11,1,.271,.300,.583,.883,0.9
Caleb Joseph C,20,38,5,8,2,0,0,3,10,1,10,0,.211,.250,.263,.513,0.0
Abraham Almonte RF,17,31,11,9,3,1,1,4,17,7,8,0,.290,.421,.548,.969,0.5
Alex Young SP,17,25,1,1,0,0,0,0,1,0,18,0,.040,.040,.040,.080,0.0
Domingo Leyba 2B,21,25,6,7,2,1,0,5,11,4,9,0,.280,.367,.440,.807,0.2
Taylor Clarke SP,21,24,2,6,0,0,1,2,9,0,10,0,.250,.250,.375,.625,0.3
Mike Leake SP *,10,20,0,1,0,0,0,1,1,0,11,0,.050,.050,.050,.100,-0.2
Luke Weaver SP,13,19,2,2,0,0,1,4,5,0,11,0,.105,.100,.263,.363,0.0
Zack Godley SP *,23,18,3,3,0,0,0,2,3,3,9,0,.167,.286,.167,.452,0.1
Zac Gallen SP *,8,9,1,1,0,0,0,1,1,0,3,0,.111,.111,.111,.222,-0.1
Jon Duplantier SP,15,8,1,1,0,0,0,0,1,0,5,0,.125,.125,.125,.250,0.0
Matt Koch SP,9,6,0,0,0,0,0,0,0,0,5,0,.000,.000,.000,.000,-0.1
Matt Andriese SP,54,6,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,0.0
Yasmany Tomas OF,4,6,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.2
T.J. McFarland RP,51,3,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,0.0
James Sherfy RP,17,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Archie Bradley RP,66,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Yoan Lopez RP,70,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Andrew Chafin RP,77,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5633,813,1419,288,40,220,778,2447,540,1360,88,.252,.325,.434,.759,
