Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Alex Cintron SS,154,564,56,148,31,7,4,49,205,31,59,3,.262,.301,.363,.665,-0.5
Shea Hillenbrand 3B,148,562,68,174,36,3,15,80,261,24,49,2,.310,.348,.464,.812,0.5
Danny Bautista RF,141,539,64,154,27,1,11,65,216,35,66,6,.286,.332,.401,.733,-1.5
Chad Tracy 3B,143,481,45,137,29,3,8,53,196,45,60,2,.285,.343,.407,.750,1.6
Steve Finley CF *,104,404,61,111,16,1,23,48,198,40,52,8,.275,.338,.490,.828,1.6
Luis Gonzalez LF,105,379,69,98,28,5,17,48,187,68,58,2,.259,.373,.493,.866,1.3
Scott Hairston LF,101,339,39,84,15,6,13,29,150,21,88,3,.248,.293,.442,.735,-0.5
Luis Terrero OF,62,229,21,56,14,0,4,14,82,20,78,10,.245,.319,.358,.677,-0.4
Robby Hammock C,62,195,22,47,16,2,4,18,79,13,39,3,.241,.287,.405,.692,0.0
Juan Brito C,54,171,17,35,7,0,3,12,51,9,41,1,.205,.246,.298,.544,-0.5
Matt Kata 2B,42,162,17,40,9,2,2,13,59,13,29,4,.247,.301,.364,.665,0.4
Quinton McCracken CF *,55,156,20,45,11,1,2,13,64,13,23,2,.288,.341,.410,.751,0.2
Roberto Alomar 2B *,38,110,14,34,5,2,3,16,52,12,18,0,.309,.382,.473,.855,0.0
Andy Green 3B,46,109,13,22,2,1,1,4,29,5,17,1,.202,.241,.266,.507,-1.3
Doug DeVore RF,50,107,5,24,3,2,3,13,40,7,31,1,.224,.272,.374,.646,0.1
Tim Olson SS,48,97,8,18,7,0,2,5,31,16,18,1,.186,.301,.320,.620,-0.4
Chris Snyder C,29,96,10,23,6,0,5,15,44,13,25,0,.240,.327,.458,.786,0.6
Brent Mayne C *,36,94,9,24,6,1,0,10,32,13,17,1,.255,.343,.340,.683,-0.3
Richie Sexson 1B,23,90,20,21,4,0,9,23,52,14,21,0,.233,.337,.578,.914,0.3
Jerry Gil RP,29,86,3,15,2,1,0,8,19,0,33,2,.174,.182,.221,.403,-0.9
Carlos Baerga 3B,79,85,6,20,2,0,2,11,28,6,12,0,.235,.309,.329,.638,-0.4
Randy Johnson SP,35,80,1,10,3,0,0,6,13,4,37,0,.125,.167,.163,.329,-0.2
Brandon Webb SP,35,64,3,6,0,0,0,4,6,3,36,0,.094,.134,.094,.228,-0.4
Josh Kroeger RF,22,54,5,9,3,0,0,2,12,1,21,0,.167,.182,.222,.404,-0.6
Casey Fossum SP,29,42,3,4,0,0,0,0,4,1,16,0,.095,.116,.095,.212,-0.2
Koyie Hill C,13,36,3,9,1,0,1,6,13,2,6,1,.250,.289,.361,.651,-0.3
Alan Zinter 1B,28,34,2,7,2,0,1,6,12,5,15,0,.206,.300,.353,.653,-0.3
Steve W. Sparks SP,29,31,0,4,0,0,0,1,4,0,14,0,.129,.129,.129,.258,-0.2
Greg Colbrunn 1B,20,27,1,3,0,0,0,1,3,1,5,0,.111,.143,.111,.254,-0.6
Donnie Sadler 2B,18,23,1,3,2,0,0,0,5,1,7,0,.130,.167,.217,.384,-0.3
Elmer Dessens RP *,38,18,0,3,2,0,0,0,5,3,3,0,.167,.286,.278,.563,0.1
Casey Daigle SP,11,17,2,2,2,0,0,0,4,0,7,0,.118,.118,.235,.353,-0.1
Bobby Estalella C *,7,14,2,2,0,0,2,4,8,0,6,0,.143,.143,.571,.714,0.0
Edgar G Gonzalez RP,10,13,0,2,0,0,0,0,2,0,2,0,.154,.214,.154,.368,0.0
Stephen Randolph RP,47,12,4,5,3,0,0,3,8,0,3,0,.417,.417,.667,1.083,0.3
Lance Cormier RP,17,8,1,2,1,0,0,1,3,1,2,0,.250,.333,.375,.708,0.1
Mike Gosling SP,6,6,0,0,0,0,0,0,0,1,4,0,.000,.143,.000,.143,-0.1
Andrew Good RP,17,5,0,0,0,0,0,1,0,0,2,0,.000,.000,.000,.000,0.0
Brandon Villafuerte RP,20,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Scott Service RP,21,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Randy Choate RP,74,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Chad Durbin RP *,7,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Greg Aquino RP,34,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jose Valverde RP,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Shane Reynolds SP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jeff Fassero RP *,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Shane Nance RP,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Fetters RP,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Mantei RP,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Oscar Villarreal RP,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brian Bruney RP,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Koplove RP,76,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5544,615,1401,295,38,135,582,2177,441,1022,53,.253,.310,.393,.703,
