Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Paul Goldschmidt 1B,155,558,117,166,34,3,36,120,314,94,147,18,.297,.404,.563,.966,5.8
Jake Lamb 3B,149,536,89,133,30,4,30,105,261,87,152,6,.248,.357,.487,.844,1.4
David Peralta LF,140,525,82,154,31,3,14,57,233,43,94,8,.293,.352,.444,.796,2.5
Brandon Drury 3B,135,445,41,119,37,2,13,63,199,28,103,1,.267,.317,.447,.764,1.6
AJ Pollock LF,112,425,73,113,33,6,14,49,200,35,71,20,.266,.330,.471,.801,2.9
Chris Owings 2B,97,362,41,97,25,1,12,51,160,17,87,12,.268,.299,.442,.741,0.7
Daniel Descalso 2B,131,344,47,80,16,5,10,51,136,48,89,4,.233,.332,.395,.727,-0.3
Chris Iannetta C,89,272,38,69,19,0,17,43,139,37,87,0,.254,.354,.511,.865,1.8
J.D. Martinez LF *,62,232,47,70,13,1,29,65,172,24,74,2,.302,.366,.741,1.107,2.6
Chris Herrmann C,106,226,35,41,7,0,10,27,78,29,67,5,.181,.273,.345,.619,-0.8
Gregor Blanco LF,90,224,43,55,10,3,3,13,80,31,59,15,.246,.337,.357,.694,-0.1
Ketel Marte 2B,73,223,30,58,11,2,5,18,88,29,37,3,.260,.345,.395,.740,1.1
Jeff Mathis C,60,186,13,40,10,2,2,11,60,14,61,1,.215,.277,.323,.600,-0.6
Nick Ahmed SS,53,167,24,42,8,1,6,21,70,10,39,3,.251,.298,.419,.717,0.2
Yasmany Tomas OF,47,166,19,40,11,1,8,32,77,13,50,0,.241,.294,.464,.758,-0.5
Reymond Louis Fuentes OF,64,136,19,32,1,2,3,9,46,8,35,4,.235,.278,.338,.616,0.1
Adam Rosales SS *,34,84,10,17,5,0,3,9,31,1,34,0,.202,.227,.369,.596,-0.5
Zack Greinke SP,33,62,4,13,4,0,0,4,17,2,18,0,.210,.246,.274,.520,0.3
Patrick Corbin SP,35,56,6,7,0,1,0,0,9,6,28,0,.125,.210,.161,.370,0.2
Robbie Ray SP,28,53,5,13,2,0,0,2,15,3,23,0,.245,.286,.283,.569,0.5
Taijuan Walker SP,28,52,6,12,1,0,1,5,16,1,19,0,.231,.245,.308,.553,0.4
Jeremy Hazelbaker RF,41,52,10,18,2,2,2,10,30,9,20,1,.346,.443,.577,1.020,0.9
Zack Godley SP,27,42,1,2,0,0,0,2,2,2,26,0,.048,.091,.048,.139,-0.4
Kristopher Negron 3B,14,25,3,4,1,0,0,1,5,4,7,0,.160,.300,.200,.500,-0.2
Ildemaro Vargas 2B,12,13,4,4,1,0,0,4,5,0,3,0,.308,.308,.385,.692,0.0
Christian Walker 1B,11,12,2,3,1,0,2,2,10,1,5,0,.250,.400,.833,1.233,0.1
Randall Delgado RP,26,8,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
John Ryan Murphy C,5,7,0,1,1,0,0,1,2,0,1,0,.143,.143,.286,.429,-0.1
Braden Shipley SP,10,6,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Shelby Miller RP,4,6,2,0,0,0,0,0,0,2,3,0,.000,.333,.000,.333,0.0
Jack Reinheimer SS,2,5,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
T.J. McFarland RP,43,5,0,1,0,0,0,0,1,0,3,0,.200,.200,.200,.400,0.0
Anthony Banda RP,8,5,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Archie Bradley RP,63,4,0,1,0,0,0,1,1,0,2,0,.250,.250,.250,.500,0.0
Tom Wilhelmsen RP,27,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
James Sherfy RP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Silvino Bracho RP,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rubby De La Rosa RP,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jorge De La Rosa RP,66,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jake Barrett RP,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Koch SP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
David Hernandez RP *,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Andrew Chafin RP,71,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
J.J. Hoover RP,52,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Fernando Rodney RP,61,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5525,812,1405,314,39,220,776,2457,578,1456,103,.254,.329,.445,.774,
