Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Aaron Hill 2B,156,609,93,184,44,6,26,85,318,52,86,14,.302,.360,.522,.882,4.6
Justin Upton LF,150,554,107,155,24,4,17,67,238,63,121,18,.280,.355,.430,.785,2.1
Paul Goldschmidt 1B,145,514,82,147,43,1,20,82,252,60,130,18,.286,.359,.490,.850,3.1
Jason Kubel LF,141,506,75,128,30,4,30,90,256,57,151,1,.253,.327,.506,.833,0.8
Miguel Montero C,141,486,65,139,25,2,15,88,213,73,130,0,.286,.391,.438,.829,3.7
Gerardo Parra CF,133,385,58,105,21,2,7,36,151,33,77,15,.273,.335,.392,.727,1.6
Chris Young CF,101,325,36,75,24,0,14,41,141,36,79,8,.231,.311,.434,.745,1.9
Willie Bloomquist SS,80,324,47,98,21,5,0,23,129,12,55,7,.302,.325,.398,.724,-0.4
Ryan Roberts 3B *,83,252,28,63,9,0,6,34,90,22,45,6,.250,.306,.357,.663,0.4
John McDonald 3B,70,197,16,49,9,0,6,22,76,12,33,0,.249,.295,.386,.681,0.9
Chris Johnson 3B *,44,147,12,42,7,2,7,35,74,8,40,1,.286,.321,.503,.824,0.3
Stephen Drew SS *,40,135,17,26,8,1,2,12,42,19,35,0,.193,.290,.311,.601,-0.5
Ryan Wheeler 3B,50,109,11,26,6,1,1,10,37,9,22,1,.239,.294,.339,.634,-0.1
Lyle Overbay 1B *,45,96,11,28,9,0,2,10,43,12,26,0,.292,.367,.448,.815,0.2
Adam Eaton RF,22,85,19,22,3,2,2,5,35,14,15,2,.259,.382,.412,.794,0.8
AJ Pollock LF,31,81,8,20,4,1,2,8,32,9,11,1,.247,.315,.395,.710,-0.1
Cody Ransom SS *,26,78,11,21,7,0,5,16,43,7,30,0,.269,.352,.551,.904,0.5
Jake Elmore SS,30,68,1,13,4,0,0,7,17,5,6,0,.191,.247,.250,.497,0.0
Trevor Cahill SP,32,67,2,8,0,0,0,4,8,1,24,0,.119,.132,.119,.252,-0.4
Wade Miley SP,32,65,4,11,2,0,0,2,13,2,20,0,.169,.194,.200,.394,0.2
Henry Blanco C,21,64,6,12,3,0,1,7,18,3,18,1,.188,.224,.281,.505,-0.2
Josh Bell 3B,21,52,3,9,2,0,1,4,14,4,14,0,.173,.232,.269,.501,-0.4
Ian Kennedy RP,33,51,4,4,0,1,0,6,6,11,29,0,.078,.238,.118,.356,0.2
Patrick Corbin SP,22,36,3,4,0,1,0,4,6,1,17,0,.111,.135,.167,.302,0.0
Wil Nieves C *,16,36,4,11,1,0,1,3,15,1,8,0,.306,.324,.417,.741,0.0
Joe Saunders SP *,21,35,1,3,0,0,0,1,3,3,7,0,.086,.154,.086,.240,-0.1
Geoff Blum 3B,17,28,1,4,0,0,0,1,4,2,7,0,.143,.194,.143,.336,-0.3
Mike Jacobs 1B,13,19,4,4,1,0,0,2,5,4,6,0,.211,.348,.263,.611,-0.2
Josh Collmenter RP,28,16,1,1,0,0,0,2,1,1,5,0,.063,.118,.063,.180,-0.1
Daniel Hudson RP,9,13,1,2,0,0,0,1,2,2,6,0,.154,.250,.154,.404,0.1
Konrad Schmidt C,4,7,1,0,0,0,0,2,0,1,2,0,.000,.125,.000,.125,-0.2
Tyler Skaggs SP,6,7,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.1
Trevor Bauer SP,4,4,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Brad Ziegler RP,77,4,1,1,0,0,0,0,1,0,2,0,.250,.250,.250,.500,0.0
Craig Andrew Breslow RP *,40,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Tyler Graham CF,10,2,1,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Brad Bergesen RP,19,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
David Hernandez RP,72,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.1
J.J. Putz RP,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Lindstrom RP *,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joe Paterson RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Sam Demel RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jonathan Albaladejo RP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Takashi Saito RP,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Albers RP *,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Zagurski RP,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joe Martinez RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bryan Shaw RP,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5462,734,1416,307,33,165,710,2284,539,1266,93,.259,.328,.418,.746,
