Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Tony Womack 2B,153,590,90,160,23,5,5,57,208,46,80,29,.271,.325,.353,.678,0.2
Junior Spivey 2B,143,538,103,162,34,6,16,78,256,65,100,11,.301,.389,.476,.865,3.7
Luis Gonzalez LF,148,524,90,151,19,3,28,103,260,97,76,9,.288,.400,.496,.896,3.1
Steve Finley CF,150,505,82,145,24,4,25,89,252,65,73,16,.287,.370,.499,.869,3.7
Craig Counsell 2B,112,436,63,123,22,1,2,51,153,45,52,7,.282,.348,.351,.699,1.4
Quinton McCracken CF,123,349,60,108,27,8,3,40,160,32,68,5,.309,.367,.458,.825,1.7
Mark Grace 1B,124,298,43,75,19,0,7,48,115,46,30,2,.252,.351,.386,.736,0.6
Damian Miller C,101,297,40,74,22,0,11,42,129,38,88,0,.249,.340,.434,.775,1.0
Dave Dellucci LF,97,229,34,56,11,2,7,29,92,28,55,2,.245,.326,.402,.727,-1.3
Erubiel Durazo DH,76,222,46,58,12,2,16,48,122,49,60,0,.261,.395,.550,.944,1.3
Matt Williams 3B,60,215,29,56,7,2,12,40,103,21,41,3,.260,.324,.479,.803,0.7
Greg Colbrunn 1B,72,171,30,57,16,2,10,27,107,13,19,0,.333,.378,.626,1.004,1.3
Rod Barajas C,70,154,12,36,10,0,3,23,55,10,25,1,.234,.288,.357,.645,-0.4
Danny Bautista RF,40,154,22,50,5,2,6,23,77,11,21,4,.325,.367,.500,.867,0.5
Jose Guillen RF *,54,131,13,30,4,0,4,15,46,7,25,3,.229,.277,.351,.628,-1.1
Chad Moeller C,37,105,10,30,11,1,2,16,49,17,23,0,.286,.385,.467,.852,0.7
Randy Johnson SP,35,89,4,12,3,0,0,8,15,3,40,0,.135,.161,.169,.330,-0.2
Curt Schilling SP,36,86,7,15,0,0,0,3,15,4,26,0,.174,.211,.174,.386,-0.1
Chris Donnels 3B,74,80,5,19,4,1,3,16,34,10,14,0,.238,.312,.425,.737,-0.2
Alex Cintron SS,38,75,11,16,6,0,0,4,22,12,13,0,.213,.322,.293,.615,-0.2
Miguel Batista SP,36,51,5,8,2,0,1,2,13,3,28,0,.157,.204,.255,.459,0.1
Jay Bell 2B,32,49,3,8,1,0,2,11,15,5,9,0,.163,.250,.306,.556,-0.3
Rick Helling RP,30,46,3,2,0,0,0,1,2,8,16,0,.043,.200,.043,.243,-0.2
Brian Anderson SP,38,43,0,5,1,1,0,2,8,0,9,0,.116,.136,.186,.322,-0.1
Mark Little OF *,15,22,8,6,0,1,0,2,8,2,5,0,.273,.429,.364,.792,0.0
Felix Jose RF,13,19,5,5,0,0,2,4,11,4,8,0,.263,.360,.579,.939,0.0
John Patterson SP,7,10,1,1,0,0,0,0,1,1,4,0,.100,.182,.100,.282,-0.1
Lyle Overbay 1B,10,10,0,1,0,0,0,1,1,0,5,0,.100,.100,.100,.200,-0.2
Todd Stottlemyre SP,5,4,0,0,0,0,0,0,0,1,2,0,.000,.200,.000,.200,0.0
Danny Klassen SS,4,3,0,1,0,0,0,0,1,0,1,0,.333,.333,.333,.667,0.0
Byung-Hyun Kim RP,72,2,0,1,0,0,0,0,1,0,0,0,.500,.500,.500,1.000,0.1
Mike Koplove RP,55,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Mantei RP,31,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Armando Reynoso RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Duaner Sanchez RP *,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Myers RP,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Eddie Oropesa RP,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jose Parra RP,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Greg Swindell RP,34,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bret Prinz RP,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Morgan RP,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Fetters RP *,33,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5508,819,1471,283,41,165,783,2331,643,1016,92,.267,.346,.423,.769,
