Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Shawn Green RF,158,581,87,166,37,4,22,73,277,62,95,8,.286,.355,.477,.832,0.8
Luis Gonzalez LF,155,579,90,157,37,0,24,79,266,78,90,4,.271,.366,.459,.825,2.3
Craig Counsell 2B,150,578,85,148,34,4,9,42,217,78,69,26,.256,.350,.375,.726,5.3
Troy Glaus 1B,149,538,78,139,29,1,37,97,281,84,145,4,.258,.363,.522,.885,3.1
Royce Clayton SS,143,522,59,141,28,4,2,44,183,38,105,13,.270,.320,.351,.670,-0.1
Chad Tracy 3B,145,503,73,155,34,4,27,72,278,35,78,3,.308,.359,.553,.911,3.5
Tony Clark 1B,130,349,47,106,22,2,30,87,222,37,88,0,.304,.366,.636,1.003,3.2
Alex Cintron SS,122,330,36,90,19,2,8,48,137,12,33,1,.273,.298,.415,.713,-0.3
Chris Snyder C,115,326,24,66,14,0,6,28,98,40,87,0,.202,.297,.301,.598,-0.4
Quinton McCracken CF,134,215,23,51,4,3,1,13,64,23,35,4,.237,.313,.298,.610,-0.1
Jose L Cruz Jr. OF *,64,202,23,43,9,0,12,28,88,42,54,0,.213,.347,.436,.783,-1.4
Luis Terrero OF,88,161,23,37,6,1,4,20,57,14,40,3,.230,.313,.354,.667,-0.3
Kelly Stinnett C,59,129,15,32,4,0,6,12,54,12,32,0,.248,.317,.419,.736,-0.1
Conor Jackson 1B,40,85,8,17,3,0,2,8,26,12,11,0,.200,.303,.306,.609,-1.2
Koyie Hill C,34,78,6,17,5,0,0,6,22,11,27,0,.218,.308,.282,.590,-0.2
Javier Vazquez SP,33,63,2,15,1,0,1,2,19,3,10,0,.238,.273,.302,.574,0.4
Brandon Webb SP,33,62,0,6,0,0,0,2,6,1,30,0,.097,.111,.097,.208,-0.5
Brad Halsey SP,28,48,2,3,0,0,0,2,3,6,18,0,.063,.167,.063,.229,-0.2
Russ Ortiz RP,24,34,1,7,1,0,0,1,8,3,9,0,.206,.270,.235,.506,0.2
Claudio Vargas RP *,21,34,1,3,0,0,0,3,3,2,7,0,.088,.139,.088,.227,-0.2
Andy Green 3B,17,31,5,7,1,0,0,2,8,7,3,0,.226,.359,.258,.617,0.1
Matt Kata 2B *,30,31,6,6,2,1,0,0,10,5,4,0,.194,.306,.323,.628,-0.1
Shawn Estes SP,21,29,2,2,0,1,0,0,4,0,7,1,.069,.069,.138,.207,-0.1
Scott Hairston LF,15,20,0,2,1,0,0,0,3,0,6,0,.100,.100,.150,.250,-0.5
Mike Gosling SP,13,6,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.1
Lance Cormier RP,67,6,0,2,0,0,0,1,2,0,1,0,.333,.333,.333,.667,0.1
Dustin Nippert RP,3,4,0,1,0,0,0,0,1,1,3,0,.250,.400,.250,.650,0.1
Mike Koplove RP,44,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Kerry Ligtenberg RP,7,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Brian Bruney RP,47,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tim Worrell RP *,32,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Brandon Medders RP,27,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jose Valverde RP,61,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Oscar Villarreal RP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Javier Lopez RP *,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Buddy Groom RP *,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jason Bulger RP,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Randy Choate RP,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brandon Lyon RP,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Armando Almanza RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Herges RP *,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Greg Aquino RP,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Edgar G Gonzalez RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5550,696,1419,291,27,191,670,2337,606,1094,67,.256,.332,.421,.754,
