Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Chris Young CF,160,625,85,155,42,7,22,85,277,62,165,14,.248,.315,.443,.758,1.2
Stephen Drew SS,152,611,91,178,44,11,21,67,307,41,109,3,.291,.333,.502,.836,2.7
Conor Jackson 1B,144,540,87,162,31,6,12,75,241,59,61,10,.300,.376,.446,.823,2.6
Mark Reynolds 1B,152,539,87,129,28,3,28,97,247,64,204,11,.239,.320,.458,.779,0.3
Orlando Hudson 3B,107,407,54,124,29,3,8,41,183,40,62,4,.305,.367,.450,.817,1.9
Justin Upton LF,108,356,52,89,19,6,15,42,165,54,121,1,.250,.353,.463,.816,0.7
Chris Snyder C,115,334,47,79,22,1,16,64,151,56,101,0,.237,.348,.452,.800,1.7
Chad Tracy 3B,88,273,25,73,16,0,8,39,113,16,49,0,.267,.308,.414,.722,-0.8
Augie Ojeda 2B,105,231,27,56,9,2,0,17,69,26,24,0,.242,.343,.299,.642,1.1
Eric Byrnes LF,52,206,28,43,13,1,6,23,76,16,36,4,.209,.272,.369,.641,-1.4
Miguel Montero C,70,184,24,47,16,1,5,18,80,19,49,0,.255,.330,.435,.765,-0.4
Chris Burke 3B,86,165,20,32,5,1,2,12,45,27,33,5,.194,.310,.273,.582,-0.9
Adam Dunn DH *,44,144,21,35,9,0,8,26,68,42,44,1,.243,.417,.472,.889,-0.4
Alex Romero RF,78,135,13,31,8,2,1,12,46,3,20,4,.230,.250,.341,.591,-0.5
Jeff Salazar LF,90,128,17,27,5,3,2,12,44,21,41,0,.211,.331,.344,.675,-1.1
Dan Haren SP,34,76,8,16,7,0,0,6,23,3,15,0,.211,.238,.303,.540,0.4
Brandon Webb SP,34,67,2,10,4,0,0,11,14,1,30,0,.149,.162,.209,.371,-0.2
David Eckstein 2B *,18,64,5,14,3,0,1,4,20,7,5,0,.219,.301,.313,.614,-0.2
Tony Clark 1B *,38,63,7,13,2,0,2,13,21,12,23,0,.206,.338,.333,.671,-0.3
Micah Owings RP,36,52,7,15,2,0,1,3,20,5,21,0,.288,.351,.385,.735,0.7
Randy Johnson SP,30,50,2,7,1,0,0,5,8,4,26,0,.140,.204,.160,.364,-0.1
Robby Hammock C,18,42,4,8,1,0,0,2,9,5,9,0,.190,.292,.214,.506,-0.3
Doug Davis SP,26,42,0,4,0,0,0,3,4,0,13,0,.095,.095,.095,.190,-0.4
Jamie D'Antona 3B,18,17,2,3,0,0,0,1,3,2,4,0,.176,.263,.176,.440,-0.3
Yusmeiro Petit RP,19,13,0,0,0,0,0,0,0,0,7,0,.000,.000,.000,.000,-0.2
Max Scherzer SP,17,13,1,0,0,0,0,0,0,1,4,0,.000,.071,.000,.071,-0.1
Emilio Bonifacio 2B *,8,12,3,2,1,0,0,2,3,0,5,1,.167,.167,.250,.417,-0.2
Edgar G Gonzalez RP,17,10,0,1,1,0,0,2,2,0,3,0,.100,.100,.200,.300,0.0
Josh Whitesell 1B,7,7,1,2,0,0,1,1,5,1,2,0,.286,.444,.714,1.159,0.0
Chad Qualls RP,77,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Billy Buckner SP,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Wil J Ledezma RP *,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jon Rauch RP *,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Connor Robertson RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tony Pena RP,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brandon Lyon RP,61,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Juan Cruz RP,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Leo Rosales RP,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Doug Slaten RP,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brandon Medders RP,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jailen Peguero RP,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5409,720,1355,318,47,159,683,2244,587,1287,58,.251,.327,.415,.742,
