Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Luis Gonzalez LF,156,579,92,176,46,4,26,104,308,94,67,5,.304,.402,.532,.934,2.9
Steve Finley CF,147,516,82,148,24,10,22,70,258,57,94,15,.287,.363,.500,.863,3.0
Alex Cintron SS,117,448,70,142,26,6,13,51,219,29,33,2,.317,.359,.489,.848,2.5
Junior Spivey 2B,106,365,52,93,22,2,13,50,158,33,95,4,.255,.326,.433,.759,0.5
Shea Hillenbrand 3B *,85,330,40,88,18,1,17,59,159,17,44,0,.267,.302,.482,.784,-0.5
Craig Counsell 2B,89,303,40,71,6,3,3,21,92,41,32,11,.234,.328,.304,.631,0.1
Matt Kata 2B,78,288,42,74,16,5,7,29,121,25,53,3,.257,.315,.420,.736,0.4
Danny Bautista RF,88,284,29,78,16,3,4,36,112,21,50,3,.275,.330,.394,.724,-1.2
Lyle Overbay 1B,86,254,23,70,20,0,4,28,102,35,67,1,.276,.365,.402,.767,0.9
Chad Moeller C,78,239,29,64,17,1,7,29,104,23,59,1,.268,.335,.435,.770,0.7
Rod Barajas C,80,220,19,48,15,0,3,28,72,14,43,0,.218,.265,.327,.592,-0.9
Tony Womack 2B *,61,219,30,52,10,3,2,15,74,8,27,8,.237,.270,.338,.607,-1.3
Carlos Baerga 3B,105,207,31,71,13,0,4,39,96,18,20,1,.343,.396,.464,.859,0.8
Quinton McCracken CF,115,203,17,46,5,2,0,18,55,15,34,5,.227,.276,.271,.547,-1.8
Robby Hammock C,65,195,30,55,10,2,8,28,93,17,44,3,.282,.343,.477,.820,0.5
Dave Dellucci LF *,70,165,18,40,11,3,2,19,63,19,45,9,.242,.328,.382,.710,-0.1
Raul Mondesi RF *,45,162,27,49,8,1,8,22,83,18,31,5,.302,.372,.512,.884,0.4
Mark Grace 1B,66,135,13,27,5,0,3,16,41,16,15,0,.200,.279,.304,.583,-0.9
Matt Williams 3B,44,134,17,33,9,0,4,16,54,16,26,0,.246,.327,.403,.730,-0.5
Miguel Batista SP,36,57,3,4,1,0,0,0,5,1,33,0,.070,.086,.088,.174,-0.6
Curt Schilling SP,24,52,4,3,0,0,0,0,3,3,21,0,.058,.109,.058,.167,-0.3
Brandon Webb SP,29,50,2,5,1,0,0,0,6,2,21,0,.100,.135,.120,.255,-0.3
Elmer Dessens RP,36,46,1,9,1,1,0,6,12,3,11,0,.196,.245,.261,.506,0.2
Randy Johnson SP,18,36,2,7,0,0,1,3,10,0,17,0,.194,.194,.278,.472,0.1
Felix Jose RF,18,18,1,6,1,0,1,6,10,6,3,0,.333,.500,.556,1.056,0.2
Andrew Good RP,16,16,0,2,0,0,0,1,2,0,5,0,.125,.125,.125,.250,-0.1
John Patterson SP,16,13,1,1,0,0,0,1,1,0,4,0,.077,.077,.077,.154,0.1
Byung-Hyun Kim RP *,7,13,0,2,1,0,0,1,3,0,2,0,.154,.154,.231,.385,0.0
Chris Capuano RP,9,8,0,0,0,0,0,0,0,0,5,0,.000,.000,.000,.000,-0.1
Luis Terrero OF,5,4,0,1,0,0,0,0,1,0,1,0,.250,.400,.250,.650,0.0
Edgar G Gonzalez RP,9,4,1,1,0,0,0,0,1,0,0,0,.250,.250,.250,.500,0.0
Oscar Villarreal RP,86,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Stephen Randolph RP,50,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Jose Valverde RP,54,1,1,1,1,0,0,0,2,0,0,0,1.000,1.000,2.000,3.000,0.1
Matt Mantei RP,50,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Myers RP,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Eddie Oropesa RP,47,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Koplove RP,31,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Bret Prinz RP *,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dennys Reyes RP *,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brady Raggio RP,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ricky Bottalico RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Scott Service RP *,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5570,717,1467,303,47,152,696,2320,531,1006,76,.263,.330,.417,.746,
